date,hs300,zz500,kc50,consume,chip,gold,bond10
2025-05-06,0.13201414048671722,0.1308031529188156,0.12631569802761078,0.1265544593334198,0.12932570278644562,0.19091996550559998,0.16406692564487457
2025-05-07,0.13260048627853394,0.1306995451450348,0.12602223455905914,0.12649139761924744,0.12945140898227692,0.1906680315732956,0.16406692564487457
2025-05-08,0.1320926547050476,0.13037841022014618,0.12563303112983704,0.12622030079364777,0.12862896919250488,0.19297975301742554,0.16406692564487457
2025-05-09,0.13228629529476166,0.13019244372844696,0.1254943460226059,0.12650758028030396,0.12804339826107025,0.1934090256690979,0.16406692564487457
2025-05-12,0.13295073807239532,0.13013127446174622,0.12517285346984863,0.12634830176830292,0.12788785994052887,0.19344201683998108,0.16406691074371338
2025-05-13,0.13261139392852783,0.13033638894557953,0.1253393590450287,0.12632614374160767,0.12805752456188202,0.1932622790336609,0.16406691074371338
2025-05-14,0.13316960632801056,0.13020357489585876,0.12501955032348633,0.1262151598930359,0.12806524336338043,0.19325998425483704,0.16406692564487457
2025-05-15,0.13248132169246674,0.12976904213428497,0.12493263930082321,0.12608684599399567,0.12823431193828583,0.194428950548172,0.16406692564487457
2025-05-16,0.13253092765808105,0.12979376316070557,0.12503191828727722,0.1264263540506363,0.12770523130893707,0.1944449096918106,0.16406692564487457
2025-05-19,0.13245631754398346,0.12988348305225372,0.12513989210128784,0.12665316462516785,0.1273154318332672,0.19448480010032654,0.16406692564487457
2025-05-20,0.1327567994594574,0.12984539568424225,0.12490174919366837,0.1265982836484909,0.12716683745384216,0.19466404616832733,0.16406692564487457
2025-05-21,0.13289721310138702,0.12988001108169556,0.12481974065303802,0.12666195631027222,0.1271241456270218,0.194550022482872,0.16406692564487457
2025-05-22,0.13293908536434174,0.12983906269073486,0.12499024718999863,0.12687230110168457,0.1270354688167572,0.19425693154335022,0.16406692564487457
2025-05-23,0.1331232339143753,0.12983888387680054,0.1252063661813736,0.1271669566631317,0.12708856165409088,0.19350911676883698,0.16406692564487457
2025-05-26,0.1332344263792038,0.12992540001869202,0.12536300718784332,0.12727747857570648,0.1273244470357895,0.1928083449602127,0.16406692564487457
2025-05-27,0.1313142031431198,0.13028596341609955,0.12624302506446838,0.12694944441318512,0.1289372593164444,0.19220322370529175,0.16406692564487457
2025-05-28,0.13165324926376343,0.1300855576992035,0.12596292793750763,0.12698042392730713,0.1287621110677719,0.19248877465724945,0.16406691074371338
2025-05-29,0.13168954849243164,0.13004690408706665,0.12568451464176178,0.1266285479068756,0.12843817472457886,0.19344542920589447,0.16406692564487457
2025-05-30,0.13125842809677124,0.1302223801612854,0.12602968513965607,0.12676237523555756,0.12892387807369232,0.19273634254932404,0.16406692564487457
2025-06-03,0.13175053894519806,0.13057446479797363,0.12610836327075958,0.12693148851394653,0.12967965006828308,0.19088856875896454,0.16406692564487457
2025-06-04,0.13218438625335693,0.13089525699615479,0.12603041529655457,0.12690569460391998,0.13023458421230316,0.1896827667951584,0.16406692564487457
2025-06-05,0.13264399766921997,0.13129082322120667,0.12625284492969513,0.12716692686080933,0.13050593435764313,0.1880725771188736,0.16406692564487457
2025-06-06,0.13267938792705536,0.1315619796514511,0.1265716403722763,0.12745708227157593,0.1307077258825302,0.1869553029537201,0.16406692564487457
2025-06-09,0.1320735663175583,0.1307721585035324,0.12572520971298218,0.1265144795179367,0.13012829422950745,0.1907193958759308,0.16406692564487457
2025-06-10,0.1316225379705429,0.13081438839435577,0.12626704573631287,0.1269633024930954,0.12988069653511047,0.190385103225708,0.16406692564487457
2025-06-11,0.13166970014572144,0.13088181614875793,0.12583543360233307,0.12662915885448456,0.1301502287387848,0.19076676666736603,0.16406692564487457
2025-06-12,0.1327589452266693,0.13102133572101593,0.12589702010154724,0.12734661996364594,0.12958478927612305,0.18932433426380157,0.16406691074371338
2025-06-13,0.13276897370815277,0.13272126019001007,0.12832152843475342,0.1286039650440216,0.13240523636341095,0.181112140417099,0.16406692564487457
2025-06-16,0.13338418304920197,0.13290101289749146,0.12809862196445465,0.12871892750263214,0.13219502568244934,0.18063534796237946,0.16406692564487457
2025-06-17,0.13271041214466095,0.13230319321155548,0.12764334678649902,0.12823575735092163,0.13152767717838287,0.18351271748542786,0.16406692564487457
2025-06-18,0.13274645805358887,0.13194553554058075,0.12727825343608856,0.12780968844890594,0.13150554895401,0.18464763462543488,0.16406692564487457
2025-06-19,0.1356220692396164,0.1308278888463974,0.126390278339386,0.12722836434841156,0.13303765654563904,0.18282684683799744,0.16406692564487457
2025-06-20,0.13490407168865204,0.13048191368579865,0.1258636713027954,0.12661640346050262,0.13218531012535095,0.18588174879550934,0.16406692564487457
2025-06-23,0.134620800614357,0.13053180277347565,0.12592385709285736,0.1266016811132431,0.1319187432527542,0.1863362193107605,0.16406692564487457
2025-06-24,0.13412398099899292,0.13049548864364624,0.12553171813488007,0.12604524195194244,0.131092831492424,0.18864385783672333,0.16406692564487457
