训练设备：cpu

========== 开始 PPO 滚动训练（随机种子42，复现锁定）==========

PPO 第1轮
训练区间: 0 ~ 300
验证区间: 300 ~ 500
预测区间: 500 ~ 600
轮次5 迭代25 | 夏普:-1.20 | 累计收益:-0.0955 | 年化波动:0.0988 | 最大回撤:-0.1254
轮次5 迭代26 | 夏普:-1.19 | 累计收益:-0.0966 | 年化波动:0.1005 | 最大回撤:-0.1257
轮次5 迭代27 | 夏普:-1.20 | 累计收益:-0.1012 | 年化波动:0.1044 | 最大回撤:-0.1314
轮次5 迭代28 | 夏普:-1.22 | 累计收益:-0.1013 | 年化波动:0.1025 | 最大回撤:-0.1301
轮次5 迭代29 | 夏普:-1.24 | 累计收益:-0.1015 | 年化波动:0.1013 | 最大回撤:-0.1305
轮次5 迭代30 | 夏普:-1.23 | 累计收益:-0.0970 | 年化波动:0.0973 | 最大回撤:-0.1245
轮次5 迭代31 | 夏普:-1.21 | 累计收益:-0.0907 | 年化波动:0.0927 | 最大回撤:-0.1171
轮次5 迭代32 | 夏普:-1.18 | 累计收益:-0.0859 | 年化波动:0.0899 | 最大回撤:-0.1110
轮次5 迭代33 | 夏普:-1.14 | 累计收益:-0.0772 | 年化波动:0.0844 | 最大回撤:-0.1009
轮次5 迭代34 | 夏普:-1.14 | 累计收益:-0.0753 | 年化波动:0.0819 | 最大回撤:-0.0974
轮次5 迭代35 | 夏普:-1.12 | 累计收益:-0.0799 | 年化波动:0.0883 | 最大回撤:-0.1028
轮次5 迭代36 | 夏普:-1.16 | 累计收益:-0.0839 | 年化波动:0.0899 | 最大回撤:-0.1076
轮次5 迭代37 | 夏普:-1.18 | 累计收益:-0.0862 | 年化波动:0.0909 | 最大回撤:-0.1099
轮次5 迭代38 | 夏普:-1.16 | 累计收益:-0.0907 | 年化波动:0.0966 | 最大回撤:-0.1174
轮次5 迭代39 | 夏普:-1.20 | 累计收益:-0.0952 | 年化波动:0.0980 | 最大回撤:-0.1208
轮次5 迭代40 | 夏普:-1.17 | 累计收益:-0.0954 | 年化波动:0.1012 | 最大回撤:-0.1213
轮次5 迭代41 | 夏普:-1.15 | 累计收益:-0.0899 | 年化波动:0.0970 | 最大回撤:-0.1161
轮次5 迭代42 | 夏普:-1.12 | 累计收益:-0.0860 | 年化波动:0.0953 | 最大回撤:-0.1132
轮次5 迭代43 | 夏普:-1.23 | 累计收益:-0.0937 | 年化波动:0.0947 | 最大回撤:-0.1174
轮次5 迭代44 | 夏普:-1.26 | 累计收益:-0.0979 | 年化波动:0.0961 | 最大回撤:-0.1212
轮次5 迭代45 | 夏普:-1.25 | 累计收益:-0.0978 | 年化波动:0.0970 | 最大回撤:-0.1219
轮次5 迭代46 | 夏普:-1.21 | 累计收益:-0.0948 | 年化波动:0.0968 | 最大回撤:-0.1205
轮次5 迭代47 | 夏普:-1.20 | 累计收益:-0.0911 | 年化波动:0.0942 | 最大回撤:-0.1173
轮次5 迭代48 | 夏普:-1.17 | 累计收益:-0.0873 | 年化波动:0.0924 | 最大回撤:-0.1138
轮次5 迭代49 | 夏普:-1.19 | 累计收益:-0.0868 | 年化波动:0.0906 | 最大回撤:-0.1119

PPO 第6轮
训练区间: 500 ~ 800
验证区间: 800 ~ 1000
预测区间: 1000 ~ 1100
  加载上一轮模型：/home/lx/农行杯/fund-platform/models/multi_model/PPO_round5_best.zip
轮次6 迭代0 | 夏普:-0.45 | 累计收益:-0.0393 | 年化波动:0.1100 | 最大回撤:-0.1221
轮次6 迭代1 | 夏普:-0.47 | 累计收益:-0.0398 | 年化波动:0.1067 | 最大回撤:-0.1194
轮次6 迭代2 | 夏普:-0.47 | 累计收益:-0.0421 | 年化波动:0.1114 | 最大回撤:-0.1266
轮次6 迭代3 | 夏普:-0.44 | 累计收益:-0.0404 | 年化波动:0.1135 | 最大回撤:-0.1276
轮次6 迭代4 | 夏普:-0.43 | 累计收益:-0.0381 | 年化波动:0.1115 | 最大回撤:-0.1245
轮次6 迭代5 | 夏普:-0.39 | 累计收益:-0.0385 | 年化波动:0.1218 | 最大回撤:-0.1341
轮次6 迭代6 | 夏普:-0.41 | 累计收益:-0.0395 | 年化波动:0.1210 | 最大回撤:-0.1341
轮次6 迭代7 | 夏普:-0.44 | 累计收益:-0.0427 | 年化波动:0.1223 | 最大回撤:-0.1359
轮次6 迭代8 | 夏普:-0.43 | 累计收益:-0.0428 | 年化波动:0.1244 | 最大回撤:-0.1381
轮次6 迭代9 | 夏普:-0.42 | 累计收益:-0.0396 | 年化波动:0.1188 | 最大回撤:-0.1315
轮次6 迭代10 | 夏普:-0.40 | 累计收益:-0.0387 | 年化波动:0.1201 | 最大回撤:-0.1339
轮次6 迭代11 | 夏普:-0.39 | 累计收益:-0.0381 | 年化波动:0.1214 | 最大回撤:-0.1345
轮次6 迭代12 | 夏普:-0.37 | 累计收益:-0.0360 | 年化波动:0.1206 | 最大回撤:-0.1358
轮次6 迭代13 | 夏普:-0.35 | 累计收益:-0.0335 | 年化波动:0.1181 | 最大回撤:-0.1321
轮次6 迭代14 | 夏普:-0.38 | 累计收益:-0.0355 | 年化波动:0.1167 | 最大回撤:-0.1308
轮次6 迭代15 | 夏普:-0.39 | 累计收益:-0.0389 | 年化波动:0.1230 | 最大回撤:-0.1396
轮次6 迭代16 | 夏普:-0.38 | 累计收益:-0.0392 | 年化波动:0.1282 | 最大回撤:-0.1464
轮次6 迭代17 | 夏普:-0.39 | 累计收益:-0.0404 | 年化波动:0.1278 | 最大回撤:-0.1477
轮次6 迭代18 | 夏普:-0.41 | 累计收益:-0.0420 | 年化波动:0.1274 | 最大回撤:-0.1463
轮次6 迭代19 | 夏普:-0.36 | 累计收益:-0.0347 | 年化波动:0.1202 | 最大回撤:-0.1376
轮次6 迭代20 | 夏普:-0.37 | 累计收益:-0.0367 | 年化波动:0.1250 | 最大回撤:-0.1453
轮次6 迭代21 | 夏普:-0.40 | 累计收益:-0.0406 | 年化波动:0.1267 | 最大回撤:-0.1474
轮次6 迭代22 | 夏普:-0.37 | 累计收益:-0.0386 | 年化波动:0.1290 | 最大回撤:-0.1497
轮次6 迭代23 | 夏普:-0.37 | 累计收益:-0.0371 | 年化波动:0.1247 | 最大回撤:-0.1444
轮次6 迭代24 | 夏普:-0.39 | 累计收益:-0.0409 | 年化波动:0.1314 | 最大回撤:-0.1530
轮次6 迭代25 | 夏普:-0.37 | 累计收益:-0.0407 | 年化波动:0.1383 | 最大回撤:-0.1613
轮次6 迭代26 | 夏普:-0.37 | 累计收益:-0.0400 | 年化波动:0.1360 | 最大回撤:-0.1569
轮次6 迭代27 | 夏普:-0.37 | 累计收益:-0.0417 | 年化波动:0.1390 | 最大回撤:-0.1582
轮次6 迭代28 | 夏普:-0.36 | 累计收益:-0.0394 | 年化波动:0.1363 | 最大回撤:-0.1553
轮次6 迭代29 | 夏普:-0.36 | 累计收益:-0.0373 | 年化波动:0.1311 | 最大回撤:-0.1491
轮次6 迭代30 | 夏普:-0.33 | 累计收益:-0.0332 | 年化波动:0.1264 | 最大回撤:-0.1441
轮次6 迭代31 | 夏普:-0.30 | 累计收益:-0.0294 | 年化波动:0.1239 | 最大回撤:-0.1393
轮次6 迭代32 | 夏普:-0.27 | 累计收益:-0.0282 | 年化波动:0.1282 | 最大回撤:-0.1444
轮次6 迭代33 | 夏普:-0.27 | 累计收益:-0.0275 | 年化波动:0.1270 | 最大回撤:-0.1422
轮次6 迭代34 | 夏普:-0.28 | 累计收益:-0.0277 | 年化波动:0.1223 | 最大回撤:-0.1357
轮次6 迭代35 | 夏普:-0.28 | 累计收益:-0.0285 | 年化波动:0.1257 | 最大回撤:-0.1398
轮次6 迭代36 | 夏普:-0.30 | 累计收益:-0.0295 | 年化波动:0.1247 | 最大回撤:-0.1388
轮次6 迭代37 | 夏普:-0.28 | 累计收益:-0.0286 | 年化波动:0.1272 | 最大回撤:-0.1407
轮次6 迭代38 | 夏普:-0.26 | 累计收益:-0.0263 | 年化波动:0.1286 | 最大回撤:-0.1419
轮次6 迭代39 | 夏普:-0.34 | 累计收益:-0.0339 | 年化波动:0.1262 | 最大回撤:-0.1417
轮次6 迭代40 | 夏普:-0.36 | 累计收益:-0.0373 | 年化波动:0.1297 | 最大回撤:-0.1464
轮次6 迭代41 | 夏普:-0.36 | 累计收益:-0.0361 | 年化波动:0.1242 | 最大回撤:-0.1399
轮次6 迭代42 | 夏普:-0.38 | 累计收益:-0.0379 | 年化波动:0.1232 | 最大回撤:-0.1408
轮次6 迭代43 | 夏普:-0.35 | 累计收益:-0.0338 | 年化波动:0.1208 | 最大回撤:-0.1382
轮次6 迭代44 | 夏普:-0.39 | 累计收益:-0.0376 | 年化波动:0.1212 | 最大回撤:-0.1389
轮次6 迭代45 | 夏普:-0.38 | 累计收益:-0.0377 | 年化波动:0.1224 | 最大回撤:-0.1406
轮次6 迭代46 | 夏普:-0.38 | 累计收益:-0.0397 | 年化波动:0.1291 | 最大回撤:-0.1486
轮次6 迭代47 | 夏普:-0.37 | 累计收益:-0.0373 | 年化波动:0.1254 | 最大回撤:-0.1443
轮次6 迭代48 | 夏普:-0.33 | 累计收益:-0.0326 | 年化波动:0.1224 | 最大回撤:-0.1393
轮次6 迭代49 | 夏普:-0.34 | 累计收益:-0.0326 | 年化波动:0.1194 | 最大回撤:-0.1358

PPO 第7轮
训练区间: 600 ~ 900
验证区间: 900 ~ 1100
预测区间: 1100 ~ 1200
  加载上一轮模型：/home/lx/农行杯/fund-platform/models/multi_model/PPO_round6_best.zip
轮次7 迭代0 | 夏普:1.55 | 累计收益:0.1681 | 年化波动:0.1390 | 最大回撤:-0.0798
轮次7 迭代1 | 夏普:1.54 | 累计收益:0.1672 | 年化波动:0.1392 | 最大回撤:-0.0809
轮次7 迭代2 | 夏普:1.54 | 累计收益:0.1739 | 年化波动:0.1449 | 最大回撤:-0.0858
轮次7 迭代3 | 夏普:1.51 | 累计收益:0.1751 | 年化波动:0.1481 | 最大回撤:-0.0867
轮次7 迭代4 | 夏普:1.58 | 累计收益:0.1780 | 年化波动:0.1443 | 最大回撤:-0.0855
轮次7 迭代5 | 夏普:1.53 | 累计收益:0.1736 | 年化波动:0.1453 | 最大回撤:-0.0876
轮次7 迭代6 | 夏普:1.57 | 累计收益:0.1794 | 年化波动:0.1466 | 最大回撤:-0.0895
轮次7 迭代7 | 夏普:1.49 | 累计收益:0.1739 | 年化波动:0.1497 | 最大回撤:-0.0914
轮次7 迭代8 | 夏普:1.51 | 累计收益:0.1701 | 年化波动:0.1442 | 最大回撤:-0.0858
轮次7 迭代9 | 夏普:1.56 | 累计收益:0.1670 | 年化波动:0.1372 | 最大回撤:-0.0802
轮次7 迭代10 | 夏普:1.47 | 累计收益:0.1603 | 年化波动:0.1397 | 最大回撤:-0.0834
轮次7 迭代11 | 夏普:1.56 | 累计收益:0.1657 | 年化波动:0.1360 | 最大回撤:-0.0766
轮次7 迭代12 | 夏普:1.50 | 累计收益:0.1634 | 年化波动:0.1394 | 最大回撤:-0.0795
轮次7 迭代13 | 夏普:1.61 | 累计收益:0.1720 | 年化波动:0.1368 | 最大回撤:-0.0775
轮次7 迭代14 | 夏普:1.55 | 累计收益:0.1660 | 年化波动:0.1373 | 最大回撤:-0.0783
轮次7 迭代15 | 夏普:1.53 | 累计收益:0.1707 | 年化波动:0.1429 | 最大回撤:-0.0824
轮次7 迭代16 | 夏普:1.43 | 累计收益:0.1673 | 年化波动:0.1496 | 最大回撤:-0.0896
轮次7 迭代17 | 夏普:1.45 | 累计收益:0.1695 | 年化波动:0.1492 | 最大回撤:-0.0926
轮次7 迭代18 | 夏普:1.37 | 累计收益:0.1636 | 年化波动:0.1523 | 最大回撤:-0.0947
轮次7 迭代19 | 夏普:1.43 | 累计收益:0.1662 | 年化波动:0.1489 | 最大回撤:-0.0941
轮次7 迭代20 | 夏普:1.42 | 累计收益:0.1650 | 年化波动:0.1487 | 最大回撤:-0.0937
轮次7 迭代21 | 夏普:1.35 | 累计收益:0.1597 | 年化波动:0.1509 | 最大回撤:-0.0949
轮次7 迭代22 | 夏普:1.41 | 累计收益:0.1529 | 年化波动:0.1390 | 最大回撤:-0.0824
轮次7 迭代23 | 夏普:1.37 | 累计收益:0.1430 | 年化波动:0.1328 | 最大回撤:-0.0781
轮次7 迭代24 | 夏普:1.40 | 累计收益:0.1511 | 年化波动:0.1379 | 最大回撤:-0.0828
轮次7 迭代25 | 夏普:1.45 | 累计收益:0.1585 | 年化波动:0.1393 | 最大回撤:-0.0835
轮次7 迭代26 | 夏普:1.42 | 累计收益:0.1566 | 年化波动:0.1413 | 最大回撤:-0.0841
轮次7 迭代27 | 夏普:1.38 | 累计收益:0.1609 | 年化波动:0.1488 | 最大回撤:-0.0890
轮次7 迭代28 | 夏普:1.43 | 累计收益:0.1624 | 年化波动:0.1454 | 最大回撤:-0.0876
轮次7 迭代29 | 夏普:1.43 | 累计收益:0.1532 | 年化波动:0.1371 | 最大回撤:-0.0821
轮次7 迭代30 | 夏普:1.47 | 累计收益:0.1544 | 年化波动:0.1337 | 最大回撤:-0.0791
轮次7 迭代31 | 夏普:1.54 | 累计收益:0.1553 | 年化波动:0.1291 | 最大回撤:-0.0736
轮次7 迭代32 | 夏普:1.59 | 累计收益:0.1496 | 年化波动:0.1198 | 最大回撤:-0.0658
轮次7 迭代33 | 夏普:1.60 | 累计收益:0.1467 | 年化波动:0.1168 | 最大回撤:-0.0638
轮次7 迭代34 | 夏普:1.61 | 累计收益:0.1449 | 年化波动:0.1146 | 最大回撤:-0.0612
轮次7 迭代35 | 夏普:1.64 | 累计收益:0.1561 | 年化波动:0.1218 | 最大回撤:-0.0648
轮次7 迭代36 | 夏普:1.53 | 累计收益:0.1481 | 年化波动:0.1234 | 最大回撤:-0.0679
轮次7 迭代37 | 夏普:1.57 | 累计收益:0.1597 | 年化波动:0.1302 | 最大回撤:-0.0728
轮次7 迭代38 | 夏普:1.58 | 累计收益:0.1708 | 年化波动:0.1386 | 最大回撤:-0.0782
轮次7 迭代39 | 夏普:1.50 | 累计收益:0.1636 | 年化波动:0.1395 | 最大回撤:-0.0796
轮次7 迭代40 | 夏普:1.50 | 累计收益:0.1645 | 年化波动:0.1406 | 最大回撤:-0.0802
轮次7 迭代41 | 夏普:1.57 | 累计收益:0.1675 | 年化波动:0.1361 | 最大回撤:-0.0789
轮次7 迭代42 | 夏普:1.67 | 累计收益:0.1726 | 年化波动:0.1320 | 最大回撤:-0.0765
轮次7 迭代43 | 夏普:1.65 | 累计收益:0.1718 | 年化波动:0.1335 | 最大回撤:-0.0784
轮次7 迭代44 | 夏普:1.55 | 累计收益:0.1654 | 年化波动:0.1363 | 最大回撤:-0.0795
轮次7 迭代45 | 夏普:1.58 | 累计收益:0.1682 | 年化波动:0.1366 | 最大回撤:-0.0805
轮次7 迭代46 | 夏普:1.58 | 累计收益:0.1753 | 年化波动:0.1420 | 最大回撤:-0.0842
轮次7 迭代47 | 夏普:1.64 | 累计收益:0.1741 | 年化波动:0.1359 | 最大回撤:-0.0797
轮次7 迭代48 | 夏普:1.69 | 累计收益:0.1735 | 年化波动:0.1317 | 最大回撤:-0.0752
轮次7 迭代49 | 夏普:1.68 | 累计收益:0.1688 | 年化波动:0.1287 | 最大回撤:-0.0740

PPO 第8轮
训练区间: 700 ~ 1000
验证区间: 1000 ~ 1200
预测区间: 1200 ~ 1300
  加载上一轮模型：/home/lx/农行杯/fund-platform/models/multi_model/PPO_round7_best.zip
轮次8 迭代0 | 夏普:1.48 | 累计收益:0.1223 | 年化波动:0.1049 | 最大回撤:-0.0603
轮次8 迭代1 | 夏普:1.49 | 累计收益:0.1257 | 年化波动:0.1074 | 最大回撤:-0.0618
轮次8 迭代2 | 夏普:1.46 | 累计收益:0.1251 | 年化波动:0.1094 | 最大回撤:-0.0634
轮次8 迭代3 | 夏普:1.48 | 累计收益:0.1282 | 年化波动:0.1101 | 最大回撤:-0.0634
轮次8 迭代4 | 夏普:1.47 | 累计收益:0.1233 | 年化波动:0.1069 | 最大回撤:-0.0617
轮次8 迭代5 | 夏普:1.46 | 累计收益:0.1277 | 年化波动:0.1113 | 最大回撤:-0.0645
轮次8 迭代6 | 夏普:1.45 | 累计收益:0.1253 | 年化波动:0.1097 | 最大回撤:-0.0636
轮次8 迭代7 | 夏普:1.45 | 累计收益:0.1268 | 年化波动:0.1115 | 最大回撤:-0.0645
轮次8 迭代8 | 夏普:1.47 | 累计收益:0.1240 | 年化波动:0.1075 | 最大回撤:-0.0621
轮次8 迭代9 | 夏普:1.48 | 累计收益:0.1231 | 年化波动:0.1059 | 最大回撤:-0.0610
轮次8 迭代10 | 夏普:1.51 | 累计收益:0.1258 | 年化波动:0.1063 | 最大回撤:-0.0604
轮次8 迭代11 | 夏普:1.50 | 累计收益:0.1268 | 年化波动:0.1073 | 最大回撤:-0.0616
轮次8 迭代12 | 夏普:1.50 | 累计收益:0.1247 | 年化波动:0.1058 | 最大回撤:-0.0614
轮次8 迭代13 | 夏普:1.48 | 累计收益:0.1240 | 年化波动:0.1065 | 最大回撤:-0.0618
轮次8 迭代14 | 夏普:1.46 | 累计收益:0.1224 | 年化波动:0.1065 | 最大回撤:-0.0626
轮次8 迭代15 | 夏普:1.44 | 累计收益:0.1262 | 年化波动:0.1112 | 最大回撤:-0.0645
轮次8 迭代16 | 夏普:1.47 | 累计收益:0.1311 | 年化波动:0.1133 | 最大回撤:-0.0648
轮次8 迭代17 | 夏普:1.46 | 累计收益:0.1306 | 年化波动:0.1139 | 最大回撤:-0.0653
轮次8 迭代18 | 夏普:1.42 | 累计收益:0.1273 | 年化波动:0.1138 | 最大回撤:-0.0659
轮次8 迭代19 | 夏普:1.48 | 累计收益:0.1286 | 年化波动:0.1106 | 最大回撤:-0.0628
轮次8 迭代20 | 夏普:1.49 | 累计收益:0.1263 | 年化波动:0.1082 | 最大回撤:-0.0616
轮次8 迭代21 | 夏普:1.45 | 累计收益:0.1265 | 年化波动:0.1111 | 最大回撤:-0.0637
轮次8 迭代22 | 夏普:1.50 | 累计收益:0.1329 | 年化波动:0.1129 | 最大回撤:-0.0633
轮次8 迭代23 | 夏普:1.48 | 累计收益:0.1279 | 年化波动:0.1100 | 最大回撤:-0.0625
轮次8 迭代24 | 夏普:1.47 | 累计收益:0.1311 | 年化波动:0.1135 | 最大回撤:-0.0635
轮次8 迭代25 | 夏普:1.45 | 累计收益:0.1293 | 年化波动:0.1136 | 最大回撤:-0.0639
轮次8 迭代26 | 夏普:1.48 | 累计收益:0.1311 | 年化波动:0.1129 | 最大回撤:-0.0632
轮次8 迭代27 | 夏普:1.49 | 累计收益:0.1370 | 年化波动:0.1174 | 最大回撤:-0.0650
轮次8 迭代28 | 夏普:1.52 | 累计收益:0.1376 | 年化波动:0.1158 | 最大回撤:-0.0640
轮次8 迭代29 | 夏普:1.55 | 累计收益:0.1395 | 年化波动:0.1147 | 最大回撤:-0.0633
轮次8 迭代30 | 夏普:1.57 | 累计收益:0.1371 | 年化波动:0.1114 | 最大回撤:-0.0615
轮次8 迭代31 | 夏普:1.59 | 累计收益:0.1362 | 年化波动:0.1093 | 最大回撤:-0.0600
轮次8 迭代32 | 夏普:1.57 | 累计收益:0.1331 | 年化波动:0.1081 | 最大回撤:-0.0596
轮次8 迭代33 | 夏普:1.60 | 累计收益:0.1316 | 年化波动:0.1047 | 最大回撤:-0.0572
轮次8 迭代34 | 夏普:1.55 | 累计收益:0.1287 | 年化波动:0.1056 | 最大回撤:-0.0586
轮次8 迭代35 | 夏普:1.55 | 累计收益:0.1288 | 年化波动:0.1060 | 最大回撤:-0.0595
轮次8 迭代36 | 夏普:1.53 | 累计收益:0.1260 | 年化波动:0.1052 | 最大回撤:-0.0605
轮次8 迭代37 | 夏普:1.56 | 累计收益:0.1300 | 年化波动:0.1058 | 最大回撤:-0.0603
轮次8 迭代38 | 夏普:1.58 | 累计收益:0.1328 | 年化波动:0.1073 | 最大回撤:-0.0605
轮次8 迭代39 | 夏普:1.53 | 累计收益:0.1292 | 年化波动:0.1078 | 最大回撤:-0.0622
轮次8 迭代40 | 夏普:1.51 | 累计收益:0.1299 | 年化波动:0.1093 | 最大回撤:-0.0636
轮次8 迭代41 | 夏普:1.53 | 累计收益:0.1274 | 年化波动:0.1061 | 最大回撤:-0.0615
轮次8 迭代42 | 夏普:1.57 | 累计收益:0.1319 | 年化波动:0.1072 | 最大回撤:-0.0612
轮次8 迭代43 | 夏普:1.53 | 累计收益:0.1324 | 年化波动:0.1101 | 最大回撤:-0.0626
轮次8 迭代44 | 夏普:1.52 | 累计收益:0.1312 | 年化波动:0.1102 | 最大回撤:-0.0629
轮次8 迭代45 | 夏普:1.48 | 累计收益:0.1289 | 年化波动:0.1111 | 最大回撤:-0.0633
轮次8 迭代46 | 夏普:1.49 | 累计收益:0.1302 | 年化波动:0.1114 | 最大回撤:-0.0625
轮次8 迭代47 | 夏普:1.55 | 累计收益:0.1342 | 年化波动:0.1103 | 最大回撤:-0.0611
轮次8 迭代48 | 夏普:1.54 | 累计收益:0.1307 | 年化波动:0.1084 | 最大回撤:-0.0611
轮次8 迭代49 | 夏普:1.52 | 累计收益:0.1254 | 年化波动:0.1053 | 最大回撤:-0.0610

PPO 第9轮
训练区间: 800 ~ 1100
验证区间: 1100 ~ 1300
预测区间: 1300 ~ 1400
  加载上一轮模型：/home/lx/农行杯/fund-platform/models/multi_model/PPO_round8_best.zip
轮次9 迭代0 | 夏普:1.00 | 累计收益:0.1345 | 年化波动:0.1712 | 最大回撤:-0.1518
轮次9 迭代1 | 夏普:1.05 | 累计收益:0.1409 | 年化波动:0.1710 | 最大回撤:-0.1482
轮次9 迭代2 | 夏普:1.06 | 累计收益:0.1397 | 年化波动:0.1685 | 最大回撤:-0.1495
轮次9 迭代3 | 夏普:1.01 | 累计收益:0.1314 | 年化波动:0.1665 | 最大回撤:-0.1483
轮次9 迭代4 | 夏普:1.02 | 累计收益:0.1313 | 年化波动:0.1641 | 最大回撤:-0.1408
轮次9 迭代5 | 夏普:1.02 | 累计收益:0.1323 | 年化波动:0.1654 | 最大回撤:-0.1420
轮次9 迭代6 | 夏普:1.02 | 累计收益:0.1337 | 年化波动:0.1668 | 最大回撤:-0.1455
轮次9 迭代7 | 夏普:1.03 | 累计收益:0.1291 | 年化波动:0.1591 | 最大回撤:-0.1325
轮次9 迭代8 | 夏普:1.06 | 累计收益:0.1309 | 年化波动:0.1574 | 最大回撤:-0.1328
轮次9 迭代9 | 夏普:1.08 | 累计收益:0.1296 | 年化波动:0.1526 | 最大回撤:-0.1295
轮次9 迭代10 | 夏普:1.07 | 累计收益:0.1308 | 年化波动:0.1554 | 最大回撤:-0.1325
轮次9 迭代11 | 夏普:1.11 | 累计收益:0.1332 | 年化波动:0.1526 | 最大回撤:-0.1219
轮次9 迭代12 | 夏普:1.11 | 累计收益:0.1318 | 年化波动:0.1518 | 最大回撤:-0.1211
轮次9 迭代13 | 夏普:1.10 | 累计收益:0.1302 | 年化波动:0.1511 | 最大回撤:-0.1257
轮次9 迭代14 | 夏普:1.11 | 累计收益:0.1340 | 年化波动:0.1532 | 最大回撤:-0.1284
轮次9 迭代15 | 夏普:1.09 | 累计收益:0.1298 | 年化波动:0.1512 | 最大回撤:-0.1258
轮次9 迭代16 | 夏普:1.12 | 累计收益:0.1330 | 年化波动:0.1512 | 最大回撤:-0.1266
轮次9 迭代17 | 夏普:1.15 | 累计收益:0.1329 | 年化波动:0.1468 | 最大回撤:-0.1189
轮次9 迭代18 | 夏普:1.11 | 累计收益:0.1303 | 年化波动:0.1498 | 最大回撤:-0.1246
轮次9 迭代19 | 夏普:1.14 | 累计收益:0.1355 | 年化波动:0.1510 | 最大回撤:-0.1274
轮次9 迭代20 | 夏普:1.13 | 累计收益:0.1380 | 年化波动:0.1559 | 最大回撤:-0.1333
轮次9 迭代21 | 夏普:1.14 | 累计收益:0.1440 | 年化波动:0.1605 | 最大回撤:-0.1378
轮次9 迭代22 | 夏普:1.11 | 累计收益:0.1395 | 年化波动:0.1600 | 最大回撤:-0.1387
轮次9 迭代23 | 夏普:1.11 | 累计收益:0.1387 | 年化波动:0.1592 | 最大回撤:-0.1382
轮次9 迭代24 | 夏普:1.05 | 累计收益:0.1330 | 年化波动:0.1620 | 最大回撤:-0.1408
轮次9 迭代25 | 夏普:1.08 | 累计收益:0.1397 | 年化波动:0.1644 | 最大回撤:-0.1426
轮次9 迭代26 | 夏普:1.05 | 累计收益:0.1368 | 年化波动:0.1655 | 最大回撤:-0.1435
轮次9 迭代27 | 夏普:1.04 | 累计收益:0.1342 | 年化波动:0.1641 | 最大回撤:-0.1430
轮次9 迭代28 | 夏普:1.05 | 累计收益:0.1362 | 年化波动:0.1656 | 最大回撤:-0.1453
轮次9 迭代29 | 夏普:1.06 | 累计收益:0.1345 | 年化波动:0.1615 | 最大回撤:-0.1425
轮次9 迭代30 | 夏普:1.06 | 累计收益:0.1358 | 年化波动:0.1626 | 最大回撤:-0.1455
轮次9 迭代31 | 夏普:1.02 | 累计收益:0.1277 | 年化波动:0.1595 | 最大回撤:-0.1428
轮次9 迭代32 | 夏普:1.07 | 累计收益:0.1266 | 年化波动:0.1510 | 最大回撤:-0.1347
轮次9 迭代33 | 夏普:1.10 | 累计收益:0.1331 | 年化波动:0.1537 | 最大回撤:-0.1378
轮次9 迭代34 | 夏普:1.11 | 累计收益:0.1338 | 年化波动:0.1539 | 最大回撤:-0.1430
轮次9 迭代35 | 夏普:1.07 | 累计收益:0.1293 | 年化波动:0.1545 | 最大回撤:-0.1414
轮次9 迭代36 | 夏普:1.07 | 累计收益:0.1303 | 年化波动:0.1545 | 最大回撤:-0.1398
轮次9 迭代37 | 夏普:1.13 | 累计收益:0.1381 | 年化波动:0.1555 | 最大回撤:-0.1377
轮次9 迭代38 | 夏普:1.16 | 累计收益:0.1377 | 年化波动:0.1514 | 最大回撤:-0.1283
轮次9 迭代39 | 夏普:1.16 | 累计收益:0.1365 | 年化波动:0.1502 | 最大回撤:-0.1220
轮次9 迭代40 | 夏普:1.11 | 累计收益:0.1373 | 年化波动:0.1571 | 最大回撤:-0.1317
轮次9 迭代41 | 夏普:1.13 | 累计收益:0.1401 | 年化波动:0.1576 | 最大回撤:-0.1322
轮次9 迭代42 | 夏普:1.16 | 累计收益:0.1475 | 年化波动:0.1628 | 最大回撤:-0.1357
轮次9 迭代43 | 夏普:1.20 | 累计收益:0.1501 | 年化波动:0.1599 | 最大回撤:-0.1362
轮次9 迭代44 | 夏普:1.25 | 累计收益:0.1572 | 年化波动:0.1605 | 最大回撤:-0.1317
轮次9 迭代45 | 夏普:1.17 | 累计收益:0.1486 | 年化波动:0.1614 | 最大回撤:-0.1353
轮次9 迭代46 | 夏普:1.13 | 累计收益:0.1421 | 年化波动:0.1604 | 最大回撤:-0.1399
轮次9 迭代47 | 夏普:1.06 | 累计收益:0.1375 | 年化波动:0.1654 | 最大回撤:-0.1413
轮次9 迭代48 | 夏普:1.14 | 累计收益:0.1437 | 年化波动:0.1610 | 最大回撤:-0.1351
轮次9 迭代49 | 夏普:1.18 | 累计收益:0.1424 | 年化波动:0.1538 | 最大回撤:-0.1313

PPO 第10轮
训练区间: 900 ~ 1200
验证区间: 1200 ~ 1400
预测区间: 1400 ~ 1500
  加载上一轮模型：/home/lx/农行杯/fund-platform/models/multi_model/PPO_round9_best.zip
轮次10 迭代0 | 夏普:1.42 | 累计收益:0.2433 | 年化波动:0.2207 | 最大回撤:-0.1497
轮次10 迭代1 | 夏普:1.47 | 累计收益:0.2567 | 年化波动:0.2251 | 最大回撤:-0.1522
轮次10 迭代2 | 夏普:1.43 | 累计收益:0.2482 | 年化波动:0.2241 | 最大回撤:-0.1422
