date,hs300,zz500,kc50,consume,chip,gold,bond10
2015-02-27,0.17582591,0.13734986,0.122382246,0.12871262,0.115539365,0.14019,0.18
2015-03-02,0.16600521,0.16031681,0.13379854,0.14661498,0.10672048,0.106544025,0.18000002
2015-03-03,0.16442998,0.157851,0.13557427,0.1553925,0.10107407,0.10567813,0.18
2015-03-04,0.16440445,0.15902744,0.1363428,0.1531018,0.103472285,0.10365123,0.18000002
2015-03-05,0.16248532,0.15990596,0.1365103,0.15238798,0.104787104,0.10392332,0.18
2015-03-06,0.16234703,0.16135484,0.1364853,0.15429084,0.103401355,0.10212063,0.18
2015-03-09,0.16090539,0.16424179,0.1366534,0.15029292,0.10727792,0.10062853,0.18
2015-03-10,0.15604688,0.17065255,0.13782334,0.14824682,0.11113368,0.09609675,0.18
2015-03-11,0.15363556,0.1706097,0.14010175,0.15301284,0.10944286,0.093197264,0.18
2015-03-12,0.15686263,0.1712791,0.13883997,0.15198866,0.108163804,0.09286582,0.18
2015-03-13,0.15030578,0.17396942,0.14118478,0.1526009,0.111408696,0.09053043,0.17999999
2015-03-16,0.14551947,0.17817026,0.14225495,0.14722385,0.118066035,0.088765524,0.18
2015-03-17,0.14514756,0.17977527,0.14250767,0.14441863,0.1200753,0.08807549,0.17999996
2015-03-18,0.14627741,0.1833974,0.14219837,0.1415449,0.12168582,0.08489617,0.18000002
2015-03-19,0.1466646,0.18260127,0.14316007,0.1426995,0.12021723,0.0846573,0.17999999
2015-03-20,0.14449748,0.18384865,0.14513871,0.14666815,0.11883884,0.08100818,0.18
2015-03-23,0.1442989,0.18655777,0.14557877,0.14866439,0.11794635,0.07695386,0.18
2015-03-24,0.1447837,0.1866763,0.14579366,0.15030836,0.11662509,0.0758129,0.18000002
2015-03-25,0.1437765,0.18771066,0.14636244,0.14960612,0.117667876,0.074876405,0.18000002
2015-03-26,0.14076252,0.18682809,0.14751917,0.15001424,0.11992793,0.07494808,0.18
2015-03-27,0.13980867,0.18685472,0.14799136,0.14916733,0.12132655,0.074851364,0.17999999
2015-03-30,0.14230707,0.18885079,0.14683934,0.14700425,0.12118431,0.0738143,0.18
2015-03-31,0.1371671,0.18726148,0.14960141,0.1462874,0.12337425,0.07630841,0.18000002
2015-04-01,0.14089733,0.19018388,0.14819835,0.13588259,0.13299793,0.07183996,0.18
2015-04-02,0.14230935,0.19171084,0.14753892,0.13501519,0.13282368,0.070602074,0.18
2015-04-03,0.13944377,0.19330032,0.14909644,0.13482067,0.1331687,0.070170134,0.18000002
2015-04-07,0.13881198,0.19403367,0.1496505,0.13539489,0.13301738,0.06909165,0.18000002
2015-04-08,0.137668,0.19355848,0.15174204,0.13536486,0.13375665,0.06791002,0.18
2015-04-09,0.13726865,0.19366246,0.15280312,0.13393255,0.13423677,0.06809645,0.18
2015-04-10,0.13689132,0.19387154,0.15323427,0.13446012,0.13431117,0.06723165,0.18
2015-04-13,0.13539267,0.17766185,0.15916643,0.14827694,0.12772503,0.071777105,0.18000002
2015-04-14,0.13529465,0.17761923,0.15942024,0.14758474,0.12791023,0.0721709,0.18
2015-04-15,0.13611762,0.1759496,0.15968125,0.14557911,0.12911238,0.07356006,0.18
2015-04-16,0.13590218,0.17694542,0.15955044,0.14624128,0.12862635,0.07273432,0.18
2015-04-17,0.13529517,0.17762469,0.1597482,0.14471017,0.1290731,0.07354874,0.18000002
2015-04-20,0.1343399,0.17670289,0.16038439,0.14030156,0.1311893,0.07708197,0.17999999
2015-04-21,0.1355109,0.17702429,0.1568834,0.17190914,0.11637385,0.0622984,0.18000002
2015-04-22,0.13519347,0.17706335,0.15718678,0.17209065,0.11669147,0.06177434,0.18
2015-04-23,0.13470864,0.1770318,0.15756807,0.1723952,0.11677831,0.061518047,0.18000002
2015-04-24,0.13297798,0.17878696,0.15935387,0.17144538,0.11639594,0.061039947,0.18
2015-04-27,0.13141592,0.18083781,0.1608913,0.17048214,0.116151154,0.06022169,0.18
2015-04-28,0.13533533,0.17685454,0.16035578,0.169807,0.115056865,0.06259047,0.18
2015-04-29,0.13890167,0.1836591,0.15854101,0.16090608,0.11622976,0.061762385,0.18000002
2015-04-30,0.14377308,0.18989655,0.15558498,0.14201866,0.12446076,0.064266056,0.18
2015-05-04,0.14583725,0.18939964,0.1535955,0.11600603,0.14866965,0.06649196,0.18000002
2015-05-05,0.14145032,0.1874665,0.15057008,0.105535366,0.1619076,0.07307017,0.18
2015-05-06,0.15019274,0.18210688,0.14127843,0.09720209,0.16973856,0.07948137,0.18
2015-05-07,0.14689906,0.17784211,0.14024779,0.09479271,0.172697,0.08752135,0.18
2015-05-08,0.14608568,0.17785616,0.14234768,0.094519466,0.17389312,0.08529786,0.18
2015-05-11,0.14486395,0.1817966,0.14068434,0.09120386,0.17858952,0.08286177,0.18
2015-05-12,0.14266446,0.18223853,0.14075641,0.089587286,0.1817741,0.08297922,0.18
2015-05-13,0.14101423,0.18229856,0.14122565,0.0885983,0.1842782,0.08258506,0.18
2015-05-14,0.13982216,0.18100886,0.1413251,0.08782717,0.18596302,0.084053636,0.18000002
2015-05-15,0.13700226,0.17524526,0.14315437,0.08809448,0.1851667,0.091336936,0.18
2015-05-18,0.13731262,0.17543681,0.14359091,0.08828007,0.18476427,0.09061528,0.18
2015-05-19,0.13796796,0.17772602,0.14408736,0.08924047,0.18365286,0.0873254,0.17999999
2015-05-20,0.13664643,0.17813103,0.14401504,0.08853151,0.18480316,0.087872826,0.18
2015-05-21,0.1348795,0.17871138,0.14590171,0.08991465,0.1838816,0.08671124,0.18
2015-05-22,0.13485414,0.18456754,0.14265253,0.08765921,0.18707877,0.083187856,0.18
2015-05-25,0.13513178,0.18439262,0.14283516,0.086959325,0.18895757,0.08172358,0.18
2015-05-26,0.13123064,0.18276107,0.14335582,0.08664256,0.19081049,0.08519942,0.18
2015-05-27,0.12875523,0.18279317,0.14409746,0.08753688,0.18966137,0.08715595,0.18000002
2015-05-28,0.13131323,0.18055727,0.14148025,0.08630487,0.192762,0.08758233,0.18
2015-05-29,0.13337384,0.17587835,0.14365959,0.08763763,0.19065365,0.088796906,0.18
2015-06-01,0.13259888,0.17695305,0.1409071,0.08425474,0.19606024,0.08922604,0.18
2015-06-02,0.1325327,0.17774683,0.14133295,0.08425657,0.19570172,0.08842929,0.18
2015-06-03,0.13321064,0.17806783,0.14179853,0.08450961,0.19535127,0.0870622,0.18
2015-06-04,0.1323221,0.1770622,0.14170386,0.0855862,0.19426878,0.08905689,0.18000002
2015-06-05,0.13254234,0.17764995,0.14240356,0.08582473,0.19379692,0.087782525,0.18000002
2015-06-08,0.1319862,0.17857154,0.1423339,0.08585079,0.19393495,0.08732267,0.18
2015-06-09,0.13167052,0.17894115,0.1430307,0.08584507,0.1938905,0.08662206,0.18
2015-06-10,0.13230799,0.18001737,0.14393187,0.086131595,0.19329038,0.08432085,0.18000002
2015-06-11,0.13339825,0.18103084,0.14522326,0.08574059,0.19338946,0.08121764,0.18
2015-06-12,0.13331649,0.18214524,0.1465999,0.08662533,0.1913961,0.079916954,0.18
2015-06-15,0.13600108,0.1789516,0.14827183,0.0863898,0.1913149,0.079070844,0.18000002
2015-06-16,0.14209142,0.16972807,0.14650379,0.0856396,0.19057314,0.08546398,0.18
2015-06-17,0.14112605,0.16978098,0.14665529,0.08515925,0.19124633,0.086032145,0.18
2015-06-18,0.14065729,0.16587348,0.14599532,0.08267253,0.19282776,0.08774362,0.18422994
2015-06-19,0.14055288,0.1585158,0.14365713,0.081897676,0.19025907,0.0927674,0.19235
2015-06-23,0.1384845,0.153043,0.1419003,0.08029664,0.18923482,0.09618073,0.20085993
2015-06-24,0.13508865,0.13590801,0.13067532,0.079014786,0.1766317,0.11408022,0.22860138
2015-06-25,0.13384536,0.12792669,0.12681937,0.07806632,0.17025958,0.12040552,0.2426772
2015-06-26,0.13426691,0.12574477,0.12749414,0.07690588,0.17182115,0.118693195,0.24507396
2015-06-29,0.13377683,0.11614496,0.119587176,0.07800851,0.16379057,0.13608865,0.25260332
2015-06-30,0.1331769,0.11647892,0.120646514,0.07753771,0.1642237,0.13500583,0.25293043
2015-07-01,0.13736367,0.1122161,0.11538387,0.08031256,0.15479979,0.14583813,0.25408593
2015-07-02,0.13754292,0.1085462,0.11075441,0.08058169,0.15278417,0.15502912,0.25476158
2015-07-03,0.13808271,0.106408596,0.10785593,0.0810146,0.15109524,0.16070634,0.2548366
2015-07-06,0.13698366,0.10501226,0.10709019,0.07982186,0.15278925,0.1631134,0.25518933
2015-07-07,0.13721906,0.101238705,0.10289906,0.07983402,0.15200266,0.172851,0.25395545
2015-07-08,0.13849965,0.100991756,0.1028039,0.082317434,0.14723839,0.1748202,0.25332865
2015-07-09,0.13813551,0.10228903,0.10497778,0.08194692,0.14797248,0.17080615,0.25387207
2015-07-10,0.13794118,0.10440411,0.10799937,0.08242729,0.14902195,0.16456398,0.2536421
2015-07-13,0.13838165,0.10645602,0.11035583,0.082898244,0.1490499,0.1593359,0.2535224
2015-07-14,0.14034078,0.10815947,0.11059449,0.08452953,0.14615762,0.15657279,0.25364533
2015-07-15,0.14684053,0.111108206,0.112328276,0.08995261,0.13891728,0.15071386,0.2501392
2015-07-16,0.14573321,0.113723844,0.1135853,0.090514705,0.13767345,0.1500381,0.24873137
2015-07-17,0.14544553,0.112643346,0.11223225,0.09260635,0.13556841,0.15362489,0.2478792
2015-07-20,0.13999929,0.1179678,0.12006467,0.08766556,0.13965729,0.14269534,0.25195006
2015-07-21,0.1393434,0.11993489,0.123504676,0.088024825,0.13968302,0.1381398,0.25136942
2015-07-22,0.13958248,0.12027379,0.12328194,0.08863611,0.13822055,0.13948858,0.25051656
2015-07-23,0.13868017,0.12344136,0.12828788,0.09026079,0.13860077,0.13510868,0.24562043
2015-07-24,0.13954243,0.121793166,0.1259199,0.08958256,0.13823368,0.1367689,0.24815942
2015-07-27,0.14404152,0.11793291,0.12076868,0.08984959,0.1366082,0.14053197,0.25026718
2015-07-28,0.14166698,0.114989474,0.11775181,0.08639745,0.14166623,0.14446004,0.25306806
2015-07-29,0.13669275,0.112380356,0.11481964,0.08566569,0.14271553,0.15325558,0.25447044
2015-07-30,0.13850754,0.113060415,0.11580493,0.0834319,0.14605175,0.14937292,0.2537705
2015-07-31,0.14022744,0.109201185,0.113947906,0.083465874,0.14730774,0.1528325,0.25301737
2015-08-03,0.13871333,0.107300736,0.11008674,0.0838707,0.14397933,0.16436477,0.25168446
2015-08-04,0.13693427,0.114067696,0.114964135,0.085032105,0.1413323,0.15760387,0.25006565
2015-08-05,0.13561429,0.113740325,0.114236236,0.08467658,0.14105116,0.16197845,0.24870297
2015-08-06,0.13542043,0.11554249,0.11542112,0.085207574,0.1409188,0.16051504,0.24697457
2015-08-07,0.13670124,0.116933234,0.11800212,0.08658252,0.13985665,0.16040003,0.24152423
2015-08-10,0.1332932,0.12482664,0.12721115,0.09236303,0.13703583,0.15447615,0.23079407
2015-08-11,0.13421541,0.1275365,0.12862784,0.09295706,0.13836078,0.15021592,0.22808652
2015-08-12,0.13948692,0.13022329,0.13093394,0.09513966,0.13824053,0.1439008,0.22207493
2015-08-13,0.14141275,0.13409288,0.13447604,0.09708243,0.13852873,0.13966653,0.2147407
2015-08-14,0.14135125,0.13483748,0.13546242,0.09666828,0.1395287,0.1376062,0.2145456
2015-08-17,0.1397604,0.1378557,0.1374823,0.09517492,0.14255455,0.13341722,0.21375486
2015-08-18,0.14162752,0.12374486,0.12554081,0.09089019,0.13940075,0.14796038,0.23083551
2015-08-19,0.14164096,0.12272365,0.12472774,0.08950337,0.14023118,0.14758693,0.23358619
2015-08-20,0.13980314,0.114934385,0.11848435,0.08650787,0.1414145,0.15857008,0.24028568
2015-08-21,0.1429863,0.10787465,0.112880275,0.0865755,0.14188397,0.16644594,0.2413534
2015-08-24,0.13928673,0.099442534,0.10333512,0.08443987,0.1409,0.18946785,0.24312793
2015-08-25,0.13515158,0.09457637,0.099468455,0.08468396,0.13954729,0.20457421,0.24199817
2015-08-26,0.13439202,0.09361314,0.09951113,0.083831795,0.1400205,0.20694248,0.2416889
2015-08-27,0.1351431,0.09497832,0.10074581,0.08416673,0.14003041,0.2056318,0.23930384
2015-08-28,0.13527499,0.0965277,0.10221836,0.084612265,0.14038955,0.20224021,0.23873693
2015-08-31,0.13934286,0.09618566,0.100173645,0.087321594,0.13568135,0.20665982,0.23463514
2015-09-01,0.14366466,0.09478264,0.09676343,0.09150736,0.12731667,0.2212752,0.22469002
2015-09-02,0.14362203,0.09583457,0.097631305,0.09111284,0.12901926,0.21756928,0.22521076
2015-09-07,0.14730471,0.097208045,0.09879761,0.09432986,0.12700368,0.21778312,0.2175729
2015-09-08,0.14677192,0.09696011,0.09887748,0.09425926,0.12701806,0.218652,0.21746121
2015-09-09,0.1475061,0.10120639,0.10167149,0.09804231,0.12574208,0.21418612,0.2116455
2015-09-10,0.1517289,0.10321913,0.10384655,0.10378871,0.121706,0.21281372,0.20289703
2015-09-11,0.15952317,0.10922883,0.110499345,0.113209866,0.11401699,0.20663877,0.18688302
2015-09-14,0.15990491,0.10286115,0.10320154,0.10454307,0.119460315,0.21527708,0.19475195
2015-09-15,0.16203696,0.1007459,0.0999468,0.10299455,0.11966148,0.21889755,0.19571677
2015-09-16,0.1555081,0.100809,0.0981724,0.10067624,0.12416578,0.21731985,0.20334864
2015-09-17,0.15674275,0.10045402,0.09766784,0.1014338,0.123162314,0.21964985,0.20088942
2015-09-18,0.16551156,0.10201389,0.09847948,0.10143813,0.12197152,0.21535134,0.195234
2015-09-21,0.15622818,0.10536263,0.10315996,0.10436767,0.11451785,0.214506,0.20185772
2015-09-22,0.15591045,0.10888279,0.10629146,0.10988842,0.111562386,0.21168856,0.19577591
2015-09-23,0.16174328,0.10877216,0.1058852,0.1101688,0.11252945,0.20918237,0.19171868
2015-09-24,0.16331428,0.109081745,0.10642969,0.108866334,0.11456344,0.20658736,0.19115707
2015-09-25,0.16113545,0.10701567,0.10389981,0.10526347,0.11654534,0.21304896,0.19309129
2015-09-28,0.16203257,0.10981743,0.10531766,0.10856533,0.115096346,0.2105345,0.18863618
2015-09-29,0.16387121,0.10905656,0.10391451,0.10897428,0.11496945,0.21357499,0.185639
2015-09-30,0.1643751,0.10661922,0.102028824,0.10581806,0.11636089,0.21478081,0.19001704
2015-10-08,0.16372833,0.11027965,0.107099324,0.111086786,0.11474341,0.20963778,0.18342476
2015-10-09,0.16755521,0.11355572,0.11012662,0.118607216,0.10958757,0.2005677,0.18
2015-10-12,0.16601177,0.123691015,0.11805875,0.1283649,0.107194945,0.17667866,0.18
2015-10-13,0.16678196,0.1279579,0.12146058,0.13396929,0.104982056,0.1648482,0.18
2015-10-14,0.16795182,0.13554837,0.12663603,0.14533328,0.10039479,0.1441357,0.18000002
2015-10-15,0.1616386,0.14134775,0.12979883,0.14079969,0.10632518,0.14009,0.18000002
2015-10-16,0.16091263,0.14299397,0.13135168,0.14171952,0.10714265,0.1358796,0.18
2015-10-19,0.16470346,0.14180751,0.12911132,0.13511129,0.10943304,0.13983333,0.18
2015-10-20,0.16196315,0.14886367,0.13327461,0.1391894,0.10949099,0.12721819,0.18
2015-10-21,0.16570131,0.14289588,0.12711209,0.13662177,0.1077829,0.13988608,0.18
2015-10-22,0.16334316,0.14665316,0.13080159,0.13758616,0.109095745,0.1325202,0.18
2015-10-23,0.16072133,0.15141036,0.13436884,0.13938424,0.11060784,0.12350741,0.18000002
2015-10-26,0.16063276,0.15340722,0.13580944,0.13933346,0.111204796,0.11961233,0.18
2015-10-27,0.16129734,0.15213345,0.13574876,0.13764524,0.11133014,0.12184513,0.17999999
2015-10-28,0.15944572,0.15291119,0.13640282,0.14206348,0.10958131,0.11959557,0.18
2015-10-29,0.15582743,0.15708423,0.13712622,0.13490476,0.11598405,0.119073294,0.17999999
2015-10-30,0.15287355,0.1587236,0.13950083,0.1334402,0.11891551,0.11654632,0.18
2015-11-02,0.16246442,0.1415207,0.13068688,0.12252828,0.12563208,0.13716772,0.18000002
2015-11-03,0.18444033,0.11915304,0.11713579,0.11600297,0.118524626,0.16474327,0.18000002
2015-11-04,0.16718426,0.14230677,0.13123873,0.12037003,0.12622692,0.1326733,0.18000002
2015-11-05,0.1688248,0.14333583,0.13162462,0.12227145,0.12411618,0.12982713,0.18000002
2015-11-06,0.1693331,0.15159924,0.13608807,0.12511902,0.12270017,0.11516043,0.18
2015-11-09,0.16440158,0.16178596,0.14092608,0.13185543,0.12214709,0.09888386,0.18
2015-11-10,0.16436338,0.16399746,0.14218168,0.13538411,0.11876099,0.09531244,0.18
2015-11-11,0.16731606,0.16148478,0.14232047,0.13724014,0.11589733,0.095741265,0.18000002
2015-11-12,0.16514403,0.16171896,0.14312094,0.13696888,0.11741603,0.0956312,0.18000002
2015-11-13,0.16826096,0.15816118,0.14140038,0.13696854,0.11585858,0.09935038,0.18
2015-11-16,0.16910936,0.15502481,0.14017619,0.13282384,0.11864206,0.10422381,0.18000002
2015-11-17,0.16941974,0.15388553,0.13928376,0.13247812,0.11895745,0.10597543,0.17999999
2015-11-18,0.18040816,0.14216956,0.13316374,0.12962665,0.11641226,0.11821965,0.18
2015-11-19,0.17507647,0.14759715,0.13647102,0.12944855,0.11951066,0.11189619,0.18
2015-11-20,0.17497669,0.14823861,0.13746566,0.13059285,0.118749924,0.109976344,0.18
2015-11-23,0.17914069,0.14098534,0.13436218,0.12927349,0.117791206,0.11844721,0.18
2015-11-24,0.17835289,0.13976586,0.13409467,0.12596183,0.12068446,0.121140264,0.17999999
2015-11-25,0.17529221,0.1431737,0.136173,0.12743124,0.12136247,0.116567425,0.18
2015-11-26,0.17447275,0.14133993,0.13541065,0.1275284,0.12198695,0.1192614,0.18
2015-11-27,0.18760948,0.1183264,0.11870859,0.119177334,0.117625415,0.15855277,0.18
2015-11-30,0.18686634,0.11901418,0.11859033,0.120080516,0.11682948,0.1586192,0.18
2015-12-01,0.1812733,0.11539947,0.11964098,0.11304282,0.12745786,0.16318563,0.18
2015-12-02,0.18080562,0.11395125,0.117891036,0.111822195,0.1272737,0.1682562,0.18000002
2015-12-03,0.1796348,0.11363969,0.119000666,0.110348,0.12818511,0.1691917,0.18
2015-12-04,0.18191472,0.11443865,0.11888501,0.11004627,0.12883072,0.16588461,0.18
2015-12-07,0.18258424,0.114005916,0.11850909,0.110025115,0.129284,0.16559164,0.18000002
2015-12-08,0.18233544,0.10861166,0.115007624,0.11005209,0.12599953,0.17799366,0.18
2015-12-09,0.1824675,0.10802851,0.11521084,0.11022522,0.12595375,0.17811418,0.18000002
2015-12-10,0.18272044,0.108374454,0.1146741,0.109870374,0.127071,0.17728966,0.18
2015-12-11,0.18476257,0.10675953,0.113212824,0.11112974,0.12365985,0.18047552,0.18000002
2015-12-14,0.18116184,0.11275543,0.119545296,0.11246295,0.1254948,0.1685797,0.18
2015-12-15,0.18209039,0.114509635,0.120856255,0.11358441,0.12623884,0.16272053,0.18
2015-12-16,0.1822391,0.115090154,0.121476434,0.11382627,0.12505485,0.16231324,0.18
2015-12-17,0.17437978,0.12567735,0.13029622,0.11575835,0.12989065,0.14399764,0.18
2015-12-18,0.17350227,0.1272097,0.13167337,0.116458185,0.13068654,0.14047001,0.18000002
2015-12-21,0.16929467,0.1326843,0.13607465,0.11549372,0.13473716,0.13171554,0.18
2015-12-22,0.16677226,0.13722181,0.13929018,0.116500214,0.13608885,0.12412672,0.18
2015-12-23,0.16792339,0.13812049,0.14006068,0.11934983,0.13349639,0.121049225,0.18
2015-12-24,0.16265677,0.14474869,0.14346257,0.122791015,0.13377878,0.112562165,0.17999999
2015-12-25,0.15959835,0.14351042,0.14465794,0.12334025,0.13478233,0.11411079,0.18
2015-12-28,0.17316438,0.12991664,0.13306953,0.117325716,0.13090038,0.13562341,0.18
2015-12-29,0.17145978,0.12969218,0.1333806,0.11565743,0.13281472,0.13699526,0.18
2015-12-30,0.17308895,0.122781895,0.1296607,0.11311024,0.1329899,0.14836836,0.18
2015-12-31,0.17429098,0.12069836,0.12686497,0.11129053,0.13416274,0.1526925,0.18
2016-01-04,0.18261573,0.12334516,0.120234296,0.12220413,0.11703751,0.15456316,0.17999999
2016-01-05,0.18409027,0.11841675,0.117347755,0.12322348,0.11406728,0.16285452,0.18000002
2016-01-06,0.17727873,0.11516118,0.11483008,0.12470429,0.11669333,0.17133248,0.18
2016-01-07,0.1784343,0.111164235,0.11037621,0.12336787,0.11580132,0.18085611,0.18
2016-01-08,0.17971054,0.109220885,0.112898804,0.120813645,0.113548525,0.18380763,0.18000002
2016-01-11,0.17364435,0.10494797,0.108045235,0.11912841,0.11672714,0.1975069,0.18000002
2016-01-12,0.17337841,0.10414356,0.10800676,0.11916286,0.11618588,0.19912256,0.18000002
2016-01-13,0.17848098,0.10357226,0.09747297,0.11882986,0.11529314,0.20635076,0.18000002
2016-01-14,0.1743052,0.10317978,0.09813675,0.11431609,0.117227145,0.21283503,0.18000002
2016-01-15,0.17836304,0.10256353,0.0970519,0.11818235,0.1159791,0.2078601,0.18
2016-01-18,0.17900041,0.10227766,0.09726361,0.117797635,0.114897326,0.20876338,0.18
2016-01-19,0.17771952,0.10418964,0.097671084,0.11627888,0.11569552,0.20844533,0.17999999
2016-01-20,0.17972271,0.10410474,0.09758654,0.1180434,0.11420639,0.2063362,0.18000002
2016-01-21,0.18427484,0.103271104,0.09577902,0.120771185,0.11299837,0.20290552,0.18
2016-01-22,0.1833457,0.10348208,0.09680658,0.120908715,0.11161361,0.20384324,0.18
2016-01-25,0.1805437,0.10273716,0.09666187,0.1176862,0.11474675,0.20762436,0.18
2016-01-26,0.18419027,0.10169308,0.09222505,0.11621642,0.11925635,0.20641883,0.18
2016-01-27,0.181146,0.099758685,0.09192522,0.11302588,0.12089956,0.21324472,0.18000002
2016-01-28,0.1828634,0.09884808,0.09112195,0.11424902,0.11854173,0.21437584,0.18000002
2016-01-29,0.18184045,0.09965238,0.09131056,0.11338734,0.12105608,0.21275324,0.18
2016-02-01,0.18069783,0.099132076,0.090563625,0.11942772,0.1135739,0.21660486,0.18
2016-02-02,0.18126309,0.09938573,0.0911421,0.119026154,0.11265412,0.2165288,0.18000002
2016-02-03,0.18192126,0.0995979,0.091871046,0.11990927,0.11105114,0.21564941,0.18
2016-02-04,0.17677051,0.10065422,0.09450076,0.124319345,0.10951122,0.21424398,0.18000002
2016-02-05,0.17833033,0.099754095,0.09288454,0.12266111,0.11155552,0.2148144,0.18
2016-02-15,0.18401183,0.10456159,0.095392965,0.12315058,0.107200086,0.20568296,0.18
2016-02-16,0.18257296,0.106571846,0.09692813,0.1235029,0.10737223,0.20305197,0.18000002
2016-02-17,0.1721559,0.10796553,0.0999282,0.1277946,0.10235518,0.20980059,0.18
2016-02-18,0.17206432,0.11009854,0.1015085,0.12842071,0.10207465,0.20583335,0.18
2016-02-19,0.17065948,0.11362034,0.10410893,0.13294795,0.09915075,0.19951253,0.18
2016-02-22,0.16713326,0.116114795,0.106510684,0.1335396,0.09964268,0.19705902,0.18000002
2016-02-23,0.16796298,0.114602834,0.10529753,0.1324169,0.1000017,0.19971806,0.18
2016-02-24,0.1653569,0.116360456,0.10709113,0.13119555,0.10099778,0.19899817,0.17999999
2016-02-25,0.1808214,0.10888863,0.098500125,0.1272479,0.10094313,0.20359875,0.18
2016-02-26,0.18153079,0.10878723,0.09858717,0.12790136,0.1006144,0.20257913,0.18000002
2016-02-29,0.18114679,0.10438855,0.095024854,0.12771627,0.101184376,0.21053919,0.18
2016-03-01,0.17815223,0.108063124,0.098665394,0.1314957,0.10209218,0.20153143,0.18000002
2016-03-02,0.17229103,0.10967906,0.100715764,0.12883614,0.10427467,0.20420341,0.18000002
2016-03-03,0.16992971,0.113337725,0.10418673,0.1301614,0.10480106,0.19758342,0.18000002
2016-03-04,0.1687433,0.11542551,0.10525802,0.13048387,0.106595255,0.1934941,0.18
2016-03-07,0.16460189,0.1230624,0.1103434,0.13455606,0.10624937,0.1811869,0.18000002
2016-03-08,0.16563074,0.12235333,0.1098564,0.1330753,0.105593145,0.18349108,0.18000002
2016-03-09,0.16696721,0.12421384,0.10940315,0.13870572,0.105401054,0.17530906,0.18
2016-03-10,0.17413029,0.11883979,0.10554666,0.13587897,0.10463264,0.1809716,0.17999999
2016-03-11,0.17474703,0.11975125,0.105874635,0.13817543,0.10294294,0.17850873,0.18
2016-03-14,0.16803858,0.121992886,0.10870887,0.13457695,0.105930656,0.18075208,0.18000002
2016-03-15,0.17069899,0.11814528,0.10423642,0.13424933,0.10110535,0.1915646,0.18
