date,val_score,macro_score,sent_score,trend_score,total_score,market_state
2022-05-27,25.0,16.0,12.0,17.0,70.0,震荡偏强
2022-05-30,25.0,16.0,13.0,19.0,73.0,震荡偏强
2022-05-31,25.0,16.0,14.5,19.0,74.5,震荡偏强
2022-06-01,25.0,16.0,14.5,19.0,74.5,震荡偏强
2022-06-02,25.0,16.0,13.0,19.0,73.0,震荡偏强
2022-06-06,25.0,16.0,14.5,19.0,74.5,震荡偏强
2022-06-07,25.0,16.0,14.5,19.0,74.5,震荡偏强
2022-06-08,25.0,16.0,17.0,21.0,79.0,震荡偏强
2022-06-09,25.0,16.0,17.0,23.0,81.0,上行
2022-06-10,22.0,16.0,17.0,23.0,78.0,震荡偏强
2022-06-13,22.0,16.0,17.0,23.0,78.0,震荡偏强
2022-06-14,20.5,16.0,17.0,23.0,76.5,震荡偏强
2022-06-15,20.5,15.0,17.0,23.0,75.5,震荡偏强
2022-06-16,20.5,15.0,17.0,23.0,75.5,震荡偏强
2022-06-17,20.5,15.0,17.0,23.0,75.5,震荡偏强
2022-06-20,20.5,15.0,17.0,23.0,75.5,震荡偏强
2022-06-21,20.5,15.0,17.0,23.0,75.5,震荡偏强
2022-06-22,22.0,15.0,17.0,23.0,77.0,震荡偏强
2022-06-23,20.5,15.0,17.0,23.0,75.5,震荡偏强
2022-06-24,18.5,15.0,17.0,23.0,73.5,震荡偏强
2022-06-27,18.5,15.0,17.0,23.0,73.5,震荡偏强
2022-06-28,18.5,15.0,17.0,23.0,73.5,震荡偏强
2022-06-29,18.5,16.0,17.0,25.0,76.5,震荡偏强
2022-06-30,18.5,17.0,13.0,25.0,73.5,震荡偏强
2022-07-01,18.5,17.0,13.0,25.0,73.5,震荡偏强
2022-07-04,18.5,17.0,17.0,25.0,77.5,震荡偏强
2022-07-05,18.5,16.0,17.0,25.0,76.5,震荡偏强
2022-07-06,18.5,16.0,17.0,25.0,76.5,震荡偏强
2022-07-07,18.5,17.0,17.0,19.0,71.5,震荡偏强
2022-07-08,18.5,16.0,17.0,21.0,72.5,震荡偏强
2022-07-11,20.5,17.0,15.5,11.0,64.0,震荡偏强
2022-07-12,22.0,17.0,14.5,11.0,64.5,震荡偏强
2022-07-13,20.5,17.0,14.5,11.0,63.0,震荡偏强
2022-07-14,20.5,17.0,14.5,11.0,63.0,震荡偏强
2022-07-15,25.0,17.0,13.0,10.0,65.0,震荡偏强
2022-07-18,20.5,17.0,13.0,8.0,58.5,震荡
2022-07-19,20.5,17.0,11.5,8.0,57.0,震荡
2022-07-20,20.5,17.0,13.0,8.0,58.5,震荡
2022-07-21,23.5,17.0,12.0,6.0,58.5,震荡
2022-07-22,23.5,17.0,14.0,6.0,60.5,震荡偏强
2022-07-25,25.0,17.0,10.5,6.0,58.5,震荡
2022-07-26,23.5,17.0,10.5,4.5,55.5,震荡
2022-07-27,23.5,17.0,10.5,4.5,55.5,震荡
2022-07-28,23.5,17.0,9.5,4.5,54.5,震荡
2022-07-29,25.0,17.0,9.5,3.5,55.0,震荡
2022-08-01,23.5,17.0,9.5,3.5,53.5,震荡
2022-08-02,25.0,17.0,8.0,3.5,53.5,震荡
2022-08-03,25.0,17.0,8.0,2.0,52.0,震荡
2022-08-04,25.0,17.0,8.0,2.0,52.0,震荡
2022-08-05,25.0,17.0,9.5,2.0,53.5,震荡
2022-08-08,23.5,17.0,9.5,2.0,52.0,震荡
2022-08-09,23.5,17.0,10.5,3.5,54.5,震荡
2022-08-10,25.0,17.0,10.5,3.5,56.0,震荡
2022-08-11,23.5,17.0,11.5,6.5,58.5,震荡
2022-08-12,23.5,17.0,13.0,13.5,67.0,震荡偏强
2022-08-15,23.5,12.0,13.0,11.5,60.0,震荡
2022-08-16,23.5,12.0,14.0,9.5,59.0,震荡
2022-08-17,23.5,11.0,14.0,12.0,60.5,震荡偏强
2022-08-18,23.5,11.0,14.0,13.0,61.5,震荡偏强
2022-08-19,23.5,11.0,14.0,11.0,59.5,震荡
2022-08-22,23.5,11.0,14.5,12.0,61.0,震荡偏强
2022-08-23,23.5,11.0,12.0,13.0,59.5,震荡
2022-08-24,25.0,11.0,12.0,5.0,53.0,震荡
2022-08-25,23.5,11.0,10.5,7.0,52.0,震荡
2022-08-26,23.5,11.0,11.5,7.0,53.0,震荡
2022-08-29,23.5,12.0,11.5,5.5,52.5,震荡
2022-08-30,23.5,12.0,10.5,6.0,52.0,震荡
2022-08-31,25.0,11.0,11.5,6.0,53.5,震荡
2022-09-01,25.0,11.0,11.5,6.0,53.5,震荡
2022-09-02,25.0,11.0,11.5,6.0,53.5,震荡
2022-09-05,25.0,11.0,10.5,6.0,52.5,震荡
2022-09-06,25.0,11.0,10.5,6.0,52.5,震荡
2022-09-07,25.0,11.0,12.0,4.5,52.5,震荡
2022-09-08,25.0,11.0,10.5,4.5,51.0,震荡
2022-09-09,23.5,11.0,12.0,10.5,57.0,震荡
2022-09-13,23.5,11.0,12.0,10.5,57.0,震荡
2022-09-14,23.5,11.0,12.0,9.5,56.0,震荡
2022-09-15,25.0,11.0,9.0,9.5,54.5,震荡
2022-09-16,25.0,11.0,9.0,3.5,48.5,震荡
2022-09-19,25.0,11.0,9.0,5.5,50.5,震荡
2022-09-20,25.0,11.0,9.0,4.5,49.5,震荡
2022-09-21,25.0,11.0,9.0,4.5,49.5,震荡
2022-09-22,25.0,11.0,10.5,4.5,51.0,震荡
2022-09-23,25.0,11.0,9.0,4.5,49.5,震荡
2022-09-26,25.0,11.0,9.0,3.0,48.0,震荡
2022-09-27,25.0,11.0,9.0,4.5,49.5,震荡
2022-09-28,25.0,11.0,9.0,4.5,49.5,震荡
2022-09-29,25.0,11.0,9.0,3.0,48.0,震荡
2022-09-30,25.0,12.0,8.0,4.5,49.5,震荡
2022-10-10,25.0,12.0,8.0,3.0,48.0,震荡
2022-10-11,25.0,12.0,9.5,2.0,48.5,震荡
2022-10-12,25.0,12.0,10.5,2.0,49.5,震荡
2022-10-13,25.0,12.0,9.0,2.0,48.0,震荡
2022-10-14,25.0,12.0,12.0,2.0,51.0,震荡
2022-10-17,25.0,12.0,11.5,8.0,56.5,震荡
2022-10-18,25.0,12.0,10.5,6.0,53.5,震荡
2022-10-19,25.0,12.0,10.5,6.0,53.5,震荡
2022-10-20,25.0,12.0,10.5,6.0,53.5,震荡
2022-10-21,25.0,12.0,9.5,6.0,52.5,震荡
2022-10-24,25.0,12.0,9.0,0.0,46.0,震荡
2022-10-25,25.0,12.0,9.0,2.0,48.0,震荡
2022-10-26,25.0,12.0,9.5,2.0,48.5,震荡
2022-10-27,25.0,12.0,9.5,2.0,48.5,震荡
2022-10-28,25.0,12.0,9.5,2.0,48.5,震荡
2022-10-31,25.0,11.0,9.0,2.0,47.0,震荡
2022-11-01,25.0,11.0,7.0,2.0,45.0,震荡
2022-11-02,25.0,11.0,7.0,2.0,45.0,震荡
2022-11-03,25.0,11.0,7.0,8.0,51.0,震荡
2022-11-04,25.0,11.0,8.0,10.5,54.5,震荡
2022-11-07,25.0,11.0,8.0,11.5,55.5,震荡
2022-11-08,25.0,11.0,8.0,13.0,57.0,震荡
2022-11-09,25.0,11.0,8.0,13.0,57.0,震荡
2022-11-10,25.0,11.0,8.5,11.0,55.5,震荡
2022-11-11,25.0,11.0,7.5,12.0,55.5,震荡
2022-11-14,25.0,10.0,7.5,13.0,55.5,震荡
2022-11-15,25.0,10.0,8.5,13.0,56.5,震荡
2022-11-16,25.0,10.0,10.0,13.0,58.0,震荡
2022-11-17,25.0,10.0,11.0,15.0,61.0,震荡偏强
2022-11-18,25.0,10.0,11.0,17.0,63.0,震荡偏强
2022-11-21,25.0,10.0,13.5,17.0,65.5,震荡偏强
2022-11-22,25.0,10.0,12.5,19.0,66.5,震荡偏强
2022-11-23,25.0,11.0,12.5,19.0,67.5,震荡偏强
2022-11-24,25.0,11.0,12.5,19.0,67.5,震荡偏强
2022-11-25,25.0,11.0,12.5,19.0,67.5,震荡偏强
2022-11-28,25.0,11.0,11.0,15.0,62.0,震荡偏强
2022-11-29,25.0,11.0,12.5,16.0,64.5,震荡偏强
2022-11-30,25.0,10.0,12.5,17.0,64.5,震荡偏强
2022-12-01,25.0,10.0,14.5,17.0,66.5,震荡偏强
2022-12-02,25.0,10.0,16.0,17.0,68.0,震荡偏强
2022-12-05,23.5,10.0,16.0,17.0,66.5,震荡偏强
2022-12-06,23.5,10.0,16.0,19.0,68.5,震荡偏强
2022-12-07,23.5,9.0,16.0,19.0,67.5,震荡偏强
2022-12-08,23.5,9.0,16.0,19.0,67.5,震荡偏强
2022-12-09,23.5,9.0,17.0,19.0,68.5,震荡偏强
2022-12-12,22.0,9.0,16.0,19.0,66.0,震荡偏强
2022-12-13,22.0,9.0,14.5,19.0,64.5,震荡偏强
2022-12-14,22.0,9.0,14.5,19.0,64.5,震荡偏强
2022-12-15,22.0,9.0,14.5,19.0,64.5,震荡偏强
2022-12-16,22.0,9.0,14.5,19.0,64.5,震荡偏强
2022-12-19,25.0,9.0,13.0,13.0,60.0,震荡
2022-12-20,25.0,9.0,13.0,11.0,58.0,震荡
2022-12-21,25.0,9.0,13.0,11.0,58.0,震荡
2022-12-22,25.0,9.0,14.5,11.0,59.5,震荡
2022-12-23,25.0,9.0,10.5,9.0,53.5,震荡
2022-12-26,25.0,9.0,10.5,8.0,52.5,震荡
2022-12-27,25.0,9.0,10.5,8.0,52.5,震荡
2022-12-28,25.0,9.0,13.0,8.0,55.0,震荡
2022-12-29,25.0,9.0,14.5,8.0,56.5,震荡
2022-12-30,25.0,9.0,14.5,8.0,56.5,震荡
2023-01-03,25.0,9.0,14.5,6.0,54.5,震荡
2023-01-04,22.0,10.0,14.5,6.0,52.5,震荡
2023-01-05,22.0,10.0,14.5,14.0,60.5,震荡偏强
2023-01-06,22.0,9.0,14.5,13.0,58.5,震荡
2023-01-09,22.0,9.0,14.5,13.0,58.5,震荡
2023-01-10,22.0,9.0,14.5,15.0,60.5,震荡偏强
2023-01-11,22.0,9.0,16.0,15.0,62.0,震荡偏强
2023-01-12,22.0,10.0,16.0,17.0,65.0,震荡偏强
2023-01-13,22.0,10.0,16.0,17.0,65.0,震荡偏强
2023-01-16,22.0,10.0,16.0,19.0,67.0,震荡偏强
2023-01-17,22.0,10.0,14.5,19.0,65.5,震荡偏强
2023-01-18,22.0,9.0,11.5,19.0,61.5,震荡偏强
2023-01-19,22.0,9.0,11.5,19.0,61.5,震荡偏强
2023-01-20,22.0,10.0,11.5,19.0,62.5,震荡偏强
2023-01-30,22.0,9.0,11.5,21.0,63.5,震荡偏强
2023-01-31,22.0,11.0,16.0,21.0,70.0,震荡偏强
2023-02-01,22.0,11.0,17.0,21.0,71.0,震荡偏强
2023-02-02,21.0,11.0,17.0,23.0,72.0,震荡偏强
2023-02-03,22.0,11.0,18.5,23.0,74.5,震荡偏强
2023-02-06,22.0,11.0,17.0,9.0,59.0,震荡
2023-02-07,22.0,11.0,17.0,11.0,61.0,震荡偏强
2023-02-08,22.0,11.0,17.0,11.0,61.0,震荡偏强
2023-02-09,22.0,11.0,17.0,12.0,62.0,震荡偏强
2023-02-10,22.0,11.0,17.0,11.0,61.0,震荡偏强
2023-02-13,21.0,11.0,17.0,12.0,61.0,震荡偏强
2023-02-14,21.0,11.0,17.0,11.0,60.0,震荡
2023-02-15,21.0,12.5,17.0,9.0,59.5,震荡
2023-02-16,22.0,12.5,16.0,9.0,59.5,震荡
2023-02-17,22.0,12.5,16.0,9.0,59.5,震荡
2023-02-20,21.0,12.5,16.0,8.0,57.5,震荡
2023-02-21,18.0,12.5,16.0,9.0,55.5,震荡
2023-02-22,21.0,12.5,16.0,7.0,56.5,震荡
2023-02-23,21.0,12.5,16.0,7.0,56.5,震荡
2023-02-24,21.0,12.5,15.5,7.0,56.0,震荡
2023-02-27,22.0,12.5,14.5,7.0,56.0,震荡
2023-02-28,21.0,12.5,13.0,4.5,51.0,震荡
2023-03-01,18.0,13.5,13.0,6.5,51.0,震荡
2023-03-02,18.0,13.5,13.0,7.5,52.0,震荡
2023-03-03,18.0,13.5,13.0,9.0,53.5,震荡
2023-03-06,18.0,13.5,14.0,7.0,52.5,震荡
2023-03-07,22.0,13.5,13.0,7.0,55.5,震荡
2023-03-08,22.0,13.5,13.0,7.0,55.5,震荡
2023-03-09,22.0,12.5,12.0,7.0,53.5,震荡
2023-03-10,22.0,12.5,12.0,6.0,52.5,震荡
2023-03-13,22.0,12.5,12.0,4.5,51.0,震荡
2023-03-14,22.0,12.5,12.0,4.5,51.0,震荡
2023-03-15,22.0,16.0,13.0,4.5,55.5,震荡
2023-03-16,22.0,16.0,12.0,4.5,54.5,震荡
2023-03-17,22.0,16.0,13.0,4.5,55.5,震荡
2023-03-20,22.0,16.0,12.0,4.5,54.5,震荡
2023-03-21,22.0,16.0,12.0,4.5,54.5,震荡
2023-03-22,22.0,16.0,13.0,4.5,55.5,震荡
2023-03-23,19.0,16.0,14.0,12.5,61.5,震荡偏强
2023-03-24,19.0,16.0,15.5,11.5,62.0,震荡偏强
2023-03-27,22.0,16.0,15.5,9.5,63.0,震荡偏强
2023-03-28,22.0,16.0,15.5,11.0,64.5,震荡偏强
2023-03-29,22.0,16.0,15.5,11.0,64.5,震荡偏强
2023-03-30,19.0,16.0,15.5,12.0,62.5,震荡偏强
2023-03-31,18.0,16.0,14.5,13.0,61.5,震荡偏强
2023-04-03,18.0,16.0,14.5,13.0,61.5,震荡偏强
2023-04-04,18.0,16.0,14.5,13.0,61.5,震荡偏强
2023-04-06,18.0,16.0,13.0,13.0,60.0,震荡
2023-04-07,18.0,16.0,13.0,17.0,64.0,震荡偏强
2023-04-10,18.0,16.0,13.0,17.0,64.0,震荡偏强
2023-04-11,18.0,14.0,12.5,19.0,63.5,震荡偏强
2023-04-12,18.0,14.0,12.5,19.0,63.5,震荡偏强
2023-04-13,18.0,14.0,11.5,19.0,62.5,震荡偏强
2023-04-14,18.0,14.0,12.5,19.0,63.5,震荡偏强
2023-04-17,16.0,14.0,12.5,19.0,61.5,震荡偏强
2023-04-18,16.0,14.0,12.5,19.0,61.5,震荡偏强
2023-04-19,16.0,14.0,11.5,19.0,60.5,震荡偏强
2023-04-20,16.0,14.0,12.5,19.0,61.5,震荡偏强
2023-04-21,18.0,14.0,14.5,9.0,55.5,震荡
2023-04-24,18.0,14.0,13.0,11.0,56.0,震荡
2023-04-25,18.0,14.0,11.5,9.0,52.5,震荡
2023-04-26,18.0,14.0,10.5,7.0,49.5,震荡
2023-04-27,18.0,14.0,10.5,6.0,48.5,震荡
2023-04-28,18.0,14.0,11.5,6.0,49.5,震荡
2023-05-04,18.0,14.0,10.5,6.0,48.5,震荡
2023-05-05,18.0,14.0,10.5,6.0,48.5,震荡
2023-05-08,16.0,14.0,12.0,6.0,48.0,震荡
2023-05-09,16.0,14.0,12.0,6.0,48.0,震荡
2023-05-10,18.0,14.0,13.0,6.0,51.0,震荡
2023-05-11,18.0,14.0,13.0,4.5,49.5,震荡
2023-05-12,18.0,14.0,13.0,4.5,49.5,震荡
2023-05-15,18.0,14.0,13.0,4.5,49.5,震荡
2023-05-16,18.0,14.0,13.0,3.5,48.5,震荡
2023-05-17,18.0,14.0,13.0,3.5,48.5,震荡
2023-05-18,18.0,14.0,12.0,3.5,47.5,震荡
2023-05-19,18.0,14.0,12.0,3.5,47.5,震荡
2023-05-22,18.0,14.0,12.0,3.5,47.5,震荡
2023-05-23,21.0,14.0,10.5,3.5,49.0,震荡
2023-05-24,22.0,14.0,10.5,3.5,50.0,震荡
2023-05-25,22.0,14.0,9.0,3.5,48.5,震荡
2023-05-26,22.0,14.0,12.0,3.5,51.5,震荡
2023-05-29,22.0,14.0,10.5,3.5,50.0,震荡
2023-05-30,21.0,14.0,10.5,3.5,49.0,震荡
2023-05-31,22.0,11.0,10.5,3.5,47.0,震荡
2023-06-01,22.0,12.0,10.5,3.5,48.0,震荡
2023-06-02,21.0,12.0,12.0,3.5,48.5,震荡
2023-06-05,21.0,12.0,10.5,3.5,47.0,震荡
2023-06-06,22.0,12.0,9.0,3.5,46.5,震荡
2023-06-07,22.0,12.0,9.0,3.5,46.5,震荡
2023-06-08,22.0,12.0,9.0,3.5,46.5,震荡
2023-06-09,22.0,12.0,9.0,9.5,52.5,震荡
2023-06-12,21.0,12.0,9.0,7.5,49.5,震荡
2023-06-13,21.0,11.0,9.5,10.5,52.0,震荡
2023-06-14,21.0,11.0,10.5,11.5,54.0,震荡
2023-06-15,18.0,6.0,10.5,11.5,46.0,震荡
2023-06-16,18.0,6.0,12.0,13.0,49.0,震荡
2023-06-19,21.0,6.0,13.0,13.0,53.0,震荡
2023-06-20,21.0,6.0,13.0,15.0,55.0,震荡
2023-06-21,21.0,6.0,13.0,17.0,57.0,震荡
2023-06-26,21.0,6.0,13.0,13.0,53.0,震荡
2023-06-27,21.0,6.0,14.5,14.0,55.5,震荡
2023-06-28,21.0,6.0,11.5,15.0,53.5,震荡
2023-06-29,21.0,6.0,11.5,13.0,51.5,震荡
2023-06-30,21.0,7.0,11.5,14.0,53.5,震荡
2023-07-03,21.0,7.0,13.0,15.0,56.0,震荡
2023-07-04,21.0,8.0,13.0,15.0,57.0,震荡
2023-07-05,21.0,8.0,13.0,15.0,57.0,震荡
2023-07-06,21.0,8.0,12.0,15.0,56.0,震荡
2023-07-07,21.0,8.0,12.0,15.0,56.0,震荡
2023-07-10,21.0,8.0,12.0,13.0,54.0,震荡
2023-07-11,21.0,8.0,12.0,14.0,55.0,震荡
2023-07-12,21.0,7.0,12.0,13.0,53.0,震荡
2023-07-13,21.0,7.0,11.5,14.0,53.5,震荡
2023-07-14,21.0,7.0,14.5,15.0,57.5,震荡
2023-07-17,21.0,8.0,12.0,15.0,56.0,震荡
2023-07-18,21.0,7.0,12.0,15.0,55.0,震荡
2023-07-19,21.0,7.0,10.5,15.0,53.5,震荡
2023-07-20,21.0,7.0,10.5,11.0,49.5,震荡
2023-07-21,21.0,7.0,9.0,5.0,42.0,震荡
2023-07-24,21.0,7.0,9.0,7.0,44.0,震荡
2023-07-25,21.0,7.0,11.5,16.0,55.5,震荡
2023-07-26,21.0,7.0,11.5,15.0,54.5,震荡
2023-07-27,21.0,7.0,11.5,15.0,54.5,震荡
2023-07-28,18.0,7.0,14.5,17.0,56.5,震荡
2023-07-31,18.0,7.0,14.5,17.0,56.5,震荡
2023-08-01,18.0,8.0,14.5,19.0,59.5,震荡
2023-08-02,18.0,8.0,15.5,19.0,60.5,震荡偏强
2023-08-03,18.0,8.0,17.0,19.0,62.0,震荡偏强
2023-08-04,17.0,8.0,17.0,19.0,61.0,震荡偏强
2023-08-07,18.0,8.0,17.0,19.0,62.0,震荡偏强
2023-08-08,18.0,8.0,15.5,19.0,60.5,震荡偏强
2023-08-09,18.0,6.5,14.5,19.0,58.0,震荡
2023-08-10,18.0,5.5,14.5,19.0,57.0,震荡
2023-08-11,21.0,5.5,13.0,9.0,48.5,震荡
2023-08-14,21.0,5.5,11.5,9.0,47.0,震荡
2023-08-15,21.0,5.5,11.5,9.0,47.0,震荡
2023-08-16,21.0,5.5,11.5,9.0,47.0,震荡
2023-08-17,21.0,5.5,11.5,6.0,44.0,震荡
2023-08-18,21.0,5.5,9.0,6.0,41.5,震荡
2023-08-21,25.0,5.5,9.0,6.0,45.5,震荡
2023-08-22,21.0,5.5,9.5,6.0,42.0,震荡
2023-08-23,25.0,5.5,9.5,4.5,44.5,震荡
2023-08-24,22.0,5.5,8.0,4.5,40.0,下行
2023-08-25,25.0,5.5,7.5,4.5,42.5,震荡
2023-08-28,22.0,5.5,9.0,4.5,41.0,震荡
2023-08-29,21.0,5.5,9.0,4.5,40.0,下行
2023-08-30,21.0,5.5,9.0,4.5,40.0,下行
2023-08-31,21.0,5.5,9.0,3.5,39.0,下行
2023-09-01,21.0,5.5,13.0,3.5,43.0,震荡
2023-09-04,18.0,5.5,9.0,12.5,45.0,震荡
2023-09-05,21.0,5.5,9.0,11.5,47.0,震荡
2023-09-06,21.0,5.5,9.0,11.5,47.0,震荡
2023-09-07,21.0,5.5,9.0,9.5,45.0,震荡
2023-09-08,21.0,5.5,12.0,9.5,48.0,震荡
2023-09-11,21.0,5.5,10.0,9.5,46.0,震荡
2023-09-12,21.0,5.5,10.0,9.5,46.0,震荡
2023-09-13,21.0,5.5,10.0,2.5,39.0,下行
2023-09-14,21.0,5.5,11.5,4.5,42.5,震荡
2023-09-15,21.0,10.5,11.5,4.5,47.5,震荡
2023-09-18,21.0,10.5,10.0,6.0,47.5,震荡
2023-09-19,21.0,10.5,10.0,6.0,47.5,震荡
2023-09-20,21.0,10.5,9.0,6.0,46.5,震荡
2023-09-21,22.0,10.5,6.0,6.0,44.5,震荡
2023-09-22,21.0,10.5,6.5,6.0,44.0,震荡
2023-09-25,21.0,10.5,6.5,6.0,44.0,震荡
2023-09-26,21.0,10.5,6.5,6.0,44.0,震荡
2023-09-27,21.0,10.5,6.5,11.0,49.0,震荡
2023-09-28,21.0,10.5,13.5,3.0,48.0,震荡
2023-10-09,21.0,10.5,13.5,3.5,48.5,震荡
2023-10-10,22.0,10.5,13.0,3.5,49.0,震荡
2023-10-11,22.0,10.5,13.0,3.5,49.0,震荡
2023-10-12,21.0,10.5,13.5,9.5,54.5,震荡
2023-10-13,22.0,12.0,11.5,1.5,47.0,震荡
2023-10-16,22.0,11.0,10.0,3.5,46.5,震荡
2023-10-17,22.0,11.0,10.0,3.5,46.5,震荡
2023-10-18,22.0,11.0,9.0,3.5,45.5,震荡
2023-10-19,25.0,11.0,9.0,3.5,48.5,震荡
2023-10-20,25.0,11.0,9.0,3.5,48.5,震荡
2023-10-23,25.0,11.0,10.5,3.5,50.0,震荡
2023-10-24,25.0,12.0,9.0,3.5,49.5,震荡
2023-10-25,25.0,12.0,9.0,2.0,48.0,震荡
2023-10-26,25.0,12.0,9.0,2.0,48.0,震荡
2023-10-27,25.0,12.0,9.0,3.5,49.5,震荡
2023-10-30,25.0,12.0,10.0,9.5,56.5,震荡
2023-10-31,25.0,12.0,10.0,7.5,54.5,震荡
2023-11-01,25.0,12.0,10.0,7.5,54.5,震荡
2023-11-02,25.0,12.0,10.5,7.5,55.0,震荡
2023-11-03,25.0,11.0,9.5,7.5,53.0,震荡
2023-11-06,25.0,11.0,9.5,10.5,56.0,震荡
2023-11-07,25.0,11.0,10.5,11.5,58.0,震荡
2023-11-08,25.0,11.0,10.5,11.5,58.0,震荡
2023-11-09,25.0,9.5,10.5,13.0,58.0,震荡
2023-11-10,25.0,9.5,10.5,13.0,58.0,震荡
2023-11-13,25.0,9.5,10.5,15.0,60.0,震荡
2023-11-14,25.0,9.5,10.5,15.0,60.0,震荡
2023-11-15,25.0,10.5,10.5,15.0,61.0,震荡偏强
2023-11-16,25.0,10.5,10.5,15.0,61.0,震荡偏强
2023-11-17,25.0,10.5,11.5,11.0,58.0,震荡
2023-11-20,25.0,9.5,8.5,14.0,57.0,震荡
2023-11-21,25.0,9.5,8.5,15.0,58.0,震荡
2023-11-22,25.0,9.5,10.5,13.0,58.0,震荡
2023-11-23,25.0,9.5,13.0,13.0,60.5,震荡偏强
2023-11-24,25.0,9.5,7.5,7.0,49.0,震荡
2023-11-27,25.0,9.5,7.5,9.0,51.0,震荡
2023-11-28,25.0,9.5,7.5,6.0,48.0,震荡
2023-11-29,25.0,9.5,7.5,6.0,48.0,震荡
2023-11-30,25.0,9.5,9.0,6.0,49.5,震荡
2023-12-01,25.0,9.5,7.5,4.5,46.5,震荡
2023-12-04,25.0,9.5,6.5,4.5,45.5,震荡
2023-12-05,25.0,9.5,6.5,4.5,45.5,震荡
2023-12-06,25.0,9.5,7.5,4.5,46.5,震荡
2023-12-07,25.0,9.5,7.5,4.5,46.5,震荡
2023-12-08,25.0,9.5,7.5,4.5,46.5,震荡
2023-12-11,25.0,9.5,10.5,4.5,49.5,震荡
2023-12-12,25.0,9.5,10.5,3.5,48.5,震荡
2023-12-13,25.0,9.5,9.5,3.5,47.5,震荡
2023-12-14,25.0,9.5,9.5,3.5,47.5,震荡
2023-12-15,25.0,9.5,9.5,3.5,47.5,震荡
2023-12-18,25.0,9.5,9.5,2.0,46.0,震荡
2023-12-19,25.0,9.5,9.5,2.0,46.0,震荡
2023-12-20,25.0,9.5,8.0,2.0,44.5,震荡
2023-12-21,25.0,9.5,8.0,2.0,44.5,震荡
2023-12-22,25.0,9.5,8.0,2.0,44.5,震荡
2023-12-25,25.0,9.5,10.5,8.0,53.0,震荡
2023-12-26,25.0,10.5,10.5,7.5,53.5,震荡
2023-12-27,25.0,10.5,10.5,7.5,53.5,震荡
2023-12-28,25.0,10.5,10.5,10.5,56.5,震荡
2023-12-29,25.0,10.5,12.0,11.5,59.0,震荡
2024-01-02,25.0,10.5,10.5,11.5,57.5,震荡
2024-01-03,25.0,9.5,10.5,11.5,56.5,震荡
2024-01-04,25.0,9.5,10.5,11.0,56.0,震荡
2024-01-05,25.0,9.5,10.5,11.0,56.0,震荡
2024-01-08,25.0,9.5,10.5,11.0,56.0,震荡
2024-01-09,25.0,9.5,9.0,9.5,53.0,震荡
2024-01-10,25.0,9.5,9.0,2.5,46.0,震荡
2024-01-11,25.0,9.5,10.5,4.5,49.5,震荡
2024-01-12,25.0,9.5,10.5,4.5,49.5,震荡
2024-01-15,25.0,9.5,11.5,4.5,50.5,震荡
2024-01-16,25.0,9.5,10.5,10.5,55.5,震荡
2024-01-17,25.0,9.5,10.5,2.5,47.5,震荡
2024-01-18,25.0,9.5,9.0,4.5,48.0,震荡
2024-01-19,25.0,9.5,9.0,4.5,48.0,震荡
2024-01-22,25.0,9.5,8.0,4.5,47.0,震荡
2024-01-23,25.0,9.5,8.0,4.5,47.0,震荡
2024-01-24,25.0,9.5,8.0,3.5,46.0,震荡
2024-01-25,25.0,10.5,9.0,3.5,48.0,震荡
2024-01-26,25.0,10.5,9.0,9.5,54.0,震荡
2024-01-29,25.0,10.5,9.0,7.5,52.0,震荡
2024-01-30,25.0,10.5,9.0,7.5,52.0,震荡
2024-01-31,25.0,9.5,8.0,7.5,50.0,震荡
2024-02-01,25.0,9.5,9.5,1.5,45.5,震荡
2024-02-02,25.0,9.5,9.5,2.0,46.0,震荡
2024-02-05,25.0,9.5,9.0,3.5,47.0,震荡
2024-02-06,25.0,9.5,10.0,12.5,57.0,震荡
2024-02-07,25.0,9.5,10.0,11.5,56.0,震荡
2024-02-08,25.0,9.5,10.0,11.5,56.0,震荡
2024-02-19,23.5,8.5,10.0,13.0,55.0,震荡
2024-02-20,23.5,8.5,10.5,15.0,57.5,震荡
2024-02-21,23.5,8.5,13.0,17.0,62.0,震荡偏强
2024-02-22,23.5,9.5,15.5,19.0,67.5,震荡偏强
2024-02-23,23.5,9.5,17.0,19.0,69.0,震荡偏强
2024-02-26,23.5,9.5,17.0,19.0,69.0,震荡偏强
2024-02-27,23.5,8.5,18.5,19.0,69.5,震荡偏强
2024-02-28,23.5,8.5,18.5,21.0,71.5,震荡偏强
2024-02-29,22.0,8.5,18.5,21.0,70.0,震荡偏强
2024-03-01,22.0,8.5,18.5,21.0,70.0,震荡偏强
2024-03-04,22.0,8.5,18.5,21.0,70.0,震荡偏强
2024-03-05,19.0,8.5,17.0,21.0,65.5,震荡偏强
2024-03-06,22.0,8.5,17.0,23.0,70.5,震荡偏强
2024-03-07,23.5,8.5,15.5,23.0,70.5,震荡偏强
2024-03-08,19.0,8.5,15.5,23.0,66.0,震荡偏强
2024-03-11,19.0,8.5,17.0,23.0,67.5,震荡偏强
2024-03-12,22.0,8.5,17.0,23.0,70.5,震荡偏强
2024-03-13,22.0,8.5,15.5,23.0,69.0,震荡偏强
2024-03-14,22.0,8.5,17.0,23.0,70.5,震荡偏强
