date,net_value,turnover,total_score,val_score,macro_score,sent_score,trend_score
2022-05-23,0.83164877,0.0060858317,1.6292185485363007,1.0,0.15221935510635376,0.4769992,0.0
2022-05-24,0.83120245,0.01816206,1.6075777262449265,1.0,0.13886801898479462,0.4687097,0.0
2022-05-25,0.83143413,0.017131642,1.6000150591135025,1.0,0.1230296641588211,0.4769854,0.0
2022-05-26,0.8369586,0.0081839,1.5888577699661255,1.0,0.11059457063674927,0.4782632,0.0
2022-05-27,0.8495293,0.012000147,1.575037844479084,1.0,0.09894488006830215,0.47609296,0.0
2022-05-30,0.8474782,0.011778008,1.5797673985362053,1.0,0.10902383178472519,0.47074357,0.0
2022-05-31,1.0062052,1.7082351,1.6680411249399185,1.0,0.19033746421337128,0.47770366,0.0
2022-06-01,1.0192233,0.05083507,1.659989058971405,1.0,0.1979755163192749,0.46201354,0.0
2022-06-02,1.0181538,0.0025269035,1.6503575593233109,1.0,0.19746629893779755,0.45289126,0.0
2022-06-06,1.0240387,0.0066416077,1.6462025791406631,1.0,0.16182218492031097,0.4843804,0.0
2022-06-07,1.0124658,0.007193221,1.6332817673683167,1.0,0.1480737328529358,0.48520803,0.0
2022-06-08,1.0223817,0.0044529606,1.661846548318863,1.0,0.16793259978294373,0.49391395,0.0
2022-06-09,1.0152675,0.0046046805,1.6806538552045822,1.0,0.18049292266368866,0.50016093,0.0
2022-06-10,1.0150796,0.009808529,1.682466372847557,1.0,0.16895101964473724,0.51351535,0.0
2022-06-13,1.0199553,0.01535264,1.6762739270925522,1.0,0.17692847549915314,0.49934545,0.0
2022-06-14,1.0260079,0.019659668,1.6931443214416504,1.0,0.18185079097747803,0.51129353,0.0
2022-06-15,1.0320747,0.009942725,1.7074100524187088,1.0,0.18914933502674103,0.5182607,0.0
2022-06-16,1.038753,0.012701955,1.7133135348558426,1.0,0.18897958099842072,0.52433395,0.0
2022-06-17,1.0347261,0.008162923,1.745128646492958,1.0,0.21919222176074982,0.5259364,0.0
2022-06-20,1.0225748,0.024535943,1.7286863327026367,1.0,0.21291208267211914,0.51577425,0.0
2022-06-21,1.0343893,0.009236362,1.695391520857811,1.0,0.18694280087947845,0.5084487,0.0
2022-06-22,1.0438738,0.013430297,1.690612107515335,1.0,0.1855849325656891,0.5050272,0.0
2022-06-23,1.0572538,0.019180695,1.7120745182037354,1.0,0.19831496477127075,0.51375955,0.0
2022-06-24,1.0729247,0.011908427,1.7273990362882614,1.0,0.2149488776922226,0.51245016,0.0
2022-06-27,1.0586246,0.0055055693,1.7040451914072037,1.0,0.19084669649600983,0.5131985,0.0
2022-06-28,1.0785552,0.0072170943,1.7115831524133682,1.0,0.18371786177158356,0.5278653,0.0
2022-06-29,1.0751244,0.010071168,1.7735051214694977,1.0,0.26043757796287537,0.51306754,0.0
2022-06-30,1.0739486,0.00433567,1.7745011150836945,1.0,0.26043757796287537,0.51406354,0.0
2022-07-01,1.0738173,0.083523706,1.8017351925373077,1.0,0.2926870286464691,0.50904816,0.0
2022-07-04,1.0650169,0.0122167915,1.7611058056354523,1.0,0.24821671843528748,0.5128891,0.0
2022-07-05,1.0651282,0.005539162,1.7050637751817703,1.0,0.2027280479669571,0.5023357,0.0
2022-07-06,1.0658535,0.0038843472,1.720069631934166,1.0,0.2086687535047531,0.5114009,0.0
2022-07-07,1.0528673,0.0058043525,1.7523766309022903,1.0,0.24142737686634064,0.51094925,0.0
2022-07-08,1.0408071,0.0057778377,1.7391490638256073,1.0,0.23022493720054626,0.5089241,0.0
2022-07-11,1.0408905,0.0053606983,1.7423227727413177,1.0,0.2526298463344574,0.48969293,0.0
2022-07-12,1.041757,0.005257858,1.7315999269485474,1.0,0.25619423389434814,0.4754057,0.0
2022-07-13,1.0355273,0.0077852644,1.7424605190753937,1.0,0.26858481764793396,0.4738757,0.0
2022-07-14,1.0373491,0.008517455,1.7536755204200745,1.0,0.28250300884246826,0.4711725,0.0
2022-07-15,1.0349555,0.006762851,1.7522128820419312,1.0,0.2875949740409851,0.4646179,0.0
2022-07-18,1.0391263,0.009958396,1.7612747550010681,1.0,0.2784293591976166,0.4828454,0.0
2022-07-19,1.0383531,0.0076171514,1.7608145475387573,1.0,0.27265840768814087,0.48815614,0.0
2022-07-20,1.0358458,0.0053160563,1.7643459141254425,1.0,0.27147024869918823,0.49287567,0.0
2022-07-21,1.0327934,0.0071487613,1.7585936784744263,1.0,0.2753741443157196,0.48321953,0.0
2022-07-22,1.0388808,0.0029266756,1.7853396534919739,1.0,0.2942146360874176,0.49112502,0.0
2022-07-25,1.0333537,0.0036578197,1.7783386707305908,1.0,0.30270132422447205,0.47563735,0.0
2022-07-26,1.036161,0.009041363,1.8143759667873383,1.0,0.3381756842136383,0.47620028,0.0
2022-07-27,1.0229819,0.007048676,1.8193605542182922,1.0,0.3454742431640625,0.4738863,0.0
2022-07-28,1.0295662,0.0045073144,1.7964780926704407,1.0,0.3161102831363678,0.4803678,0.0
2022-07-29,1.0204368,0.0053739045,1.823084533214569,1.0,0.3481900095939636,0.47489452,0.0
2022-08-01,1.021826,0.023114529,1.8655228018760681,1.0,0.3802696466445923,0.48525316,0.0
2022-08-02,1.0308057,0.010848789,1.8594352841377257,1.0,0.4,0.45943528,0.0
2022-08-03,1.0502442,0.0030453037,1.8479381144046783,1.0,0.4,0.4479381,0.0
2022-08-04,1.0459634,0.0039944183,1.8512667655944823,1.0,0.4,0.45126677,0.0
2022-08-05,1.046651,0.0125005245,1.8632966518402099,1.0,0.4,0.46329665,0.0
2022-08-08,1.036823,0.0133854225,1.862482303380966,1.0,0.4,0.4624823,0.0
2022-08-09,1.0502766,0.009262776,1.8166569769382477,1.0,0.323408842086792,0.49324813,0.0
2022-08-10,1.0471612,0.008609446,1.7840831875801086,1.0,0.2833516597747803,0.5007315,0.0
2022-08-11,1.0460775,0.017320797,1.7645180821418762,1.0,0.25551527738571167,0.5090028,0.0
2022-08-12,1.0440414,0.014350001,1.7520250082015991,1.0,0.25924941897392273,0.4927756,0.0
2022-08-15,1.0484401,0.0047938563,1.813097506761551,1.0,0.3210326135158539,0.4920649,0.0
2022-08-16,1.0450289,0.00396082,1.7334722876548767,1.0,0.24414312839508057,0.48932916,0.0
2022-08-17,1.0396855,0.007555466,1.716303065419197,1.0,0.22241716086864471,0.4938859,0.0
2022-08-18,1.0432081,0.009473275,1.705700322985649,1.0,0.21681596338748932,0.48888436,0.0
2022-08-19,1.0391976,0.0072311405,1.7024956792593002,1.0,0.2127423733472824,0.4897533,0.0
2022-08-22,1.0240873,0.0030525085,1.6710090339183807,1.0,0.18422704935073853,0.48678198,0.0
2022-08-23,1.0303013,0.006345732,1.6756524741649628,1.0,0.19475057721138,0.4809019,0.0
2022-08-24,1.0299306,0.013161533,1.6561705768108368,1.0,0.19407159090042114,0.462099,0.0
2022-08-25,1.0158892,0.014071165,1.666635736823082,1.0,0.2110450118780136,0.45559072,0.0
2022-08-26,1.01695,0.0073644146,1.6817782074213028,1.0,0.22122903168201447,0.46054918,0.0
2022-08-29,1.0141295,0.024487304,1.704183965921402,1.0,0.24821671843528748,0.45596725,0.0
2022-08-30,1.0063946,0.012217896,1.703494131565094,1.0,0.2606073021888733,0.44288683,0.0
2022-08-31,1.0050691,0.017004216,1.7207520604133606,1.0,0.27724123001098633,0.44351083,0.0
2022-09-01,0.9990538,0.026881969,1.712196171283722,1.0,0.2755439281463623,0.43665224,0.0
2022-09-02,1.0056356,0.0076715555,1.7502150535583496,1.0,0.3113577365875244,0.43885732,0.0
2022-09-05,1.006557,0.009825306,1.7930833399295807,1.0,0.3544701635837555,0.43861318,0.0
2022-09-06,1.0036385,0.009625437,1.7909707427024841,1.0,0.3444558382034302,0.4465149,0.0
2022-09-07,1.0082269,0.0034036133,1.8084845840930939,1.0,0.33698758482933044,0.471497,0.0
2022-09-08,1.0113108,0.008430524,1.8169916868209839,1.0,0.34021252393722534,0.47677916,0.0
2022-09-09,1.0070479,0.005961217,1.809573620557785,1.0,0.3351204991340637,0.47445312,0.0
2022-09-13,0.99600446,0.006073585,1.8147176504135132,1.0,0.3432677090167999,0.47144994,0.0
2022-09-14,0.9834251,0.004846191,1.831801861524582,1.0,0.3675396740436554,0.4642622,0.0
2022-09-15,0.9818751,0.0054239333,1.8043271601200104,1.0,0.3585437834262848,0.44578338,0.0
2022-09-16,0.98343396,0.011645893,1.7735671997070312,1.0,0.33681783080101013,0.43674937,0.0
2022-09-19,0.97527945,0.003319731,1.8047088384628296,1.0,0.3559977412223816,0.4487111,0.0
2022-09-20,0.96821564,0.0054494217,1.8090188205242157,1.0,0.3619384467601776,0.44708037,0.0
2022-09-21,0.9630364,0.021170784,1.7846424877643585,1.0,0.33715733885765076,0.44748515,0.0
2022-09-22,0.96081257,0.01535828,1.8343265354633331,1.0,0.3789118528366089,0.45541468,0.0
2022-09-23,0.97719765,0.013667952,1.8544401168823241,1.0,0.4,0.45444012,0.0
2022-09-26,0.96614844,0.026792781,1.8512578845024108,1.0,0.4,0.45125788,0.0
2022-09-27,0.966605,0.016886238,1.8457609415054321,1.0,0.3991101384162903,0.4466508,0.0
2022-09-28,0.9597135,0.0034913886,1.826947772502899,1.0,0.4,0.42694777,0.0
2022-09-29,0.9352397,0.005339958,1.8248293042182921,1.0,0.4,0.4248293,0.0
2022-09-30,0.9336076,0.0035586562,1.804344379901886,1.0,0.4,0.40434438,0.0
2022-10-10,0.9447538,0.03326515,1.8133830964565276,1.0,0.4,0.4133831,0.0
2022-10-11,0.9415875,0.0023749936,1.8129063487052917,1.0,0.4,0.41290635,0.0
2022-10-12,0.9570917,0.006328305,1.8359871745109557,1.0,0.4,0.43598717,0.0
2022-10-13,0.9594725,0.0039893556,1.8472031593322753,1.0,0.4,0.44720316,0.0
2022-10-14,0.95593446,0.0079027545,1.8905900061130523,1.0,0.4,0.49059,0.0
2022-10-17,0.943888,0.007516062,1.8934262633323669,1.0,0.4,0.49342626,0.0
2022-10-18,0.9481949,0.0090886615,1.900225007534027,1.0,0.4,0.500225,0.0
2022-10-19,0.9414861,0.015254021,1.8916706085205077,1.0,0.4,0.4916706,0.0
2022-10-20,0.9249401,0.0030684564,1.891964966058731,1.0,0.4,0.49196497,0.0
2022-10-21,0.922763,0.0070651453,1.8810195863246917,1.0,0.4,0.4810196,0.0
2022-10-24,0.9293762,0.0048452467,1.8760888516902923,1.0,0.4,0.47608885,0.0
2022-10-25,0.92167264,0.010686934,1.8763701558113097,1.0,0.4,0.47637016,0.0
2022-10-26,0.90553,0.011071699,1.8842534065246581,1.0,0.4,0.4842534,0.0
2022-10-27,1.0000483,1.6864058,1.88971289396286,1.0,0.4,0.4897129,0.0
2022-10-28,1.0245347,0.004886305,1.8584094583988189,1.0,0.4,0.45840946,0.0
2022-10-31,1.0309931,0.0117026195,1.8574307799339294,1.0,0.4,0.45743078,0.0
2022-11-01,1.0331925,0.0201866,1.8850770831108092,1.0,0.4,0.48507708,0.0
2022-11-02,1.0574467,0.0066926572,1.8684368669986724,1.0,0.4,0.46843687,0.0
2022-11-03,1.0567219,0.013886863,1.884060764312744,1.0,0.4,0.48406076,0.0
2022-11-04,1.0476073,0.016147813,1.9406134724617004,1.0,0.4,0.5406135,0.0
2022-11-07,1.0394344,0.0063403733,1.9392881631851195,1.0,0.4,0.53928816,0.0
2022-11-08,1.0351129,0.0029259194,1.932323658466339,1.0,0.4,0.53232366,0.0
2022-11-09,1.0500298,0.0071175676,1.9322393178939818,1.0,0.4,0.5322393,0.0
2022-11-10,1.0474192,0.003479652,1.9229347348213195,1.0,0.4,0.52293473,0.0
2022-11-11,1.0732163,0.017758222,1.908833646774292,1.0,0.4,0.50883365,0.0
2022-11-14,1.0655138,0.009342231,1.894877904653549,1.0,0.4,0.4948779,0.0
2022-11-15,1.0710168,0.012418279,1.8993109107017516,1.0,0.4,0.4993109,0.0
2022-11-16,1.0618912,0.0084874425,1.8680492639541626,1.0,0.375620573759079,0.4924287,0.0
2022-11-17,1.0539869,0.002491653,1.8565554022789001,1.0,0.35711869597435,0.4994367,0.0
2022-11-18,1.0483345,0.006885454,1.89599352478981,1.0,0.4,0.49599352,0.0
2022-11-21,1.0465306,0.0099101905,1.9081181526184081,1.0,0.4,0.50811815,0.0
2022-11-22,1.0424788,0.009631043,1.8841753840446471,1.0,0.4,0.48417538,0.0
2022-11-23,1.039603,0.0061171073,1.881919378042221,1.0,0.4,0.48191938,0.0
2022-11-24,1.0327502,0.011601651,1.873278135061264,1.0,0.4,0.47327814,0.0
2022-11-25,1.050893,0.009100916,1.8714829921722411,1.0,0.4,0.471483,0.0
2022-11-28,1.0499209,0.008822732,1.8442455172538756,1.0,0.4,0.44424552,0.0
2022-11-29,1.0648253,0.011955965,1.8644147753715514,1.0,0.4,0.46441478,0.0
2022-11-30,1.063914,0.0076107755,1.855557644367218,1.0,0.4,0.45555764,0.0
2022-12-01,1.0728792,0.047754794,1.860736036300659,1.0,0.4,0.46073604,0.0
2022-12-02,1.0823207,0.009600179,1.8665842056274413,1.0,0.4,0.4665842,0.0
2022-12-05,1.0810242,0.00846028,1.8961943626403808,1.0,0.4,0.49619436,0.0
2022-12-06,1.0761933,0.012013795,1.8866489768028258,1.0,0.4,0.48664898,0.0
2022-12-07,1.0861516,0.0039589535,1.903255248069763,1.0,0.4,0.50325525,0.0
2022-12-08,1.0852143,0.007825669,1.9002769231796264,1.0,0.4,0.5002769,0.0
2022-12-09,1.0837654,0.0061826278,1.9072251558303832,1.0,0.4,0.50722516,0.0
2022-12-12,1.0889081,0.013519477,1.8955934584140777,1.0,0.4,0.49559346,0.0
2022-12-13,1.089405,0.0041209776,1.6814769059419632,1.0,0.18863309919834137,0.4928438,0.0
2022-12-14,1.0846173,0.00828612,1.8036873042583466,1.0,0.3248387575149536,0.47884855,0.0
2022-12-15,1.0708219,0.010438126,1.872758835554123,1.0,0.3834937810897827,0.48926505,0.0
2022-12-16,1.0579016,0.0064073037,1.878914827108383,1.0,0.4,0.47891483,0.0
2022-12-19,1.0568991,0.008629961,1.8523183703422545,1.0,0.4,0.45231837,0.0
2022-12-20,1.0579585,0.0034349095,1.8520343840122222,1.0,0.4,0.45203438,0.0
2022-12-21,1.0530603,0.002750866,1.847598397731781,1.0,0.4,0.4475984,0.0
2022-12-22,1.058414,0.0058099013,1.823008918762207,1.0,0.4,0.42300892,0.0
2022-12-23,1.0698961,0.004890522,1.822506809234619,1.0,0.4,0.4225068,0.0
2022-12-26,1.0649506,0.010536969,1.8469610154628753,1.0,0.4,0.44696102,0.0
2022-12-27,1.0605056,0.0039849672,1.8498080313205718,1.0,0.4,0.44980803,0.0
2022-12-28,1.0650734,0.0034894831,1.808604508638382,1.0,0.3555440604686737,0.45306045,0.0
2022-12-29,1.0650926,0.0055342596,1.86840763092041,1.0,0.4,0.46840763,0.0
2022-12-30,1.0633842,0.0041466374,1.8629299640655517,1.0,0.4,0.46292996,0.0
2023-01-03,1.0788592,0.030771127,1.8645098745822906,1.0,0.4,0.46450987,0.0
2023-01-04,1.0787765,0.0045953747,1.8650796949863433,1.0,0.4,0.4650797,0.0
2023-01-05,1.0862335,0.013704525,1.8863900542259215,1.0,0.4,0.48639005,0.0
2023-01-06,1.0902433,0.0063614137,1.8721411168575286,1.0,0.4,0.47214112,0.0
2023-01-09,1.0853318,0.0077219345,1.9074560046195983,1.0,0.4,0.507456,0.0
2023-01-10,1.0829287,0.008595085,1.8916700422763824,1.0,0.4,0.49167004,0.0
2023-01-11,1.0940981,0.007517297,1.8864626824855804,1.0,0.4,0.48646268,0.0
2023-01-12,1.1089517,0.007064583,1.8738585352897643,1.0,0.4,0.47385854,0.0
2023-01-13,1.1126027,0.004468696,1.8727799296379088,1.0,0.4,0.47277993,0.0
2023-01-16,1.1088872,0.009420449,1.8655329287052154,1.0,0.4,0.46553293,0.0
2023-01-17,1.1161661,0.005062027,1.8556460976600646,1.0,0.4,0.4556461,0.0
2023-01-18,1.1189975,0.0048560053,1.846536600589752,1.0,0.4,0.4465366,0.0
2023-01-19,1.1231012,0.0056653637,1.8484504163265227,1.0,0.4,0.44845042,0.0
2023-01-20,1.1078426,0.0074636936,1.7996262848377227,1.0,0.4,0.39962628,0.0
2023-01-30,1.1176766,0.010698168,1.863388979434967,1.0,0.4,0.46338898,0.0
2023-01-31,1.1235582,0.0061518103,1.883102798461914,1.0,0.4,0.4831028,0.0
2023-02-01,1.1183783,0.06764462,1.9273014903068542,1.0,0.4,0.5273015,0.0
2023-02-02,1.1057966,0.0082729235,1.9500282645225524,1.0,0.4,0.55002826,0.0
2023-02-03,1.1047305,0.008886183,2.0106292009353637,1.0,0.4,0.6106292,0.0
2023-02-06,1.0979711,0.018420849,1.9668079257011413,1.0,0.4,0.5668079,0.0
2023-02-07,1.1186419,0.0018506665,1.9707711577415465,1.0,0.4,0.57077116,0.0
2023-02-08,1.1160825,0.013003271,1.9095709919929504,1.0,0.36499178409576416,0.5445792,0.0
2023-02-09,1.1248926,0.011603968,1.9434457421302795,1.0,0.39530348777770996,0.54814225,0.0
2023-02-10,1.122798,0.012370829,1.9278773307800292,1.0,0.4,0.52787733,0.0
2023-02-13,1.1220424,0.011387948,1.931262993812561,1.0,0.4,0.531263,0.0
2023-02-14,1.1121244,0.00475554,1.9231767892837524,1.0,0.4,0.5231768,0.0
2023-02-15,1.0978694,0.006581502,1.9285449981689453,1.0,0.3984527587890625,0.53009224,0.0
2023-02-16,1.1120428,0.008369729,1.8952994048595428,1.0,0.38664302229881287,0.5086564,0.0
2023-02-17,1.1098186,0.009880761,1.8587080836296082,1.0,0.3590869903564453,0.4996211,0.0
2023-02-20,1.1075997,0.014471056,1.8106417953968048,1.0,0.30476221442222595,0.5058796,0.0
2023-02-21,1.1044221,0.0067419466,1.7862373888492584,1.0,0.28783488273620605,0.4984025,0.0
2023-02-22,1.0983069,0.0034287944,1.810407966375351,1.0,0.31854018568992615,0.49186778,0.0
2023-02-23,1.0941825,0.0019274056,1.7944413423538208,1.0,0.29019683599472046,0.5042445,0.0
2023-02-24,1.0982273,0.002822591,1.7738693356513977,1.0,0.2638217806816101,0.51004755,0.0
2023-02-27,1.105516,0.0080752,1.737192988395691,1.0,0.251618355512619,0.48557463,0.0
2023-02-28,1.100823,0.0034660213,1.7147744596004486,1.0,0.2346910834312439,0.48008338,0.0
2023-03-01,1.1075133,0.016046712,1.7875924408435822,1.0,0.29885733127593994,0.4887351,0.0
2023-03-02,1.1068181,0.0018640012,1.8096059262752533,1.0,0.323657751083374,0.48594818,0.0
2023-03-03,1.0895166,0.0035549179,1.8223104774951935,1.0,0.33192455768585205,0.49038592,0.0
2023-03-06,1.0876796,0.004518414,1.8319923281669617,1.0,0.3216894865036011,0.51030284,0.0
2023-03-07,1.0896462,0.010488408,1.8397153615951538,1.0,0.3425533175468445,0.49716204,0.0
2023-03-08,1.0806813,0.017554957,1.8366164863109589,1.0,0.35003283619880676,0.48658365,0.0
2023-03-09,1.0882542,0.0028954092,1.8253633677959442,1.0,0.33153092861175537,0.49383244,0.0
2023-03-10,1.0955161,0.0066393856,1.7857741713523865,1.0,0.30830511450767517,0.47746906,0.0
2023-03-13,1.0930729,0.009460986,1.7788297533988953,1.0,0.3094860911369324,0.46934366,0.0
2023-03-14,1.0856017,0.01115966,1.799748718738556,1.0,0.3149973154067993,0.4847514,0.0
2023-03-15,1.0893966,0.001352312,1.793593555688858,1.0,0.30987975001335144,0.4837138,0.0
2023-03-16,1.0908489,0.006398551,1.7707626223564148,1.0,0.3031875491142273,0.46757507,0.0
2023-03-17,1.0981246,0.013819547,1.8588283360004425,1.0,0.3669601380825043,0.4918682,0.0
2023-03-20,1.0992949,0.008135792,1.8895513653755187,1.0,0.4,0.48955137,0.0
2023-03-21,1.1151596,0.008997096,1.8948324561119079,1.0,0.4,0.49483246,0.0
2023-03-22,1.1128997,0.0012940373,1.8964992761611938,1.0,0.3901859521865845,0.5063133,0.0
2023-03-23,1.1054966,0.017868973,1.9309514999389648,1.0,0.4,0.5309515,0.0
2023-03-24,0.9956629,1.6328294,1.8031858503818512,1.0,0.25281229615211487,0.55037355,0.0
2023-03-27,1.0041039,0.006940188,1.772215113043785,1.0,0.20710395276546478,0.56511116,0.0
2023-03-28,1.0117986,0.0036932416,1.7378287613391876,1.0,0.17729416489601135,0.5605346,0.0
2023-03-29,1.0158136,0.0022221971,1.7342226058244705,1.0,0.18643583357334137,0.5477868,0.0
2023-03-30,1.0291446,0.0039954726,1.745246782898903,1.0,0.21266843378543854,0.53257835,0.0
2023-03-31,1.0364159,0.006695593,1.7749366164207458,1.0,0.25758183002471924,0.5173548,0.0
2023-04-03,1.0419044,0.026156172,1.7779253721237183,1.0,0.2516198754310608,0.5263055,0.0
2023-04-04,1.0445638,0.0118803885,1.7553254812955856,1.0,0.23095177114009857,0.5243737,0.0
2023-04-06,1.0329847,0.017179377,1.7631401121616364,1.0,0.21425828337669373,0.5488818,0.0
2023-04-07,1.0296454,0.008050216,1.7146649658679962,1.0,0.16696009039878845,0.5477049,0.0
2023-04-10,1.029004,0.009216938,1.7136317938566208,1.0,0.15662603080272675,0.55700576,0.0
2023-04-11,1.0181159,0.0050886218,1.5969064980745316,1.0,0.06481190025806427,0.5320946,0.0
2023-04-12,1.0296162,0.010836966,1.6199001669883728,1.0,0.07395356893539429,0.5459466,0.0
2023-04-13,1.0330521,0.0071362276,1.6312836110591888,1.0,0.10773798823356628,0.5235456,0.0
2023-04-14,1.0303893,0.0033992324,1.6274841129779816,1.0,0.09740391373634338,0.5300802,0.0
2023-04-17,1.0262299,0.003636891,1.6807428449392319,1.0,0.14191989600658417,0.53882295,0.0
2023-04-18,1.0280402,0.0054179374,1.6608230918645859,1.0,0.12085430324077606,0.5399688,0.0
2023-04-19,1.0090795,0.0017763842,1.6485628336668015,1.0,0.12323908507823944,0.52532375,0.0
2023-04-20,0.9948171,0.0013561677,1.6628468558192253,1.0,0.12125175446271896,0.5415951,0.0
2023-04-21,0.9906492,0.010213859,1.6035912111401558,1.0,0.0954166129231453,0.5081746,0.0
2023-04-24,0.9835458,0.007340705,1.561250813305378,1.0,0.060042329132556915,0.5012085,0.0
2023-04-25,0.98794246,0.0065772235,1.5291690900921822,1.0,0.05527276545763016,0.47389632,0.0
2023-04-26,0.9959486,0.013555769,1.5269680842757225,1.0,0.06918399780988693,0.4577841,0.0
2023-04-27,0.9869411,0.00499429,1.5683742463588715,1.0,0.14152240753173828,0.42685184,0.0
2023-04-28,0.98663884,0.021700047,1.5393004938960075,1.0,0.11052023619413376,0.42878026,0.0
2023-05-04,0.9863345,0.016843926,1.5413848310709,1.0,0.09024958312511444,0.45113525,0.0
2023-05-05,0.97984505,0.0056230687,1.6022872626781464,1.0,0.1395350992679596,0.46275216,0.0
2023-05-08,0.9745278,0.009092379,1.6005355417728424,1.0,0.1065455973148346,0.49398994,0.0
2023-05-09,0.9750015,0.0006840285,1.6070603802800179,1.0,0.09183944016695023,0.51522094,0.0
2023-05-10,0.96763533,0.0031746216,1.6629299372434616,1.0,0.11886696517467499,0.544063,0.0
2023-05-11,0.9749529,0.0031108204,1.6500927954912186,1.0,0.13715030252933502,0.5129425,0.0
2023-05-12,0.9746824,0.0064157825,1.669555202126503,1.0,0.1602032333612442,0.50935197,0.0
2023-05-15,0.9721162,0.002381919,1.6267843395471573,1.0,0.12522639334201813,0.50155795,0.0
2023-05-16,0.96978575,0.008615145,1.5628851503133774,1.0,0.06958146393299103,0.4933037,0.0
2023-05-17,0.9766104,0.007987471,1.5765070915222168,1.0,0.08110791444778442,0.49539918,0.0
2023-05-18,0.98031926,0.0041200016,1.5693718120455742,1.0,0.06322204321622849,0.50614977,0.0
2023-05-19,0.9701409,0.005427379,1.6516046524047852,1.0,0.1403300166130066,0.51127464,0.0
2023-05-22,0.9630821,0.008184072,1.7446181774139404,1.0,0.24247819185256958,0.50214,0.0
2023-05-23,0.9631023,0.0031486936,1.7816810607910156,1.0,0.2925586700439453,0.4891224,0.0
2023-05-24,0.9658558,0.0036268514,1.7392450869083405,1.0,0.24844017624855042,0.4908049,0.0
2023-05-25,0.9641624,0.0022238512,1.7222591936588287,1.0,0.24685034155845642,0.47540885,0.0
2023-05-26,0.96232396,0.0060301516,1.7989614605903625,1.0,0.3156115710735321,0.4833499,0.0
2023-05-29,0.9575125,0.007449575,1.7746004462242126,1.0,0.27824997901916504,0.49635047,0.0
2023-05-30,0.95951974,0.0035185665,1.8633858263492584,1.0,0.35496053099632263,0.5084253,0.0
2023-05-31,0.9662581,0.0154456515,1.9082827806472777,1.0,0.4,0.5082828,0.0
2023-06-01,0.9625264,0.020969884,1.9136330723762511,1.0,0.4,0.5136331,0.0
2023-06-02,0.95285046,0.0073459297,1.9073978900909423,1.0,0.4,0.5073979,0.0
2023-06-05,0.9511502,0.0040152725,1.9027454495429992,1.0,0.4,0.50274545,0.0
2023-06-06,0.9506273,0.0028131455,1.8833503663539886,1.0,0.4,0.48335037,0.0
2023-06-07,0.9539416,0.0015785564,1.8806165695190429,1.0,0.4,0.48061657,0.0
2023-06-08,0.9610464,0.007668307,1.8716097712516784,1.0,0.4,0.47160977,0.0
2023-06-09,0.9702276,0.0074033793,1.8818089008331298,1.0,0.4,0.4818089,0.0
2023-06-12,0.9742003,0.006447682,1.8834451675415038,1.0,0.4,0.48344517,0.0
2023-06-13,0.9801412,0.005753126,1.858564704656601,1.0,0.35496053099632263,0.5036042,0.0
2023-06-14,0.9846227,0.00795869,1.8177213370800018,1.0,0.3132267892360687,0.50449455,0.0
2023-06-15,0.9804432,0.011168901,1.823495477437973,1.0,0.3036876618862152,0.5198078,0.0
2023-06-16,0.9773688,0.013066657,1.7627870589494705,1.0,0.24088837206363678,0.5218987,0.0
2023-06-19,0.96222913,0.011969287,1.856970727443695,1.0,0.33031773567199707,0.526653,0.0
2023-06-20,0.9532838,0.0065548755,1.8737083077430725,1.0,0.3382670283317566,0.5354413,0.0
2023-06-21,0.95587194,0.008136133,1.8582156300544739,1.0,0.35615283250808716,0.5020628,0.0
2023-06-26,0.95658505,0.0036338493,1.8605534136295319,1.0,0.3728463351726532,0.48770708,0.0
2023-06-27,0.95170903,0.0048304144,1.8080931901931763,1.0,0.32356083393096924,0.48453236,0.0
2023-06-28,0.9563717,0.0070968233,1.784280151128769,1.0,0.33031773567199707,0.45396242,0.0
2023-06-29,0.9643611,0.0027570445,1.7967484295368195,1.0,0.3489985167980194,0.4477499,0.0
2023-06-30,0.97090554,0.007323982,1.8484446704387665,1.0,0.3744361996650696,0.47400847,0.0
2023-07-03,0.96275014,0.014201514,1.8952780604362487,1.0,0.4,0.49527806,0.0
2023-07-04,0.9590659,0.0061017424,1.9040566325187682,1.0,0.4,0.50405663,0.0
2023-07-05,0.9555277,0.0056555104,1.9188020467758178,1.0,0.4,0.51880205,0.0
2023-07-06,0.95791614,0.0033041406,1.918253982067108,1.0,0.4,0.518254,0.0
2023-07-07,0.9644621,0.0016995184,1.9142472982406615,1.0,0.4,0.5142473,0.0
2023-07-10,0.9583911,0.0033567548,1.9096682906150817,1.0,0.4,0.5096683,0.0
2023-07-11,0.97211343,0.0018296689,1.903175377845764,1.0,0.4,0.5031754,0.0
2023-07-12,0.9707598,0.0034066867,1.8647288978099823,1.0,0.3760260343551636,0.48870286,0.0
2023-07-13,0.96683663,0.011387186,1.8717375993728638,1.0,0.3815905451774597,0.49014705,0.0
2023-07-14,0.9644282,0.008689713,1.8947202801704406,1.0,0.4,0.49472028,0.0
2023-07-17,0.96170384,0.0020360872,1.8966379106044768,1.0,0.4,0.4966379,0.0
2023-07-18,0.9565329,0.006695768,1.884844422340393,1.0,0.3955017328262329,0.4893427,0.0
2023-07-19,0.96040666,0.007087767,1.9012191534042358,1.0,0.4,0.50121915,0.0
