date,year,month,volatility_20d
2015-06-23,2015,6,47.159143787878186
2015-06-24,2015,6,47.58929546711917
2015-06-25,2015,6,49.0267281384672
2015-06-26,2015,6,50.232886825513454
2015-06-29,2015,6,51.5297617875307
2015-06-30,2015,6,54.91882196129894
2015-07-01,2015,7,57.95337311999409
2015-07-02,2015,7,58.096089819476425
2015-07-03,2015,7,58.83208890303473
2015-07-06,2015,7,60.351384051439375
2015-07-07,2015,7,59.77359840888845
2015-07-08,2015,7,66.81041805585897
2015-07-09,2015,7,79.06532456566087
2015-07-10,2015,7,88.86441999285546
2015-07-13,2015,7,88.95786262852468
2015-07-14,2015,7,88.86780745404603
2015-07-15,2015,7,89.87601212530126
2015-07-16,2015,7,90.2297466731696
2015-07-17,2015,7,91.26492478693716
2015-07-20,2015,7,88.82285608093413
2015-07-21,2015,7,87.7358840438897
2015-07-22,2015,7,87.16708409177907
2015-07-23,2015,7,87.17502159976165
2015-07-24,2015,7,83.32150547149989
2015-07-27,2015,7,89.49838801085374
2015-07-28,2015,7,85.2040824006826
2015-07-29,2015,7,83.63327237714206
2015-07-30,2015,7,84.17825285153982
2015-07-31,2015,7,82.54817419410678
2015-08-03,2015,8,81.94738093163474
2015-08-04,2015,8,81.49965052029135
2015-08-05,2015,8,72.61200592751024
2015-08-06,2015,8,63.97904566121291
2015-08-07,2015,8,53.12331078027756
2015-08-10,2015,8,56.06857119150968
2015-08-11,2015,8,55.81483313355747
2015-08-12,2015,8,52.75903212168309
2015-08-13,2015,8,52.36039302223243
2015-08-14,2015,8,50.277433264072776
2015-08-17,2015,8,50.27743804953266
2015-08-18,2015,8,55.6875647371576
2015-08-19,2015,8,56.51614496640723
2015-08-20,2015,8,55.8998003466076
2015-08-21,2015,8,57.86635778531348
2015-08-24,2015,8,58.17702677100692
2015-08-25,2015,8,64.03479332266613
2015-08-26,2015,8,63.24793400111916
2015-08-27,2015,8,67.85735034200948
2015-08-28,2015,8,70.30175295898407
2015-08-31,2015,8,70.2825864297992
2015-09-01,2015,9,68.2500680642493
2015-09-02,2015,9,68.04184198707233
2015-09-07,2015,9,68.33096200962625
2015-09-08,2015,9,68.71440935810585
2015-09-09,2015,9,66.21683001283701
2015-09-10,2015,9,66.28999241623391
2015-09-11,2015,9,66.39672993849327
2015-09-14,2015,9,66.53774410962535
2015-09-15,2015,9,66.78838248834603
2015-09-16,2015,9,70.69242181836798
2015-09-17,2015,9,67.28842748268309
2015-09-18,2015,9,66.42230479978373
2015-09-21,2015,9,66.70685475537276
2015-09-22,2015,9,64.77059214296837
2015-09-23,2015,9,54.44182032472322
2015-09-24,2015,9,43.75650261766677
2015-09-25,2015,9,43.93445157257102
2015-09-28,2015,9,38.10274515831901
2015-09-29,2015,9,34.889643789794654
2015-09-30,2015,9,35.0600763895538
2015-10-08,2015,10,37.60440538077056
2015-10-09,2015,10,37.86831334014715
2015-10-12,2015,10,39.35551511255298
2015-10-13,2015,10,38.52431852311207
2015-10-14,2015,10,38.235700650257
2015-10-15,2015,10,38.600985219160094
2015-10-16,2015,10,38.80176426000367
2015-10-19,2015,10,36.139251163616734
2015-10-20,2015,10,33.86724242972692
2015-10-21,2015,10,31.41374461091085
2015-10-22,2015,10,30.45042405483798
2015-10-23,2015,10,30.743660108328317
2015-10-26,2015,10,30.37907810395446
2015-10-27,2015,10,30.384229281343668
2015-10-28,2015,10,29.77390938303696
2015-10-29,2015,10,29.75153521360193
2015-10-30,2015,10,28.20657404213215
2015-11-02,2015,11,29.254713629509787
2015-11-03,2015,11,28.297405576592823
2015-11-04,2015,11,34.47463761496648
2015-11-05,2015,11,32.95796205094743
2015-11-06,2015,11,33.48496660983731
2015-11-09,2015,11,30.90280149271688
2015-11-10,2015,11,30.712162178555968
2015-11-11,2015,11,30.21926261488954
2015-11-12,2015,11,29.797090169623907
2015-11-13,2015,11,29.952152175041714
2015-11-16,2015,11,29.915007284689636
2015-11-17,2015,11,29.783334984050157
2015-11-18,2015,11,27.576544673655707
2015-11-19,2015,11,27.691088140374497
2015-11-20,2015,11,27.27703179106113
2015-11-23,2015,11,27.41123024420165
2015-11-24,2015,11,27.409271725590667
2015-11-25,2015,11,26.39396182904721
2015-11-26,2015,11,26.54806905930733
2015-11-27,2015,11,33.449745004012826
2015-11-30,2015,11,32.82428592211905
2015-12-01,2015,12,32.71717106870059
2015-12-02,2015,12,29.05578442375759
2015-12-03,2015,12,28.543385869138
2015-12-04,2015,12,27.951834257616788
2015-12-07,2015,12,27.63778742682195
2015-12-08,2015,12,28.0233091350558
2015-12-09,2015,12,28.054920484926843
2015-12-10,2015,12,27.89993926524856
2015-12-11,2015,12,27.77850686890302
2015-12-14,2015,12,29.98148914606169
2015-12-15,2015,12,30.135313803213556
2015-12-16,2015,12,29.993702475534263
2015-12-17,2015,12,30.26934918366439
2015-12-18,2015,12,30.28177286055464
2015-12-21,2015,12,31.574823401741337
2015-12-22,2015,12,31.573449943852093
2015-12-23,2015,12,31.54734053110426
2015-12-24,2015,12,31.837282385604688
2015-12-25,2015,12,24.32148830055305
2015-12-28,2015,12,27.144501917507704
2015-12-29,2015,12,27.188941692258133
2015-12-30,2015,12,22.617446951557376
2015-12-31,2015,12,22.841103091291227
2016-01-04,2016,1,31.728542059998937
2016-01-05,2016,1,31.68196742401935
2016-01-06,2016,1,31.96673331165964
2016-01-07,2016,1,33.26493401277131
2016-01-08,2016,1,33.953163697012286
2016-01-11,2016,1,37.956847864177
2016-01-12,2016,1,35.81587535033583
2016-01-13,2016,1,35.88679768456255
2016-01-14,2016,1,36.818868404903554
2016-01-15,2016,1,36.40991868567286
2016-01-18,2016,1,36.28638468325752
2016-01-19,2016,1,36.621938904212186
2016-01-20,2016,1,37.046688841766645
2016-01-21,2016,1,37.428530758717685
2016-01-22,2016,1,38.199263891727135
2016-01-25,2016,1,38.13043774735981
2016-01-26,2016,1,40.94476868998267
2016-01-27,2016,1,40.169698166967336
2016-01-28,2016,1,39.98129475322217
2016-01-29,2016,1,42.73251181324248
2016-02-01,2016,2,38.05525514783447
2016-02-02,2016,2,39.557774518247406
2016-02-03,2016,2,38.566396794950734
2016-02-04,2016,2,38.75677509894449
2016-02-05,2016,2,38.42357422768744
2016-02-15,2016,2,34.65134060274707
2016-02-16,2016,2,36.3619634264816
2016-02-17,2016,2,36.4573361753115
2016-02-18,2016,2,35.75998017792244
2016-02-19,2016,2,34.39200495918398
2016-02-22,2016,2,35.3097371130978
2016-02-23,2016,2,33.595516444960616
2016-02-24,2016,2,32.32594340806089
2016-02-25,2016,2,38.20370455079876
2016-02-26,2016,2,38.19909013845543
2016-02-29,2016,2,38.81553119186806
2016-03-01,2016,3,34.25895582711534
2016-03-02,2016,3,37.52238138055903
2016-03-03,2016,3,36.48132295694192
2016-03-04,2016,3,35.45145520746105
2016-03-07,2016,3,35.11696031081176
2016-03-08,2016,3,34.55781700317944
2016-03-09,2016,3,35.02057364812052
2016-03-10,2016,3,35.156634166113484
2016-03-11,2016,3,34.87384605821396
2016-03-14,2016,3,35.5703423979413
2016-03-15,2016,3,34.2599042869234
2016-03-16,2016,3,34.148503774694284
2016-03-17,2016,3,34.58752192994752
2016-03-18,2016,3,34.83448010762519
2016-03-21,2016,3,34.93458616369061
2016-03-22,2016,3,34.900269116386234
2016-03-23,2016,3,34.8489046695353
2016-03-24,2016,3,25.76424363358337
2016-03-25,2016,3,25.693506387372167
2016-03-28,2016,3,24.10985252943269
2016-03-29,2016,3,23.95644842645297
2016-03-30,2016,3,20.528581727069504
2016-03-31,2016,3,20.51518581058089
2016-04-01,2016,4,20.21403520068202
2016-04-05,2016,4,20.29054149244588
2016-04-06,2016,4,20.233471708127357
2016-04-07,2016,4,19.962111803383028
2016-04-08,2016,4,19.49939953207118
2016-04-11,2016,4,19.6164728729717
2016-04-12,2016,4,18.45413862340809
2016-04-13,2016,4,18.68271773156849
2016-04-14,2016,4,18.64157341451687
2016-04-15,2016,4,17.97974958094121
2016-04-18,2016,4,18.30007637045085
2016-04-19,2016,4,16.49663769861299
2016-04-20,2016,4,17.458144020002784
2016-04-21,2016,4,17.485468575916567
2016-04-22,2016,4,16.71434504096791
2016-04-25,2016,4,16.673469526398296
2016-04-26,2016,4,16.453761775595808
2016-04-27,2016,4,16.25695766146287
2016-04-28,2016,4,12.756100845129067
2016-04-29,2016,4,12.751823367198272
2016-05-03,2016,5,14.593587096716677
2016-05-04,2016,5,14.18270683817062
2016-05-05,2016,5,14.178427675691394
2016-05-06,2016,5,15.727889725052885
2016-05-09,2016,5,16.99502073942927
2016-05-10,2016,5,16.31942140178953
2016-05-11,2016,5,16.468309667490935
2016-05-12,2016,5,15.670454777736731
2016-05-13,2016,5,15.497385596595144
2016-05-16,2016,5,15.631106086868463
2016-05-17,2016,5,15.048898762416668
2016-05-18,2016,5,15.068361035071243
2016-05-19,2016,5,14.010135499033485
2016-05-20,2016,5,14.262731397956363
2016-05-23,2016,5,14.14958457964272
2016-05-24,2016,5,14.241062853279312
2016-05-25,2016,5,13.99169368697753
2016-05-26,2016,5,13.96142051708485
2016-05-27,2016,5,13.980349438724636
2016-05-30,2016,5,14.001317262843584
2016-05-31,2016,5,17.678844230732842
2016-06-01,2016,6,17.68787935000941
2016-06-02,2016,6,17.695722289380367
2016-06-03,2016,6,16.12328041800964
2016-06-06,2016,6,14.26176907516988
2016-06-07,2016,6,14.240225682923068
2016-06-08,2016,6,14.261386968473092
2016-06-13,2016,6,18.741025998349823
2016-06-14,2016,6,18.758531618738463
2016-06-15,2016,6,19.292915980962604
2016-06-16,2016,6,19.428153803131178
2016-06-17,2016,6,19.29065345894032
2016-06-20,2016,6,19.26129149620333
2016-06-21,2016,6,19.18457762877169
2016-06-22,2016,6,19.279977029246893
2016-06-23,2016,6,19.16398076936652
2016-06-24,2016,6,19.599109323799468
2016-06-27,2016,6,20.060197094934257
2016-06-28,2016,6,20.107325837898077
2016-06-29,2016,6,20.133902236756114
2016-06-30,2016,6,15.825061285271987
2016-07-01,2016,7,15.75816955373173
2016-07-04,2016,7,16.839335174839455
2016-07-05,2016,7,16.363288097299336
2016-07-06,2016,7,16.259473415158197
2016-07-07,2016,7,16.255761237238836
2016-07-08,2016,7,16.324222851981467
2016-07-11,2016,7,10.401797377761577
2016-07-12,2016,7,13.16037445488329
2016-07-13,2016,7,12.669177050314572
2016-07-14,2016,7,12.325940213617226
2016-07-15,2016,7,12.34554758024568
2016-07-18,2016,7,12.545856503183176
2016-07-19,2016,7,12.747496895996106
2016-07-20,2016,7,12.80692395856319
2016-07-21,2016,7,12.666343547094764
2016-07-22,2016,7,12.425598026174216
2016-07-25,2016,7,11.934834428847475
2016-07-26,2016,7,12.472618823977156
2016-07-27,2016,7,14.524080234547284
2016-07-28,2016,7,14.529942648466951
2016-07-29,2016,7,14.612722424024488
2016-08-01,2016,8,13.833645911033472
2016-08-02,2016,8,13.83338521988733
2016-08-03,2016,8,13.728701447173524
2016-08-04,2016,8,13.764747742656104
2016-08-05,2016,8,13.747350681772597
2016-08-08,2016,8,14.005497020464349
2016-08-09,2016,8,10.751706922319308
2016-08-10,2016,8,10.76154116568565
2016-08-11,2016,8,10.758199445216638
2016-08-12,2016,8,12.521724827384508
2016-08-15,2016,8,16.129899189349146
2016-08-16,2016,8,16.016802587195254
2016-08-17,2016,8,16.02417428979497
2016-08-18,2016,8,16.02317774531866
2016-08-19,2016,8,15.577519639087168
2016-08-22,2016,8,15.899502132746177
2016-08-23,2016,8,15.364911121823068
2016-08-24,2016,8,13.68904090945482
2016-08-25,2016,8,13.925101789603591
2016-08-26,2016,8,13.843990269585351
2016-08-29,2016,8,13.362968268746044
2016-08-30,2016,8,13.383214125772533
2016-08-31,2016,8,13.396643522820789
2016-09-01,2016,9,14.152315693447632
2016-09-02,2016,9,14.16387260401347
2016-09-05,2016,9,13.9477373483539
2016-09-06,2016,9,14.143743261445572
2016-09-07,2016,9,14.047190402508315
2016-09-08,2016,9,14.054481069220207
2016-09-09,2016,9,12.900157669425733
2016-09-12,2016,9,9.679019704100403
2016-09-13,2016,9,9.694094187739982
2016-09-14,2016,9,9.811322137047645
2016-09-19,2016,9,10.24636924115291
2016-09-20,2016,9,10.24619277903296
2016-09-21,2016,9,10.20819540523648
2016-09-22,2016,9,10.55119107662144
2016-09-23,2016,9,10.494612212070988
2016-09-26,2016,9,11.870198811752626
2016-09-27,2016,9,12.083345252450856
2016-09-28,2016,9,12.083387261547909
2016-09-29,2016,9,12.10563533306698
2016-09-30,2016,9,12.04953124616905
2016-10-10,2016,10,12.248698527871207
2016-10-11,2016,10,12.172623277325874
2016-10-12,2016,10,12.175787334310622
2016-10-13,2016,10,11.727067273173022
2016-10-14,2016,10,11.79028465974844
2016-10-17,2016,10,12.186735718372075
2016-10-18,2016,10,12.972851156234212
2016-10-19,2016,10,10.675500313787689
2016-10-20,2016,10,10.705805240885876
2016-10-21,2016,10,10.477657434099283
2016-10-24,2016,10,11.01845541874422
2016-10-25,2016,10,11.079545526758922
2016-10-26,2016,10,11.158798565364975
2016-10-27,2016,10,11.01623884869592
2016-10-28,2016,10,10.984597459868008
2016-10-31,2016,10,8.879747141472691
2016-11-01,2016,11,8.939456756552977
2016-11-02,2016,11,9.371765240286251
2016-11-03,2016,11,9.570422502883256
2016-11-04,2016,11,9.704770033349185
2016-11-07,2016,11,8.93664536903962
2016-11-08,2016,11,9.06344850632384
2016-11-09,2016,11,9.145379848008504
2016-11-10,2016,11,9.722578032628665
2016-11-11,2016,11,10.053792538313076
2016-11-14,2016,11,9.203818481976372
2016-11-15,2016,11,8.403105113915696
2016-11-16,2016,11,8.379848048635294
2016-11-17,2016,11,8.305978623937394
2016-11-18,2016,11,8.402890846719213
2016-11-21,2016,11,7.500235030441996
2016-11-22,2016,11,8.027678980737793
2016-11-23,2016,11,7.85066792131794
2016-11-24,2016,11,7.761423772073342
2016-11-25,2016,11,8.264800150843273
2016-11-28,2016,11,8.096133945696835
2016-11-29,2016,11,8.199068805240247
2016-11-30,2016,11,8.604845570810213
2016-12-01,2016,12,8.757836767352916
2016-12-02,2016,12,9.861669609771315
2016-12-05,2016,12,12.732736875645973
2016-12-06,2016,12,12.704787392631475
2016-12-07,2016,12,12.61270882969504
2016-12-08,2016,12,12.202584629166358
2016-12-09,2016,12,12.002842912988198
2016-12-12,2016,12,15.471072102480868
2016-12-13,2016,12,15.473585884419553
2016-12-14,2016,12,15.648009342770855
2016-12-15,2016,12,16.049412281353458
2016-12-16,2016,12,16.036755692533784
2016-12-19,2016,12,15.89882137803986
2016-12-20,2016,12,15.410681850228256
2016-12-21,2016,12,16.08186737796287
2016-12-22,2016,12,15.98255053137886
2016-12-23,2016,12,15.309484991162822
2016-12-26,2016,12,15.253715829787389
2016-12-27,2016,12,14.715710769421564
2016-12-28,2016,12,14.591582788242322
2016-12-29,2016,12,13.872637060554984
2016-12-30,2016,12,13.706484632265289
2017-01-03,2017,1,13.136712598520448
2017-01-04,2017,1,13.6630344103366
2017-01-05,2017,1,13.493008670017804
2017-01-06,2017,1,13.427652681728194
2017-01-09,2017,1,13.290766238054722
2017-01-10,2017,1,9.661967873135776
2017-01-11,2017,1,9.940771966048636
2017-01-12,2017,1,9.811980601057591
2017-01-13,2017,1,9.039306885361825
2017-01-16,2017,1,9.04422604485561
2017-01-17,2017,1,9.011525955771708
2017-01-18,2017,1,8.874585340471086
2017-01-19,2017,1,8.071775413194421
2017-01-20,2017,1,8.612305917634174
2017-01-23,2017,1,9.963988657276955
2017-01-24,2017,1,9.87731500748678
2017-01-25,2017,1,9.925609069676671
2017-01-26,2017,1,9.81337297848919
2017-02-03,2017,2,10.074769387049672
2017-02-06,2017,2,10.072719968605224
2017-02-07,2017,2,9.178167499086005
2017-02-08,2017,2,8.933327187056827
2017-02-09,2017,2,9.034711964545426
2017-02-10,2017,2,9.17938312967044
2017-02-13,2017,2,9.286758614932028
2017-02-14,2017,2,9.23210952676888
2017-02-15,2017,2,8.902534204669541
2017-02-16,2017,2,8.745245925163122
2017-02-17,2017,2,9.06849381398028
2017-02-20,2017,2,10.610519626546488
2017-02-21,2017,2,10.619657292886863
2017-02-22,2017,2,10.46765529874465
2017-02-23,2017,2,10.51828551830541
2017-02-24,2017,2,10.17514369485604
2017-02-27,2017,2,8.737094435460097
2017-02-28,2017,2,8.734828760283197
2017-03-01,2017,3,8.71021697302588
2017-03-02,2017,3,8.77994176677483
2017-03-03,2017,3,8.597063097046167
2017-03-06,2017,3,8.705871753325743
2017-03-07,2017,3,8.63845772427809
2017-03-08,2017,3,8.384532914761737
2017-03-09,2017,3,9.033487086028964
2017-03-10,2017,3,8.847560087610724
2017-03-13,2017,3,9.469815574145796
2017-03-14,2017,3,9.514040012776794
2017-03-15,2017,3,9.421866795003856
2017-03-16,2017,3,9.532602007204847
2017-03-17,2017,3,10.184226395163206
2017-03-20,2017,3,8.238366409506561
2017-03-21,2017,3,8.650943759203248
2017-03-22,2017,3,8.75267035240099
2017-03-23,2017,3,8.71458245447262
2017-03-24,2017,3,9.364323997082025
2017-03-27,2017,3,9.05931836511701
2017-03-28,2017,3,9.077423117543052
2017-03-29,2017,3,9.110417078685495
2017-03-30,2017,3,9.67105438671719
2017-03-31,2017,3,9.907530779232362
2017-04-05,2017,4,11.346162427498824
2017-04-06,2017,4,11.370680485434322
2017-04-07,2017,4,11.377064524308537
2017-04-10,2017,4,10.849744226452543
2017-04-11,2017,4,10.858322617668492
2017-04-12,2017,4,10.392842336736276
2017-04-13,2017,4,10.38711992427826
2017-04-14,2017,4,10.87725623439297
2017-04-17,2017,4,10.74555623593166
2017-04-18,2017,4,9.9541946713452
2017-04-19,2017,4,10.368574166840668
2017-04-20,2017,4,10.251007629930292
2017-04-21,2017,4,10.075425555303092
2017-04-24,2017,4,10.727854150985188
2017-04-25,2017,4,10.164214325928892
2017-04-26,2017,4,10.117982849922504
2017-04-27,2017,4,10.117022077724153
2017-04-28,2017,4,10.174667306729896
2017-05-02,2017,5,9.604351939137292
2017-05-03,2017,5,9.34760409948756
2017-05-04,2017,5,6.856021159500991
2017-05-05,2017,5,7.0616125003389305
2017-05-08,2017,5,7.279643896434722
2017-05-09,2017,5,7.3755812353004515
2017-05-10,2017,5,7.159565711643108
2017-05-11,2017,5,7.642572914563891
2017-05-12,2017,5,8.21741966765287
2017-05-15,2017,5,8.129751684747294
2017-05-16,2017,5,9.311010301075973
2017-05-17,2017,5,9.548505843836177
2017-05-18,2017,5,9.289815615247608
2017-05-19,2017,5,9.053928053239645
2017-05-22,2017,5,9.05426933492667
2017-05-23,2017,5,8.427374968765426
2017-05-24,2017,5,8.340054835089695
2017-05-25,2017,5,11.306249492809489
2017-05-26,2017,5,11.340458367155987
2017-05-31,2017,5,11.220110665478163
2017-06-01,2017,6,11.196233356885756
2017-06-02,2017,6,11.057380639540089
2017-06-05,2017,6,11.265650787921857
2017-06-06,2017,6,11.142371538626676
2017-06-07,2017,6,11.21479970826117
2017-06-08,2017,6,11.284928256839494
2017-06-09,2017,6,11.039270999076374
2017-06-12,2017,6,11.199674739818636
2017-06-13,2017,6,11.065134203678973
2017-06-14,2017,6,11.977838316280549
2017-06-15,2017,6,11.58661388625224
2017-06-16,2017,6,11.246420401483338
2017-06-19,2017,6,11.482498358287478
2017-06-20,2017,6,11.654879269758334
2017-06-21,2017,6,12.195683456750231
2017-06-22,2017,6,12.198338419974764
2017-06-23,2017,6,12.39231078257925
2017-06-26,2017,6,10.978584709338092
2017-06-27,2017,6,10.88461387214052
2017-06-28,2017,6,11.392682124702148
2017-06-29,2017,6,11.458211390401022
2017-06-30,2017,6,11.405021899418314
2017-07-03,2017,7,11.186004870308652
2017-07-04,2017,7,11.680372032302646
2017-07-05,2017,7,11.574047752705296
2017-07-06,2017,7,11.45734052660476
2017-07-07,2017,7,11.352613278554935
2017-07-10,2017,7,11.28806879034688
2017-07-11,2017,7,11.53531659553371
2017-07-12,2017,7,11.059786508948058
2017-07-13,2017,7,11.245623544215649
2017-07-14,2017,7,11.209727008083515
2017-07-17,2017,7,12.219891082915051
2017-07-18,2017,7,12.09395647146843
2017-07-19,2017,7,13.325425101559846
2017-07-20,2017,7,13.340819101978031
2017-07-21,2017,7,13.324224487795124
2017-07-24,2017,7,12.804136408746158
2017-07-25,2017,7,13.207441521315458
2017-07-26,2017,7,13.11913258602764
2017-07-27,2017,7,13.01365304103502
2017-07-28,2017,7,13.00904887989944
2017-07-31,2017,7,12.86171315289802
2017-08-01,2017,8,12.490840523699088
2017-08-02,2017,8,11.88497566768159
2017-08-03,2017,8,12.576286229547035
2017-08-04,2017,8,12.838965317807178
2017-08-07,2017,8,12.962263279706397
2017-08-08,2017,8,12.713533034256704
2017-08-09,2017,8,12.473750022219264
2017-08-10,2017,8,12.045426873665978
2017-08-11,2017,8,13.67719263968676
2017-08-14,2017,8,13.54465242328251
2017-08-15,2017,8,13.56451117014
2017-08-16,2017,8,11.3111880332101
2017-08-17,2017,8,11.538632283657636
2017-08-18,2017,8,11.40390699268727
2017-08-21,2017,8,11.361115841449609
2017-08-22,2017,8,11.008726657760596
2017-08-23,2017,8,10.79873680813795
2017-08-24,2017,8,10.977447729296872
2017-08-25,2017,8,12.49049374527095
2017-08-28,2017,8,12.99072929954948
2017-08-29,2017,8,12.818644160021424
2017-08-30,2017,8,12.834481839370346
2017-08-31,2017,8,12.228239285975665
2017-09-01,2017,9,11.909095217693975
2017-09-04,2017,9,11.819156946549818
2017-09-05,2017,9,11.828117833460446
2017-09-06,2017,9,11.920429398814946
2017-09-07,2017,9,12.040139575307649
2017-09-08,2017,9,9.339510776652473
2017-09-11,2017,9,8.562747504401852
2017-09-12,2017,9,8.561643771127684
2017-09-13,2017,9,8.474311714865506
2017-09-14,2017,9,8.393761924972345
2017-09-15,2017,9,8.386534945476543
2017-09-18,2017,9,8.371204688936103
2017-09-19,2017,9,8.826200390241404
2017-09-20,2017,9,8.900694477822313
2017-09-21,2017,9,8.581245152751663
2017-09-22,2017,9,6.301166679476625
2017-09-25,2017,9,4.999442148531339
2017-09-26,2017,9,4.9642958864703575
2017-09-27,2017,9,4.965083362091683
2017-09-28,2017,9,4.955043988628118
2017-09-29,2017,9,5.074354880360533
2017-10-09,2017,10,6.167862309104889
2017-10-10,2017,10,6.068914468168181
2017-10-11,2017,10,6.038115774158354
2017-10-12,2017,10,5.846703068733159
2017-10-13,2017,10,5.793948717305519
2017-10-16,2017,10,6.041503367267938
2017-10-17,2017,10,6.0391463134588
2017-10-18,2017,10,6.305643622466197
2017-10-19,2017,10,6.253859442296483
2017-10-20,2017,10,6.281680325934194
2017-10-23,2017,10,6.2401730824740405
2017-10-24,2017,10,5.862721390960263
2017-10-25,2017,10,5.791007165251204
2017-10-26,2017,10,6.085778924597141
2017-10-27,2017,10,5.891608959916952
2017-10-30,2017,10,5.93616471389452
2017-10-31,2017,10,6.0042336210801786
2017-11-01,2017,11,6.324955336359679
2017-11-02,2017,11,6.323188170215592
2017-11-03,2017,11,6.527337356819171
2017-11-06,2017,11,6.262709764290116
2017-11-07,2017,11,6.883779364216476
2017-11-08,2017,11,7.019221709215596
2017-11-09,2017,11,7.260177461253294
2017-11-10,2017,11,7.665172395559548
2017-11-13,2017,11,7.347621422669374
2017-11-14,2017,11,8.145586020148375
2017-11-15,2017,11,8.6758545056019
2017-11-16,2017,11,8.938406154768316
2017-11-17,2017,11,8.889781953972967
2017-11-20,2017,11,9.108578333609554
2017-11-21,2017,11,10.90552078268751
2017-11-22,2017,11,10.974108259249132
2017-11-23,2017,11,16.38834935028721
2017-11-24,2017,11,16.325974448363016
2017-11-27,2017,11,17.33119540590844
2017-11-28,2017,11,17.393205252818287
2017-11-29,2017,11,17.33927366387326
2017-11-30,2017,11,17.860485933901685
2017-12-01,2017,12,17.831722658709868
2017-12-04,2017,12,17.604469701140967
2017-12-05,2017,12,17.379877589107227
2017-12-06,2017,12,17.565274255343198
2017-12-07,2017,12,17.699300741172806
2017-12-08,2017,12,17.760465746529505
2017-12-11,2017,12,18.835446001300458
2017-12-12,2017,12,19.444114265149626
2017-12-13,2017,12,19.508627732087728
2017-12-14,2017,12,19.18003236253328
2017-12-15,2017,12,19.642261198946283
2017-12-18,2017,12,19.33092380927612
2017-12-19,2017,12,18.46700866121192
2017-12-20,2017,12,18.44947448215752
2017-12-21,2017,12,15.595075656603832
2017-12-22,2017,12,15.660361158322736
2017-12-25,2017,12,14.645025272588343
2017-12-26,2017,12,14.585329630885196
2017-12-27,2017,12,15.722124039686191
2017-12-28,2017,12,15.586416425097536
2017-12-29,2017,12,15.623033993653006
2018-01-02,2018,1,16.400409196758574
2018-01-03,2018,1,16.367710712280243
2018-01-04,2018,1,16.083674228630322
2018-01-05,2018,1,15.392692271649874
2018-01-08,2018,1,15.14976934388898
2018-01-09,2018,1,14.338067727868722
2018-01-10,2018,1,12.85507366525908
2018-01-11,2018,1,12.791129312475295
2018-01-12,2018,1,12.699588020680656
2018-01-15,2018,1,11.425333335176648
2018-01-16,2018,1,11.650816045067907
2018-01-17,2018,1,11.264640131561588
2018-01-18,2018,1,11.195698201880148
2018-01-19,2018,1,10.65016972421297
2018-01-22,2018,1,10.871350169823916
2018-01-23,2018,1,10.55684292379251
2018-01-24,2018,1,10.607000195357868
2018-01-25,2018,1,8.42834681798556
2018-01-26,2018,1,8.218208251766395
2018-01-29,2018,1,11.53053619667138
2018-01-30,2018,1,11.48942827175432
2018-01-31,2018,1,11.416916604079605
2018-02-01,2018,2,11.772374026286272
2018-02-02,2018,2,11.877054451245623
2018-02-05,2018,2,11.837203719535353
2018-02-06,2018,2,15.322717713907949
2018-02-07,2018,2,17.128544227022697
2018-02-08,2018,2,17.23958960043485
2018-02-09,2018,2,22.78540996076528
2018-02-12,2018,2,23.824544807092117
2018-02-13,2018,2,24.000092454124523
2018-02-14,2018,2,24.46552263909232
2018-02-22,2018,2,25.74795917161852
2018-02-23,2018,2,25.846744671661725
2018-02-26,2018,2,25.854456901704705
2018-02-27,2018,2,26.13743544966377
2018-02-28,2018,2,26.175830637120445
2018-03-01,2018,3,26.4738324442418
2018-03-02,2018,3,26.292891797254885
2018-03-05,2018,3,25.712201758449837
2018-03-06,2018,3,26.36337375298185
2018-03-07,2018,3,26.37234542866177
2018-03-08,2018,3,26.69650021516513
2018-03-09,2018,3,26.747962865902643
2018-03-12,2018,3,26.79798291877401
2018-03-13,2018,3,25.163768423757745
2018-03-14,2018,3,23.693455007746824
2018-03-15,2018,3,23.59483444553657
2018-03-16,2018,3,16.492525970470055
2018-03-19,2018,3,15.963678970906262
2018-03-20,2018,3,15.573410035555227
2018-03-21,2018,3,15.523512108662066
2018-03-22,2018,3,14.05667876447145
2018-03-23,2018,3,17.281970104346378
2018-03-26,2018,3,16.37073360988602
2018-03-27,2018,3,16.326783092916745
2018-03-28,2018,3,17.36607855391152
2018-03-29,2018,3,18.573407146305136
2018-03-30,2018,3,18.48345313695999
2018-04-02,2018,4,18.49318503146372
2018-04-03,2018,4,17.488442017743218
2018-04-04,2018,4,17.36956948183903
2018-04-09,2018,4,16.798007706070994
2018-04-10,2018,4,18.257556590761855
2018-04-11,2018,4,18.205486531863052
2018-04-12,2018,4,18.19060138844677
2018-04-13,2018,4,18.26242831191368
2018-04-16,2018,4,18.45751684376581
2018-04-17,2018,4,18.70123902590903
2018-04-18,2018,4,18.521066377004
2018-04-19,2018,4,19.57943250341
2018-04-20,2018,4,20.051706850204827
2018-04-23,2018,4,20.148183895264506
2018-04-24,2018,4,19.293651075754337
2018-04-25,2018,4,19.33756834438389
2018-04-26,2018,4,20.12925997354232
2018-04-27,2018,4,18.99134441511468
2018-05-02,2018,5,17.67554619454599
2018-05-03,2018,5,17.878208870057367
2018-05-04,2018,5,17.9061589147623
