date,沪深300,等权,风险平价,MVO,动量,动态评分,LGB融合
2017-08-22,1024614.1198189673,2076394.0187932071,2085369.8608047883,4739866.725210952,2082569.0834936807,2901591.8711856,1944757.1437331783
2017-08-23,1027298.1809227739,2072235.4478314577,2082605.5030798677,4738442.1595921945,2076773.2136847253,2901924.0783354933,1943290.0584064918
2017-08-24,1021899.5909363859,2062264.8969786388,2073826.2522825513,4709477.549421707,2063216.1603974826,2896352.8413921413,1939276.8114693237
2017-08-25,1039670.9908769437,2078495.4590394627,2089086.398889837,4760500.380499049,2085384.6231583501,2905918.350191807,1945620.7557766135
2017-08-28,1051514.9196447378,2092187.642247346,2102566.320051918,4785004.975351666,2100432.0515875556,2920037.330498262,1956482.301356658
2017-08-29,1049349.1921876003,2095541.9914482136,2107925.382316854,4782581.289987616,2097335.4501495864,2940086.466319483,1969252.9293259953
2017-08-30,1048261.144809517,2094578.4881532977,2103954.250370691,4789005.871451671,2104080.45514173,2919516.27672385,1956765.8434994924
2017-08-31,1046364.8990778833,2093217.0206665988,2101975.3905716627,4778223.838212876,2103291.4847998316,2914416.4959388254,1954632.9004264313
2017-09-01,1047701.5381687282,2100581.4407500145,2104232.9285530685,4782443.858121929,2112491.85505632,2918871.09485033,1957779.1485249002
2017-09-04,1051462.7620811618,2107244.11742953,2108851.505629266,4797227.9184113145,2118235.7450370104,2925855.2614926524,1962401.2339290702
2017-09-05,1055223.9113972366,2113340.110638496,2111286.1411755886,4794193.288756784,2129540.6284902566,2930173.1930185272,1965477.9661788528
2017-09-06,1051980.691581884,2112115.404501033,2110839.0003555757,4796189.9347378425,2126739.3187818746,2929580.6231478634,1964937.545430629
2017-09-07,1047390.5697963848,2103332.7856254713,2105696.216068767,4788560.932918257,2114656.131813453,2921365.3803349854,1959437.1709326617
2017-09-08,1046302.6167023173,2104428.1951403017,2107978.938741365,4797963.4633297315,2113511.200999236,2924328.540951674,1961333.6010034059
2017-09-11,1047908.5641362809,2109571.0765822893,2108575.0715899277,4786098.377720854,2126134.5872942144,2926683.045894956,1962864.352085245
2017-09-12,1050592.0205679503,2107367.92642452,2108002.113137856,4780767.803177073,2124793.3382702786,2925256.2065567295,1961864.1061588028
2017-09-13,1051389.7457361931,2114394.384558743,2111633.5220995024,4784384.069890151,2135369.2809690596,2931424.491222647,1966071.2181534963
2017-09-14,1047877.3765955688,2111122.5771076265,2109792.166823017,4781284.84632332,2131071.368979049,2928530.4695101273,1964171.520457942
2017-09-15,1049483.244292477,2114472.609669331,2113732.0551582086,4794799.354301927,2132332.157761389,2933621.3491642484,1967794.1466787066
2017-09-18,1053513.4509927006,2125978.502683274,2118224.068419202,4781991.785931844,2156746.2499226234,2941961.788912745,1973661.115241047
2017-09-19,1046768.7022893882,2116903.0152460323,2112430.1466968656,4778146.0597875165,2142277.7945015496,2932999.0456401506,1967691.660654784
2017-09-20,1051606.9632379722,2126097.0836610836,2117965.2792543694,4783267.899188378,2156256.5342525085,2941824.7922370606,1973559.2485476406
2017-09-21,1051865.8971669248,2116971.6652543256,2112579.07864218,4764686.757075501,2148045.513953876,2932949.7474145605,1967712.9658541782
2017-09-22,1048892.459462143,2124366.6196553567,2117275.5222959123,4773055.368327795,2158024.5893132794,2940219.5991742327,1973146.3071355838
2017-09-25,1044572.2748021407,2122332.4106678367,2116528.374158329,4772844.696290162,2154998.3133413233,2938692.773630671,1972505.073221149
2017-09-26,1045100.628988041,2127931.5254683467,2119498.631307872,4793212.733787962,2155987.0449496876,2943677.983286087,1975738.284925535
2017-09-27,1045898.3284228855,2128281.606807415,2118000.008510704,4775936.389496554,2163005.114681039,2942290.7844293346,1974713.7383486605
2017-09-28,1047504.0714199875,2126122.7736028945,2117115.6753743757,4767687.690311591,2162853.340524575,2940633.404794098,1973545.725094289
2017-09-29,1050995.235937366,2134827.8033076976,2117783.8329724,4762946.013713395,2177906.9875926524,2943868.1313695307,1975845.6181795308
2017-10-09,1062028.0704617635,2144169.728327268,2123648.9516490786,4775901.71075114,2196344.214865512,2944527.3687304226,1976585.0472533698
2017-10-10,1063364.260401618,2152217.5878991783,2128245.3236676217,4799590.254014028,2209373.6553522497,2949064.7864498515,1979234.3842758397
2017-10-11,1067393.8489204864,2166568.0258568362,2133399.8941635326,4865083.813357082,2237085.1880010692,2953296.6968112234,1979391.466038462
2017-10-12,1071962.0372460466,2170784.9926232,2136543.0000763917,4883964.894377259,2241661.1827106792,2958131.500453226,1982051.9654301598
2017-10-13,1074106.10026433,2173889.1099021393,2137818.1903089485,4884101.222849851,2247598.2581040557,2956862.9583190293,1981973.139426862
2017-10-16,1070324.7610487149,2163752.5998069034,2133153.531860748,4869893.519849956,2226419.0603166106,2957968.652917718,1981967.4369619908
2017-10-17,1069775.479052975,2153546.704026382,2124997.7688786294,4839081.389850834,2214682.5769798323,2945730.707872045,1974314.767391094
2017-10-18,1076228.7663765468,2155891.786646461,2126716.817687863,4855223.112920163,2219984.700114133,2947313.5846336773,1974274.208963328
2017-10-19,1073255.4978046298,2160982.642595287,2129657.077052836,4887720.978221686,2228722.707289016,2953615.266007779,1976412.6670783972
2017-10-20,1072706.202750966,2160906.0741963377,2128943.340082893,4872596.470793533,2229597.273659223,2949722.7128114365,1975242.1098568721
2017-10-23,1075927.414812052,2165367.594694759,2130544.33111657,4879025.59147322,2240330.89860795,2947536.4519152953,1974070.212572883
2017-10-24,1082919.0219765562,2170383.0463537523,2134142.9282982424,4900049.606871481,2246493.140499941,2952193.3400573716,1976631.5457263608
2017-10-25,1086409.3847471364,2171388.4017961556,2134299.0771806925,4894838.42962226,2251339.3663135944,2948731.6681880387,1974823.6926865703
2017-10-26,1094208.6892157865,2187470.331784545,2143170.2936448352,4953344.066088968,2276504.0017623263,2958368.328539099,1979874.6335674794
2017-10-27,1099584.044599531,2200594.3040427584,2148655.463376345,5006574.237386432,2304093.106331048,2961344.540534858,1979747.5331092468
2017-10-30,1094725.594317449,2179486.5350345913,2136561.8116350896,4964052.68780295,2267409.4510475076,2953523.9984157737,1973845.0460347538
2017-10-31,1093906.8183767276,2179650.083114574,2137059.66905634,4952859.657698516,2265874.932549917,2953416.9928245004,1974952.9834417626
2017-11-01,1090125.7309081124,2174987.718638764,2133589.7445676746,4942704.651426342,2259662.7035370665,2948059.932362499,1971463.1990044434
2017-11-02,1092000.0150116917,2168359.814329061,2129892.733042379,4924900.470564283,2248692.971534802,2944717.8532515084,1967490.7294577667
2017-11-03,1089026.9128335414,2168808.4667131025,2128023.3014958,4908861.982652321,2249973.6586066973,2949209.626313501,1967260.5686107164
2017-11-06,1098710.7105930455,2187961.154866963,2138173.216732515,4928961.105603113,2284669.019047819,2964388.3553856034,1976864.752011716
2017-11-07,1109471.484318467,2207723.3371994607,2149601.4445293564,4942512.193373372,2315705.3835614864,2985816.948973847,1988472.5542593594
2017-11-08,1107036.87489991,2219246.4468019535,2153651.1537190154,4945450.188183137,2335710.289206484,2998445.83859125,1994530.2080296532
2017-11-09,1115373.7744447205,2209734.816526486,2152527.708221909,4959328.019036027,2317277.8381664897,2982955.1657493836,1989860.014668819
2017-11-10,1125326.2122838597,2215291.7010123725,2154366.5359212086,4956327.959351543,2328608.6804233105,2985561.764614338,1990993.665138477
2017-11-13,1127738.579300212,2217082.294449415,2155083.3609732334,4959975.288806004,2334706.4304591613,2984563.88584881,1990959.799366885
2017-11-14,1119110.4777265526,2204318.9035609774,2149430.607311912,4953254.6592825595,2311554.052963105,2974767.448692144,1985341.9147483597
2017-11-15,1111021.0996143224,2196559.324283361,2139031.4245240367,4918903.855380187,2301989.81295527,2967777.3827436683,1977867.7815867267
2017-11-16,1121511.7312114406,2211095.8176121707,2144343.301911472,4914273.915753533,2331064.4424501825,2981241.6241833437,1983372.1235625816
2017-11-17,1122846.9577214972,2196281.467924661,2138802.859652271,4879861.747782449,2301039.0188433602,2979615.2409546156,1977542.607960006
2017-11-20,1131721.6576005253,2205068.463638755,2146120.442972476,4897408.375090446,2312239.291319097,2987477.30180934,1983702.9982748965
2017-11-21,1154059.44223759,2215560.6165802474,2153631.611819638,4898639.72559061,2334959.8072643843,2996495.9735018983,1987714.5409998384
2017-11-22,1153778.7306495039,2208500.9554983857,2149108.207123236,4887461.388442265,2324037.3889635433,2989137.3967644772,1982971.088125829
2017-11-23,1117147.9361546142,2176200.6451463494,2133750.5764558935,4868941.847760302,2260272.9079062394,2969668.0961621734,1970948.8611249991
2017-11-24,1118213.8819578444,2167895.760534339,2126260.8504622686,4857304.386755909,2250000.1978693837,2954537.353863945,1963151.0797275463
2017-11-27,1100162.7379783483,2151217.5246060165,2118612.533987844,4847871.1258200435,2217655.8682326963,2944757.3794214986,1957010.7602887931
2017-11-28,1105267.607322248,2161337.708484058,2121002.371182769,4860137.659030995,2238188.175707072,2945204.394126182,1959546.378214912
2017-11-29,1104179.6459153292,2151806.293494965,2112739.687886202,4850299.767693615,2226154.6416071476,2928050.198568247,1951061.2108092667
2017-11-30,1091514.1091240307,2138524.616432408,2105572.651812852,4842211.483671818,2205333.507378838,2916659.760479792,1944347.8163164882
2017-12-01,1092311.0118215447,2140458.977864292,2105204.181418685,4842490.2329320805,2201614.901844264,2910599.3855198063,1940844.3933369583
2017-12-04,1096877.273554358,2147277.442016811,2107803.8331564185,4833152.967937095,2217532.471183988,2914516.3359870706,1941810.4687159979
2017-12-05,1103597.3520314612,2137861.697161531,2103240.3639433817,4804118.7029734505,2217460.967305201,2915212.206294738,1940195.1594820651
2017-12-06,1095240.0952983683,2133948.035076363,2097443.696716762,4797570.4147618925,2208477.4738545176,2904653.7663407344,1933903.7174194506
2017-12-07,1082844.5089796088,2115227.2228210308,2085258.001900383,4780416.496710335,2179482.5762884673,2891139.721400136,1925902.940477013
2017-12-08,1093333.750524834,2131210.036664773,2090900.3015527,4781099.494629832,2200428.5140117733,2888397.92752013,1923439.5274695465
2017-12-11,1111361.160863361,2162725.948769851,2108415.8615094884,4802557.217136004,2243853.421227686,2901985.4210485118,1931090.9171904128
2017-12-12,1093850.5047728198,2150388.0792523497,2099520.3322608303,4789694.720672076,2228251.2448049434,2897073.436752053,1927922.49981398
2017-12-13,1101647.1019216713,2169203.011795335,2109652.4918341376,4803059.803077319,2253933.1342171594,2905546.9535393147,1932748.5709338484
2017-12-14,1098136.3164985576,2173437.4804285034,2114434.159628595,4820815.079384367,2259930.600405235,2915878.1303170007,1939889.5796969128
2017-12-15,1083587.7019922014,2165435.399151803,2107171.7341283066,4807253.15015043,2252883.8626300027,2912121.0312554548,1937048.0959223742
2017-12-18,1083846.166450104,2157786.852343995,2104088.1338442955,4799072.795106731,2244584.3492677985,2911302.7728933515,1936318.7389314056
2017-12-19,1098103.6322945773,2169835.348403138,2113731.0973833245,4816558.468554149,2260024.6274804845,2919710.9982917914,1941883.5048722436
2017-12-20,1095669.8571417094,2174399.933794865,2115085.108454548,4807499.724421254,2271340.601360022,2924546.72294072,1943521.920605481
2017-12-21,1109119.3050563666,2182601.7814454874,2120585.850727041,4812559.238803105,2281398.217563838,2925805.36180187,1944188.8664105835
2017-12-22,1103993.431307087,2181651.6941022407,2119659.4016470294,4813889.171638506,2279703.9133010446,2926131.7446604134,1944548.1455807171
2017-12-25,1098867.6593875852,2182326.063749694,2120429.7985710152,4810897.398289779,2287798.711306292,2934230.563672188,1948793.9402503062
2017-12-26,1102087.1381070933,2187012.738887312,2121542.6430374053,4811324.423949947,2290263.040204017,2929944.5975131183,1946142.2648934557
2017-12-27,1083770.8980612056,2164066.8513105074,2109746.3028996466,4805184.636099547,2258288.3107860554,2924328.7176009757,1943810.5636424767
2017-12-28,1093720.286263519,2171333.328698061,2109169.607930714,4794405.160351071,2275152.8994282656,2916118.5151310572,1937789.5914849595
2017-12-29,1097208.9100753786,2180200.1940245023,2122747.6041422365,4837219.616227804,2274633.5429328755,2935634.938220285,1952057.677846655
2018-01-02,1113349.2847828672,2198365.320781337,2136347.344584125,4868734.748848809,2295475.1224545664,2952384.9669175325,1963732.7601487415
2018-01-03,1119260.3103148125,2209427.5036564562,2143647.7756770006,4884411.216545772,2310125.743586412,2963492.2597626112,1970818.1471925676
2018-01-04,1122748.5774014627,2218603.322632303,2145146.447555431,4882312.587299042,2323143.884929646,2969971.4576387955,1973478.9083639511
2018-01-05,1127044.314409538,2222702.7153420895,2148706.6569420076,4889144.061923728,2329590.793402843,2974935.8415573104,1976604.5851128236
2018-01-08,1131609.143288958,2231946.251146172,2153095.5210427116,4896277.997523041,2342887.6239014743,2983289.0628015245,1981317.3522996914
2018-01-09,1140749.846330283,2246916.142212006,2161502.4815340047,4900579.983521003,2368715.341511808,3002843.1754561504,1990526.127289867
2018-01-10,1145583.6207393822,2248963.751096661,2160201.201454828,4886156.928129428,2377243.9886733354,3006162.135685967,1990005.5581570507
2018-01-11,1143957.2413195875,2246309.695265982,2158836.894932014,4888557.208859976,2372831.8530146633,3001415.9761069478,1988267.858459208
2018-01-12,1150136.7199610432,2258795.4870379115,2171499.469013438,4904350.63439288,2398699.273709263,3025289.25590049,2000815.1819622854
2018-01-15,1147971.999844185,2247793.436040082,2166662.785088085,4875358.663326892,2395980.154856224,3025392.259529176,1996659.6990248612
2018-01-16,1159534.5376089956,2262074.513251739,2173872.2363998652,4883732.066485085,2416641.453466956,3039334.5217181765,2003996.7420520633
2018-01-17,1156023.9746362898,2253439.533003206,2166971.4927488337,4866475.5796909,2407757.1517752283,3030028.195015322,1997508.6291826053
2018-01-18,1163548.867329534,2253994.8806496053,2166002.9238251965,4864919.237980783,2405155.5709354547,3026516.0798958703,1995820.5075213218
2018-01-19,1166767.1614305042,2240895.8129606694,2161365.746918522,4860377.481783934,2381759.721291962,3012692.1501318794,1989089.5609287033
2018-01-22,1181558.8606105947,2268591.890883628,2177901.680861747,4890309.760414415,2416998.9103713073,3041151.0386869013,2005808.2204112534
2018-01-23,1181008.8431880227,2271638.2476502857,2179519.6413477617,4893758.149576415,2423023.547365777,3044366.319791316,2007704.0431461327
2018-01-24,1181804.562229167,2272397.265737113,2183162.9621082046,4913219.559152472,2418225.2970567895,3043163.687354458,2009897.6781759968
2018-01-25,1174256.8489676702,2263743.629533546,2176701.328293827,4904148.174952093,2410226.863637066,3031973.582276172,2003739.4893477582
2018-01-26,1180166.2746978328,2266848.805243493,2178118.0805964414,4903933.15939724,2410916.117969383,3034683.3346306765,2004919.5341321053
2018-01-29,1157816.185672868,2238251.395868527,2160892.796338607,4875180.704982252,2370563.7709910013,3005937.581025285,1988222.027271826
2018-01-30,1145962.7858331688,2223142.5203656433,2148529.7080539167,4858819.743009394,2345229.645127169,2983800.19121844,1976289.25508918
2018-01-31,1149450.1292768212,2224429.481024354,2148737.3324077106,4829913.735001651,2362569.4000819293,2997919.2357974052,1978352.754816769
2018-02-01,1141364.8548056846,2200768.928758165,2133472.5048859143,4773896.716739229,2345054.7901594876,2979353.8344952543,1970353.762446188
2018-02-02,1148350.8168689653,2202483.557492848,2136329.7316266373,4777597.1283556195,2346843.4763274062,2982682.23755573,1972806.4199200429
2018-02-05,1147262.9297100909,2185642.2236393355,2124413.4513276503,4761196.901843449,2318299.656448379,2969809.204446622,1961980.6374972877
2018-02-06,1114957.0251296046,2137089.0933666383,2099273.2133305613,4693149.683891903,2268814.811498741,2957207.703465507,1955503.497897523
2018-02-07,1088572.3728187757,2114002.500947932,2081178.4602825227,4679580.13791348,2225555.796059039,2943181.4963456457,1941739.3438405287
2018-02-08,1079680.760559391,2115345.6261443137,2080644.1427521354,4691789.50162737,2220324.2381269387,2944632.528923309,1940630.1581446268
2018-02-09,1029884.1718974925,2069669.1796834976,2054544.7574568877,4635944.006059376,2168176.514497409,2934107.6750007183,1933815.9333891184
2018-02-12,1044675.0076941964,2106201.0728231226,2073849.7058863991,4678649.759512258,2213503.0564869894,2945012.396621238,1941764.1966376614
2018-02-13,1057312.6926342333,2119352.0816949233,2084093.9088180491,4696456.440969469,2231765.3573955875,2954589.4777361453,1948783.0692982008
2018-02-14,1066720.8708280372,2134099.881987533,2098647.070274119,4723394.574342929,2250586.8523039124,2973992.2353391442,1962612.5414656443
2018-02-22,1088776.6635087517,2161307.0929406076,2108472.861699425,4739809.406398944,2285008.4280216508,2967474.8669284782,1959666.4455332768
2018-02-23,1094686.0516233514,2164804.539738335,2112195.281774411,4746313.345418907,2290076.4767698995,2971805.2510072375,1962607.1736626928
2018-02-26,1108668.2286840805,2186578.0210100906,2132043.622025009,4811837.140422377,2302081.750171239,3000357.171649573,1977169.7887466827
2018-02-27,1092780.6704058112,2172118.763499776,2121801.790109829,4798807.717908835,2279054.004462793,2993189.6881294386,1970930.7470546046
2018-02-28,1081737.0769301355,2160042.8267825786,2111731.9497935604,4788265.021014775,2257963.3700108584,2983478.5793164494,1962469.2825189864
2018-03-01,1089529.9213396185,2169002.4979696223,2116333.3158459016,4818099.446408599,2263804.467018519,2985527.489161845,1963103.0100933695
2018-03-02,1082253.7857942719,2161216.9906402905,2113216.7357891686,4806123.033803003,2254675.767148118,2986828.897697293,1963593.3015651158
2018-03-05,1079821.297764154,2154682.191825704,2111191.517251229,4806390.335230511,2244966.8224579054,2989522.3661950147,1964127.6403835984
2018-03-06,1095955.43395944,2167739.158895656,2119454.417474555,4851296.571239979,2257151.181517823,2996072.811110489,1967206.0461960167
2018-03-07,1087064.9813904383,2157646.101341719,2114913.482403086,4828820.358407794,2247171.974783955,2996075.2345773205,1967204.2290930967
2018-03-08,1098086.2921237932,2172971.4486514945,2121727.7346464572,4856711.439376551,2267966.0238542883,2996357.888024955,1968362.6105487705
2018-03-09,1106147.58384643,2185072.7525572306,2126392.491726935,4882000.038278645,2278784.5257796417,2994521.6672856957,1967328.6827807636
2018-03-12,1109365.4525356984,2188691.7449622247,2128911.1321693347,4903729.211454637,2276756.608984862,2997246.822183497,1967933.0356643635
2018-03-13,1097515.475324893,2176291.1000942877,2121697.9164213524,4877944.908996569,2259150.534502758,2992732.5787789687,1964532.9958610728
2018-03-14,1093737.6795386886,2172011.7335410547,2118837.6883542724,4853956.036548388,2261916.6087124334,2990009.8315556813,1964097.646555719
2018-03-15,1101798.6937601143,2179787.9813971794,2122592.065863313,4861039.570499801,2276431.897178875,2990444.8561620335,1965391.0538884285
2018-03-16,1089680.0852641095,2164221.6750079356,2112463.5350247785,4827564.937380271,2253555.6068183333,2981518.896436067,1958859.5672239193
2018-03-19,1095588.5247916826,2169668.3630455113,2114727.724402909,4836481.438979329,2259050.4069475527,2980627.646334417,1958371.4864887944
2018-03-20,1095039.547545139,2167398.3086601,2115722.0457443716,4842984.775511033,2254549.485066472,2986158.223467182,1961071.7093313395
2018-03-21,1089378.6028540141,2158069.4220581134,2110616.3955819807,4821978.382373777,2244658.9352676882,2983388.360010457,1959090.11243168
2018-03-22,1079682.038622988,2152052.811139061,2112065.8829321135,4821107.007715503,2232806.1541825356,2994788.973929592,1965505.7257283102
2018-03-23,1047654.8404255832,2114860.532666773,2097058.2980404352,4706437.09241585,2202699.1425407026,2997223.8097111275,1969043.8569931563
2018-03-26,1042801.6665601716,2118683.9078082074,2097634.06262684,4728814.070064654,2196776.213282769,2995547.863927962,1966957.7133758946
2018-03-27,1052207.7450231914,2131186.093811687,2104546.679858675,4777591.048041077,2202808.5312061976,2999906.818463131,1968258.5314337227
2018-03-28,1030943.3018884952,2105279.918343593,2088421.4760301583,4718576.347940316,2165717.6090241214,2987156.1212034705,1959004.8373247164
2018-03-29,1049765.5458661944,2120926.3453423902,2090623.5758332992,4744683.0203297995,2187422.815304877,2973850.058918868,1951217.6425094176
2018-03-30,1048140.9354016285,2126317.4295569668,2095707.0743559427,4765457.167855838,2185332.2427900624,2981279.382720111,1955251.3956241189
2018-04-02,1044633.1469932013,2121266.7705756864,2094728.6520521038,4764311.858846616,2176221.9017448896,2982366.387405287,1956655.9093031986
2018-04-03,1037897.1001607206,2121486.8702309607,2097371.3568085395,4746853.411453253,2182291.6445969776,2992081.7597831027,1962204.577321165
2018-04-04,1035196.5570613106,2126294.1143453927,2099228.6045726165,4731197.859257956,2195761.457624352,2995916.839111176,1962936.2590890215
2018-04-09,1036531.3971256384,2125487.9712963086,2100128.1968137575,4743400.953912092,2190687.7530449545,2996809.9490941167,1963924.1641671727
2018-04-10,1056697.562242278,2140264.219003473,2108828.89461826,4758635.550404889,2210979.448325099,3003225.2701498503,1967576.205921934
2018-04-11,1058032.1625865342,2145819.7128300294,2114673.5204841783,4764954.864988756,2218552.594189328,3012980.394268003,1973919.6520405556
2018-04-12,1046992.0911871393,2137933.3281125706,2111665.753362557,4754189.7210033825,2208580.0453230585,3013949.596704484,1974855.6935736313
2018-04-13,1039718.3984867235,2127306.2397715836,2102671.271053847,4746645.593702595,2192773.577716225,3000880.0716943196,1966644.538440724
2018-04-16,1023298.5567029462,2117979.7852661093,2099302.040399698,4742712.243349569,2178155.7823086823,3001995.036152244,1968260.6694222938
2018-04-17,1008224.0728665228,2101730.6874685185,2092303.0922698404,4710502.832338693,2161144.453528451,3002021.939080488,1967740.7608776272
2018-04-18,1010366.0964127699,2106786.898036977,2096495.281026652,4742123.966716164,2159767.6729060574,3004608.191933468,1970570.0850766038
2018-04-19,1024613.1025215606,2126344.38625101,2111468.953547802,4767655.671583387,2185484.3748533367,3022890.6619312363,1981396.324782045
2018-04-20,1008732.0600380532,2107147.697742793,2098928.070280363,4728856.502428156,2165295.222471549,3012189.2542326,1973790.0829688776
2018-04-23,1013025.9762317151,2100736.6682556616,2093590.9865187088,4704353.385475541,2162289.847034593,3005521.7381125716,1968302.4640889785
2018-04-24,1034266.3385116537,2128290.543595048,2108190.0592958876,4753479.237143236,2193563.112268337,3013412.0490258588,1973276.25802788
2018-04-25,1028069.3091979785,2125733.804471344,2105815.2449824703,4753077.155561515,2189203.174368248,3010374.587943406,1971655.5251500385
2018-04-26,1007616.0783082993,2100723.229932019,2092402.4813781998,4713255.859697769,2159344.719034467,3002267.717949018,1966651.5095222015
2018-04-27,1009757.9584188259,2098391.444404284,2089947.1648630262,4722890.390355174,2152203.197605781,2996104.917772373,1963349.99006111
2018-05-02,1012975.7234777038,2095651.7447858544,2084495.2031145962,4704741.869769825,2152987.0889770063,2989843.544105661,1958182.6745632836
2018-05-03,1018883.2168441273,2108649.19386396,2091289.5531576273,4728053.746726713,2168130.1726309545,3001045.2613234916,1965329.2764355014
2018-05-04,1014031.5307597627,2105778.171987892,2090573.9017881583,4728263.258887939,2163146.1091389735,2998638.4038844323,1964519.1306846547
2018-05-07,1030428.877654274,2139245.1758501786,2109023.6810588427,4774260.493404456,2206415.09024009,3031442.758510813,1983852.3145894285
2018-05-08,1043867.2178922947,2150214.7070127027,2113519.3561801286,4780988.805400824,2223198.709835496,3041320.7227827916,1988680.697066789
2018-05-09,1040898.207236312,2144164.4450187003,2108653.4872159413,4766322.042764948,2217319.44589233,3034405.725326505,1984033.5512995492
2018-05-10,1047880.9954357882,2154125.846049934,2112863.649096674,4771555.458297588,2232865.1465442767,3043863.4281635443,1988770.166112366
2018-05-11,1041684.4440171156,2144795.7163675143,2109081.3187392703,4755141.233423771,2221867.253873778,3037463.3613954,1984604.5085910996
2018-05-14,1050818.7705990989,2152023.67705807,2110239.5195473554,4732137.421441575,2241512.516271641,3046867.960954913,1986616.3837496252
2018-05-15,1054842.7152898682,2159300.6919004875,2112840.524962794,4759278.999436941,2245574.29062645,3049296.8627781025,1989174.845277099
2018-05-16,1046225.6807463075,2151256.818451739,2104900.3719832324,4755578.496873669,2232796.195088697,3036705.4498821506,1981225.6959834844
2018-05-17,1037339.8651570558,2142238.2217064123,2098724.9200278227,4742871.753490052,2221172.7821723437,3027306.972552231,1974910.351742973
2018-05-18,1048625.470985227,2150648.338586919,2103615.285786867,4757905.374492945,2231012.4416382913,3034669.9127403907,1979729.825169307
2018-05-21,1053725.0664027524,2159344.4720240724,2107837.705202001,4786906.292729119,2236981.7722023833,3039030.7491281247,1984014.7154018388
2018-05-22,1049411.4986763033,2163862.9424449448,2112161.7028591004,4801334.318818658,2240288.3862940427,3044538.383587426,1988339.0232561468
2018-05-23,1035685.048270165,2143284.763748242,2102058.2928755893,4769536.77077993,2214671.1823603422,3026757.413207949,1977763.65976358
2018-05-24,1027337.6568949204,2135610.445628019,2101972.1015835167,4767712.195200576,2202019.4494315325,3022769.5141120763,1977098.9873407416
2018-05-25,1024907.0360185169,2132769.4186808513,2102152.358744611,4734529.468352178,2207354.3643139973,3028202.4233563785,1977306.7759369423
2018-05-28,1031351.2815317702,2146554.3919549505,2110065.715839365,4741123.119798571,2229083.3602539687,3046619.084112849,1985003.1067543488
2018-05-29,1021659.5254562874,2134506.130531056,2105597.646598026,4713081.379188747,2217020.2793821064,3040195.5031488314,1980181.911492446
2018-05-30,1002286.5350272878,2122429.3622879568,2100830.2330835657,4662884.455758678,2211855.9025706043,3039282.1342010205,1975392.8018348173
2018-05-31,1022714.9541077565,2158089.2025600956,2119653.380236438,4690188.661019726,2265158.5604997473,3078135.3082945636,1995162.3773192419
2018-06-01,1015712.8047585165,2143507.0789318415,2110907.9870837997,4652994.752978022,2241253.1408118196,3067094.9949736195,1985999.7182885276
2018-06-04,1025652.7874896348,2149489.14873916,2111018.4489705204,4671396.3389204405,2256341.4601827334,3071377.9290295555,1986650.0751559488
2018-06-05,1034247.984465467,2160171.4493461563,2114880.85692004,4688412.581464419,2277516.972223188,3077086.275837856,1991040.9605182793
2018-06-06,1032355.3174408033,2158187.6968907625,2114840.912671522,4681392.367705987,2272603.0975645366,3076996.527400999,1990754.620465999
2018-06-07,1032076.1632606947,2150348.2002775003,2109712.3276627753,4654413.444863879,2260925.651075291,3073958.0994045935,1985397.0045840445
2018-06-08,1018351.5199475717,2132188.550433767,2099688.0351705775,4611977.572080167,2230305.965732535,3058056.469451331,1974956.3422852445
2018-06-11,1021030.4891312585,2129477.820452193,2101240.602010212,4596310.14281939,2221793.0009467136,3065935.0788540957,1975587.6782535142
2018-06-12,1031238.7318876564,2151045.725073864,2110925.610056125,4664931.446746401,2260010.3422255386,3075705.0412024343,1986863.7765141563
2018-06-13,1020741.327800061,2134325.293345442,2100768.205911917,4626082.636765081,2233129.0343776513,3061565.364381358,1976537.1793499917
2018-06-14,1018042.2094912553,2131506.8679100415,2101466.5927482923,4613435.159554003,2225007.9647656297,3063017.6839144467,1976788.2896814507
2018-06-15,1016418.7307702955,2121811.4206369882,2098037.053276845,4587450.383251417,2206048.1174069787,3064115.893243612,1972704.7362585005
2018-06-19,981452.4475156545,2054902.163558683,2059709.1397779246,4435300.993428732,2097585.259342822,3017092.987217617,1932236.7526993323
2018-06-20,981442.7108842308,2068983.6606198093,2065871.1622758578,4493684.810126781,2122308.124595551,3016007.9636851787,1939519.4839735166
2018-06-21,973366.321931174,2055966.3325432963,2059045.945093045,4474702.882558781,2100652.169076398,3006491.6849410497,1932059.2011715919
2018-06-22,977658.8371078962,2066947.1480017214,2067784.894322084,4494877.378330967,2114899.0316986684,3017345.0395896058,1940637.976997165
2018-06-25,963936.1016174086,2059145.384966091,2065273.459406476,4491110.86477159,2098822.713666541,3006377.2647257396,1937954.6441805745
2018-06-26,954515.7260516956,2053209.7122290672,2061601.9429987725,4475659.428461865,2089713.3873193713,2994733.5819852175,1934133.8122450928
2018-06-27,931920.5324275832,2022600.8361085,2045558.6450235299,4392726.832198096,2038287.41397256,2969228.9631077745,1917027.3386536525
2018-06-28,926533.7884396729,2009618.2724185833,2039571.0951328487,4358351.183211016,2016547.8720095607,2963128.3747190186,1909810.7479333652
2018-06-29,950991.9717807345,2048318.9355885058,2062313.3577632417,4445585.52204528,2077797.3929731664,2995482.193973197,1933321.2533534288
2018-07-02,925708.789712202,2022756.3012551614,2052971.9054422593,4395929.176328388,2043690.3204153557,2976646.467603411,1920928.8864260819
