date,net_value,turnover
2016-04-06,1.1214575,0.004248716
2016-04-07,1.1297233,0.01193396
2016-04-08,1.1284608,0.008628383
2016-04-11,1.1341097,0.0126215145
2016-04-12,1.1348577,0.0071942136
2016-04-13,1.1327758,0.010725945
2016-04-14,1.1267729,0.006514579
2016-04-15,1.128678,0.0076340884
2016-04-18,1.1129651,0.009871699
2016-04-19,1.1124567,0.0042257383
2016-04-20,1.1133159,0.030764915
2016-04-21,1.112726,0.005332373
2016-04-22,1.115027,0.0047169253
2016-04-25,1.1169928,0.010638677
2016-04-26,1.1147239,0.006637387
2016-04-27,1.1187153,0.012805708
2016-04-28,1.137044,0.0052163824
2016-04-29,1.1349657,0.004233733
2016-05-03,1.1374153,0.02982919
2016-05-04,1.1224471,0.008715801
2016-05-05,1.1110156,0.005331181
2016-05-06,1.109132,0.028836876
2016-05-09,1.1129583,0.013230279
2016-05-10,1.1128893,0.011002973
2016-05-11,1.1126658,0.01429262
2016-05-12,1.1175207,0.0066900477
2016-05-13,1.1164144,0.0050745606
2016-05-16,1.1058168,0.008412845
2016-05-17,1.1050198,0.0048093647
2016-05-18,1.1100135,0.015389353
2016-05-19,1.1126859,0.0029984713
2016-05-20,1.1081254,0.0055466443
2016-05-23,1.1036547,0.008712307
2016-05-24,1.1040314,0.012099594
2016-05-25,1.10471,0.0037569478
2016-05-26,1.1018095,0.0071050227
2016-05-27,1.1204036,0.0030688494
2016-05-30,1.1205785,0.0034165606
2016-05-31,1.1235455,0.02605012
2016-06-01,1.129189,0.035101525
2016-06-02,1.1320374,0.005095236
2016-06-03,1.1307856,0.010680012
2016-06-06,1.1315796,0.003976837
2016-06-07,1.1164793,0.0071548596
2016-06-08,1.1196746,0.004892938
2016-06-13,1.1321715,0.029883124
2016-06-14,1.1321896,0.0044641495
2016-06-15,1.1335037,0.0143819
2016-06-16,1.1337181,0.005200617
2016-06-17,1.130002,0.0071629286
2016-06-20,1.1321263,0.0027540922
2016-06-21,1.1302632,0.0063490123
2016-06-22,1.1316357,0.011506498
2016-06-23,1.1425611,0.0035807192
2016-06-24,1.1463364,0.017521948
2016-06-27,1.1481153,0.018476248
2016-06-28,1.1478543,0.008658618
2016-06-29,1.1508862,0.004053667
2016-06-30,1.160934,0.0022551343
2016-07-01,1.1631778,0.034911387
2016-07-04,1.173721,0.015795484
2016-07-05,1.1754462,0.009683132
2016-07-06,1.1716455,0.01422058
2016-07-07,1.1787468,0.003593728
2016-07-08,1.1857876,0.008524001
2016-07-11,1.1860496,0.0132787675
2016-07-12,1.1846263,0.0139825195
2016-07-13,1.1842636,0.0031417012
2016-07-14,1.1811494,0.0024920255
2016-07-15,1.1787437,0.0047963858
2016-07-18,1.1787368,0.0046390444
2016-07-19,1.1782975,0.01117152
2016-07-20,1.1746885,0.0036990345
2016-07-21,1.1770445,0.0033863336
2016-07-22,1.1829162,0.0076176375
2016-07-25,1.1688277,0.0084198415
2016-07-26,1.1722958,0.010415569
2016-07-27,1.1723102,0.023806058
2016-07-28,1.1673671,0.0037512705
2016-07-29,1.1674784,0.0072265565
2016-08-01,1.1700966,0.021391854
2016-08-02,1.1702048,0.017299391
2016-08-03,1.1727383,0.0065272376
2016-08-04,1.1735353,0.0055986494
2016-08-05,1.1771798,0.003360927
2016-08-08,1.1781698,0.009367555
2016-08-09,1.1734588,0.0062577277
2016-08-10,1.1790371,0.003854692
2016-08-11,1.1894978,0.0071367323
2016-08-12,1.1912988,0.010195762
2016-08-15,1.1906098,0.0174817
2016-08-16,1.187988,0.012683347
2016-08-17,1.1852704,0.0030553937
2016-08-18,1.1834152,0.0138711035
2016-08-19,1.1843848,0.0065906346
2016-08-22,1.1836612,0.010198101
2016-08-23,1.1797781,0.00838913
2016-08-24,1.1808056,0.0018542707
2016-08-25,1.1793147,0.0094717
2016-08-26,1.1804314,0.0051581413
2016-08-29,1.181064,0.005055368
2016-08-30,1.1770836,0.011239737
2016-08-31,1.177299,0.0047347248
2016-09-01,1.1804992,0.016039893
2016-09-02,1.1854151,0.003996432
2016-09-05,1.1871154,0.004911527
2016-09-06,1.1875002,0.008688793
2016-09-07,1.1831424,0.006489679
2016-09-08,1.1710896,0.00560908
2016-09-09,1.1710254,0.00787811
2016-09-12,1.1685637,0.02702415
2016-09-13,1.1711961,0.008918613
2016-09-14,1.1707395,0.0075114965
2016-09-19,1.172231,0.008736521
2016-09-20,1.1765366,0.0027677417
2016-09-21,1.1756039,0.00199835
2016-09-22,1.1679415,0.011464849
2016-09-23,1.1689436,0.0026444048
2016-09-26,1.1680082,0.019324228
2016-09-27,1.1694721,0.007850647
2016-09-28,1.1723622,0.007685147
2016-09-29,1.1739832,0.0050957054
2016-09-30,1.174663,0.010529406
2016-10-10,1.1738838,0.027546018
2016-10-11,1.1744219,0.0044124424
2016-10-12,1.1740196,0.004705742
2016-10-13,1.1721982,0.0031323135
2016-10-14,1.1774637,0.003480032
2016-10-17,1.1764389,0.01199384
2016-10-18,1.1771096,0.016962022
2016-10-19,1.1768816,0.002894342
2016-10-20,1.1817659,0.004035756
2016-10-21,1.1836697,0.0054886043
2016-10-24,1.1844915,0.011010036
2016-10-25,1.1845201,0.0155444
2016-10-26,1.1823943,0.008638203
2016-10-27,1.1828291,0.009901419
2016-10-28,1.1873201,0.01618047
2016-10-31,1.184992,0.011224002
2016-11-01,1.1872163,0.037457585
2016-11-02,1.1848323,0.010596469
2016-11-03,1.184284,0.009014443
2016-11-04,1.1874626,0.0037602782
2016-11-07,1.1878649,0.0017247051
2016-11-08,1.1891834,0.009731919
2016-11-09,1.189854,0.018263191
2016-11-10,1.1853158,0.015807316
2016-11-11,1.1870277,0.010507032
2016-11-14,1.1884269,0.013053
2016-11-15,1.1879706,0.010022655
2016-11-16,1.1853061,0.0069139004
2016-11-17,1.1872885,0.005282566
2016-11-18,1.190896,0.008681685
2016-11-21,1.1901433,0.005446911
2016-11-22,1.1884713,0.012190342
2016-11-23,1.1913595,0.0026097447
2016-11-24,1.1941465,0.0043898374
2016-11-25,1.1962037,0.014220327
2016-11-28,1.1914935,0.0031996667
2016-11-29,1.1939958,0.014432907
2016-11-30,1.1874706,0.018019408
2016-12-01,1.1799951,0.026484326
2016-12-02,1.1810977,0.024325415
2016-12-05,1.183844,0.01689145
2016-12-06,1.1861607,0.017597944
2016-12-07,1.1868684,0.008509934
2016-12-08,1.1735872,0.008874342
2016-12-09,1.1727681,0.0062298477
2016-12-12,1.1709752,0.021955356
2016-12-13,1.1686556,0.010350242
2016-12-14,1.1695535,0.012640342
2016-12-15,1.169814,0.017791063
2016-12-16,1.1649706,0.029136948
2016-12-19,1.1682088,0.0052595064
2016-12-20,1.1676279,0.013758965
2016-12-21,1.163832,0.010249056
2016-12-22,1.1651965,0.0073160455
2016-12-23,1.1646855,0.048004568
2016-12-26,1.1633813,0.0061997026
2016-12-27,1.1634228,0.009835698
2016-12-28,1.167094,0.011956818
2016-12-29,1.1698167,0.003746517
2016-12-30,1.176775,0.012865931
2017-01-03,1.1760906,0.06912948
2017-01-04,1.1758604,0.029855266
2017-01-05,1.1783968,0.003818959
2017-01-06,1.1791741,0.0062170476
2017-01-09,1.1769532,0.06545331
2017-01-10,1.1749446,0.008631758
2017-01-11,1.1710008,0.0066614
2017-01-12,1.1643331,0.0043864027
2017-01-13,1.1677558,0.015572108
2017-01-16,1.1695259,0.016184114
2017-01-17,1.166692,0.0072619617
2017-01-18,1.170571,0.009476662
2017-01-19,1.1725342,0.01470796
2017-01-20,1.1707486,0.008776359
2017-01-23,1.1708143,0.011865951
2017-01-24,1.1725645,0.004917279
2017-01-25,1.1735406,0.0044317096
2017-01-26,1.1771312,0.0043298006
2017-02-03,1.176583,0.17068273
2017-02-06,1.1786898,0.009178206
2017-02-07,1.1825656,0.012114413
2017-02-08,1.1816983,0.0033012629
2017-02-09,1.1855797,0.0066256225
2017-02-10,1.1842844,0.0042316094
2017-02-13,1.180843,0.00968691
2017-02-14,1.1828581,0.009202465
2017-02-15,1.1838074,0.0055717677
2017-02-16,1.1896915,0.0057551116
2017-02-17,1.1943018,0.011059195
2017-02-20,1.1970628,0.01128491
2017-02-21,1.1986514,0.013818011
2017-02-22,1.1994884,0.004356958
2017-02-23,1.1970521,0.0060836226
2017-02-24,1.1968235,0.0074721575
2017-02-27,1.1963125,0.0070927143
2017-02-28,1.194487,0.0042473823
2017-03-01,1.19299,0.080936775
2017-03-02,1.1956549,0.0063860193
2017-03-03,1.1962819,0.009796083
2017-03-06,1.1940976,0.0077283084
2017-03-07,1.1900533,0.0066470653
2017-03-08,1.1900073,0.008039959
2017-03-09,1.1962773,0.008860186
2017-03-10,1.1937011,0.057476513
2017-03-13,1.1944681,0.013734721
2017-03-14,1.2001587,0.047632888
2017-03-15,1.1976129,0.0030080453
2017-03-16,1.1990775,0.01031974
2017-03-17,1.203608,0.050389066
2017-03-20,1.2037436,0.11763293
2017-03-21,1.2058774,0.097320534
2017-03-22,1.2085352,0.006250933
2017-03-23,1.2102308,0.005294271
2017-03-24,1.2094415,0.016460128
2017-03-27,1.2061509,0.022263661
2017-03-28,1.2030021,0.0041773915
2017-03-29,1.2039012,0.01422897
2017-03-30,1.2129943,0.010672532
2017-03-31,1.2116103,0.09863265
2017-04-05,1.2114661,0.09729913
2017-04-06,1.2094624,0.0074485242
2017-04-07,1.2127141,0.012709327
2017-04-10,1.2128066,0.007750064
2017-04-11,1.2157967,0.009170532
2017-04-12,1.2129109,0.0066540465
2017-04-13,1.2072554,0.0072990283
2017-04-14,1.2077032,0.0077631995
2017-04-17,1.204774,0.015735954
2017-04-18,1.208185,0.011702031
2017-04-19,1.2063372,0.007997267
2017-04-20,1.1968989,0.012254395
2017-04-21,1.1997861,0.0070786774
2017-04-24,1.2003034,0.019538559
2017-04-25,1.20124,0.011056036
2017-04-26,1.2001348,0.009428896
2017-04-27,1.1980852,0.0025726035
2017-04-28,1.1961755,0.027781487
2017-05-02,1.1917279,0.031026125
2017-05-03,1.1870693,0.014198355
2017-05-04,1.1807977,0.023653783
2017-05-05,1.18087,0.0063225776
2017-05-08,1.1760353,0.009226233
2017-05-09,1.1757071,0.004553899
2017-05-10,1.1792111,0.0053925365
2017-05-11,1.1815221,0.009523779
2017-05-12,1.1914858,0.012581989
2017-05-15,1.1908424,0.01317364
2017-05-16,1.1896006,0.018770322
2017-05-17,1.1908416,0.006975025
2017-05-18,1.1886798,0.007666394
2017-05-19,1.1882836,0.0057626665
2017-05-22,1.1867088,0.0049593896
2017-05-23,1.1926073,0.018175185
2017-05-24,1.1932837,0.009882748
2017-05-25,1.1908051,0.016395427
2017-05-26,1.1882832,0.0074691474
2017-05-31,1.1893882,0.007720262
2017-06-01,1.191018,0.025491826
2017-06-02,1.1946957,0.005371824
2017-06-05,1.203274,0.007702142
2017-06-06,1.2057749,0.011195362
2017-06-07,1.2070978,0.014460444
2017-06-08,1.20682,0.0057947338
2017-06-09,1.2104592,0.0055982023
2017-06-12,1.2089585,0.0074334294
2017-06-13,1.2063043,0.003443107
2017-06-14,1.2041925,0.011523679
2017-06-15,1.2082204,0.016924426
2017-06-16,1.2089746,0.0092894435
2017-06-19,1.2130172,0.0048601627
2017-06-20,1.2115837,0.0027569085
2017-06-21,1.2135345,0.015009031
2017-06-22,1.2211958,0.006180823
2017-06-23,1.2217971,0.004153952
2017-06-26,1.2196046,0.010053389
2017-06-27,1.221443,0.004808694
2017-06-28,1.2194123,0.00453835
2017-06-29,1.2200594,0.00456097
2017-06-30,1.2140441,0.013764612
2017-07-03,1.2185243,0.024307296
2017-07-04,1.2194967,0.022356778
2017-07-05,1.2185155,0.004690796
2017-07-06,1.2148169,0.0073923916
2017-07-07,1.2143816,0.009268969
2017-07-10,1.2129896,0.014627725
2017-07-11,1.2144837,0.0070708543
2017-07-12,1.2129096,0.0041635484
2017-07-13,1.203325,0.005480349
2017-07-14,1.2061722,0.008360416
2017-07-17,1.215217,0.010398939
2017-07-18,1.2178166,0.008653119
2017-07-19,1.2192682,0.012817994
2017-07-20,1.2259048,0.0076799467
2017-07-21,1.2243897,0.009142809
2017-07-24,1.2186599,0.015355796
2017-07-25,1.2215302,0.0028373823
2017-07-26,1.2260877,0.02239459
2017-07-27,1.2297707,0.009741887
2017-07-28,1.2313697,0.010067098
2017-07-31,1.2308844,0.0071773753
2017-08-01,1.2273709,0.01626876
2017-08-02,1.2256826,0.0028503388
2017-08-03,1.2299111,0.013617553
2017-08-04,1.230974,0.009936579
2017-08-07,1.2368134,0.010490619
2017-08-08,1.2377908,0.004174076
2017-08-09,1.2277027,0.010995805
2017-08-10,1.2372584,0.009637453
2017-08-11,1.2382225,0.019334473
2017-08-14,1.2401503,0.010795891
2017-08-15,1.2425766,0.012299113
2017-08-16,1.2408005,0.005028248
2017-08-17,1.2441347,0.008157067
2017-08-18,1.2420356,0.0042297393
2017-08-21,1.2408141,0.0054001287
2017-08-22,1.2785763,0.00510554
2017-08-23,1.2843853,0.0046072006
2017-08-24,1.2893778,0.083339825
2017-08-25,1.2904928,0.0064490736
2017-08-28,1.2900679,0.0063410327
2017-08-29,1.2899278,0.005721353
2017-08-30,1.2934332,0.009003632
2017-08-31,1.2964325,0.0059200823
2017-09-01,1.2989291,0.015515588
2017-09-04,1.2985435,0.004665047
2017-09-05,1.294823,0.0054261386
2017-09-06,1.295461,0.014857538
2017-09-07,1.2976108,0.007464558
2017-09-08,1.2965549,0.0027875602
2017-09-11,1.299566,0.033470243
2017-09-12,1.2982305,0.05805081
2017-09-13,1.3002135,0.03398925
2017-09-14,1.3046814,0.06017203
2017-09-15,1.3011618,0.048930854
2017-09-18,1.3046488,0.0048224777
2017-09-19,1.30135,0.0035202876
2017-09-20,1.3051132,0.003578186
2017-09-21,1.3049252,0.0820276
2017-09-22,1.3070188,0.081259295
2017-09-25,1.3067575,0.0051572546
2017-09-26,1.3058438,0.011736691
2017-09-27,1.3092024,0.006214544
2017-09-28,1.3127507,0.0039394796
2017-09-29,1.3161001,0.0043802634
2017-10-09,1.3229787,0.020872638
2017-10-10,1.3249172,0.0034901649
2017-10-11,1.3258145,0.0044181794
2017-10-12,1.3221172,0.0039071217
2017-10-13,1.3175949,0.0045441017
2017-10-16,1.3189328,0.011804335
2017-10-17,1.3221496,0.007735625
2017-10-18,1.3214087,0.0034379289
2017-10-19,1.3229909,0.0044930354
2017-10-20,1.3251793,0.0034510344
2017-10-23,1.3252555,0.0031874701
2017-10-24,1.3323334,0.005777031
2017-10-25,1.3385978,0.0032750592
2017-10-26,1.3304017,0.013120949
2017-10-27,1.3299959,0.006450005
2017-10-30,1.3281758,0.011800028
2017-10-31,1.3257124,0.0071881115
2017-11-01,1.3265415,0.018495105
2017-11-02,1.3341852,0.0038319528
2017-11-03,1.3424622,0.0053329393
2017-11-06,1.3476113,0.0071308985
2017-11-07,1.3425348,0.013055928
2017-11-08,1.34444,0.0064663067
2017-11-09,1.344918,0.01688733
2017-11-10,1.3399572,0.007940911
2017-11-13,1.3374033,0.0048010647
2017-11-14,1.3436469,0.009790532
2017-11-15,1.3386824,0.00833974
2017-11-16,1.3418757,0.0069821924
2017-11-17,1.3456993,0.006822698
2017-11-20,1.3427229,0.0110247955
2017-11-21,1.3312486,0.007791117
2017-11-22,1.326935,0.0029400736
2017-11-23,1.3208469,0.015290186
2017-11-24,1.3243083,0.012168489
2017-11-27,1.3195448,0.010589249
2017-11-28,1.3143035,0.0064086467
2017-11-29,1.3148869,0.012687534
2017-11-30,1.3183839,0.018517151
2017-12-01,1.314678,0.020244382
2017-12-04,1.3129776,0.00913775
2017-12-05,1.3048302,0.0060832202
2017-12-06,1.3118607,0.016753398
2017-12-07,1.3259275,0.013770729
2017-12-08,1.3209531,0.0071372315
2017-12-11,1.3292074,0.02188602
2017-12-12,1.3310513,0.012022443
2017-12-13,1.3280582,0.00744769
2017-12-14,1.3248478,0.01940547
2017-12-15,1.3296881,0.011171214
2017-12-18,1.3322477,0.007514581
2017-12-19,1.3353814,0.019610912
2017-12-20,1.3350967,0.0069877803
2017-12-21,1.3359483,0.004374832
