iter,val_sharpe,val_net,val_mdd,turn_mean,equity_mean,equity_min,equity_max,act_std,act_sat
0,-0.6882,0.8114226691003101,-0.2989,0.0029287691825606917,0.8199999979747239,0.8199998736381531,0.8200001120567322,0.0235432218760252,0.0
1,-0.6946,0.8106106972468626,-0.299,0.00604115301028802,0.8200000022474583,0.8199999332427979,0.8200001120567322,0.039357442408800125,0.0
2,-0.6985,0.8096870507561406,-0.3003,0.008700607458002678,0.8199999975474505,0.8199998736381531,0.8200001120567322,0.04972901567816734,0.0
3,-0.7121,0.8050397958161831,-0.3044,0.01024290613536339,0.8199999984019973,0.8199999332427979,0.8200001120567322,0.07225775718688965,0.0
4,-0.6968,0.8107607127995177,-0.2983,0.014058381519330445,0.8199999978679056,0.8199999332427979,0.8200000524520874,0.10086560994386673,0.0
5,-0.6824,0.8133952611032351,-0.2988,0.01624908008509212,0.8199999969065404,0.8199999332427979,0.8200001120567322,0.12198074162006378,0.0
6,-0.6821,0.8130006403358151,-0.3008,0.022564601820750048,0.8199999975474505,0.8199999332427979,0.8200000524520874,0.17951050400733948,0.0
7,-0.6597,0.8180341829147753,-0.2989,0.023925842002942142,0.8199999996838176,0.8199999332427979,0.8200001120567322,0.2620670795440674,0.0
8,-0.6299,0.8275095893207967,-0.2917,0.0249267402221866,0.8199999978679056,0.8199999332427979,0.8200000524520874,0.3531389534473419,0.0
9,-0.6236,0.8297933926441236,-0.2916,0.026453183850400335,0.8199999991497259,0.8199999332427979,0.8200000524520874,0.4463232159614563,0.0
10,-0.6176,0.8303359981411932,-0.2933,0.027155021572732585,0.8199999979747239,0.8199999332427979,0.8200001120567322,0.5579074025154114,0.0
11,-0.6343,0.824375594424754,-0.2994,0.028411715645276305,0.8199999995769993,0.8199998736381531,0.8200000524520874,0.6694244742393494,0.0
12,-0.6502,0.8177568939603859,-0.3054,0.030572565673019296,0.8200000010724563,0.8199999332427979,0.8200000524520874,0.7943286299705505,0.0
13,-0.6747,0.8084473701800466,-0.3127,0.030832805520584507,0.8200000004315462,0.8199999332427979,0.8200001120567322,0.9007362723350525,0.0
14,-0.678,0.8065081854194784,-0.3149,0.02890872615172551,0.8200000013929114,0.8199999332427979,0.8200001120567322,0.9779409766197205,0.011776753712237584
15,-0.6971,0.8011322926804724,-0.3175,0.029289602085040035,0.8199999984019973,0.8199998736381531,0.8200000524520874,1.0364691019058228,0.022529441884280594
16,-0.6789,0.8063403161830685,-0.3119,0.02440571188793174,0.8199999996838176,0.8199998736381531,0.8200000524520874,1.0072872638702393,0.03942652329749104
17,-0.6874,0.8041148364998323,-0.3117,0.02584477145839015,0.8199999992565442,0.8199999332427979,0.8200001120567322,1.0278246402740479,0.0445468509984639
18,-0.707,0.7989222881594403,-0.3148,0.02612424951620854,0.8200000031020052,0.8199999332427979,0.8200001120567322,1.0506054162979126,0.05094726062467998
19,-0.7147,0.7968553350582622,-0.3159,0.028288240454369975,0.8200000011792747,0.8199999332427979,0.8200000524520874,1.0893747806549072,0.05222734254992319
20,-0.7179,0.7963523927613736,-0.3159,0.031664125858322054,0.8199999993633625,0.8199999332427979,0.8200000524520874,1.1605395078659058,0.05145929339477726
21,-0.7352,0.7923789822511165,-0.3183,0.034298866626716426,0.8200000012860931,0.8199999332427979,0.8200000524520874,1.2094075679779053,0.05273937532002048
22,-0.7202,0.7965865465758319,-0.315,0.031082039960997187,0.8199999984019973,0.8199998736381531,0.8200001120567322,1.2135241031646729,0.061187916026625704
23,-0.7121,0.7989262560732027,-0.3126,0.0318019622402753,0.8200000005383645,0.8199999332427979,0.8200000524520874,1.1857801675796509,0.06733230926779314
24,-0.7082,0.8001973341169558,-0.3112,0.031311525470880945,0.8200000001110911,0.8199999332427979,0.8200000524520874,1.2386358976364136,0.07040450588837685
25,-0.7505,0.7896841584517719,-0.3198,0.03401803272679502,0.8199999986156341,0.8199999332427979,0.8200000524520874,1.3321377038955688,0.07219662058371736
26,-0.7411,0.7922136786020871,-0.3173,0.03376890673706021,0.8200000025679134,0.8199999332427979,0.8200001120567322,1.3663443326950073,0.07526881720430108
27,-0.737,0.7934666373938736,-0.3168,0.03178434450793544,0.8200000024610951,0.8199999332427979,0.8200000524520874,1.3907527923583984,0.08294930875576037
28,-0.7516,0.7899718252465235,-0.3199,0.03228567360222714,0.8200000011792747,0.8199999332427979,0.8200001120567322,1.4342707395553589,0.08448540706605223
29,-0.7172,0.7989121365017129,-0.3121,0.03020093000183503,0.8200000002179094,0.8199999332427979,0.8200001120567322,1.3860499858856201,0.09037378392217102
30,-0.7443,0.7921154600213871,-0.3174,0.03392039554687651,0.8200000017133665,0.8199999332427979,0.8200000524520874,1.4550563097000122,0.09293394777265745
31,-0.7686,0.7858094762662144,-0.3222,0.035512226209792185,0.8199999989360891,0.8199999332427979,0.8200000524520874,1.5304572582244873,0.09190988223246288
32,-0.7285,0.7965820473986415,-0.3142,0.031868339339304566,0.8199999998974544,0.8199999332427979,0.8200001120567322,1.525114893913269,0.09882232462877624
33,-0.7189,0.7990142648247659,-0.3118,0.03174540221250506,0.8200000023542766,0.8199999332427979,0.8200000524520874,1.5034927129745483,0.09779825908858167
34,-0.7176,0.7995968879403721,-0.3108,0.03202753514719052,0.8200000000042728,0.8199999332427979,0.8200000524520874,1.5619621276855469,0.1039426523297491
