iter,val_sharpe,val_net,val_mdd,turn_mean,equity_mean,equity_min,equity_max,act_std,act_sat
19,-0.7478,0.7799871536061009,-0.3442,0.06919596569886344,0.8085720351092704,0.7499999403953552,0.9500000476837158,0.7194896340370178,0.0
20,-0.756,0.7786312955192957,-0.3439,0.0709031379537984,0.8150911096176366,0.7499999403953552,0.9500000476837158,0.7991580367088318,0.0
21,-0.7589,0.7803025120349472,-0.3413,0.07322516469251511,0.8134861801046624,0.7499999403953552,0.9499818682670593,0.8634372353553772,0.0
22,-0.7561,0.7829595410735481,-0.3383,0.06997566098701143,0.8114794753358355,0.7499998807907104,0.9500000476837158,0.9328984618186951,0.0
23,-0.756,0.784127511614971,-0.3385,0.06522000447503128,0.8090098569683704,0.7499999403953552,0.9500000476837158,0.9648788571357727,0.0
24,-0.7395,0.7882707810820492,-0.3356,0.0686203814428767,0.8125518544386792,0.7499999403953552,0.9500000476837158,1.0639597177505493,0.0
25,-0.7348,0.7901854733022233,-0.3345,0.0657663402685021,0.8136930485993731,0.7499999403953552,0.9489988088607788,1.1068803071975708,0.0
26,-0.7261,0.7937179167091474,-0.3307,0.061637005244638755,0.813531147215956,0.7499999403953552,0.949999988079071,1.174363374710083,0.0
27,-0.7191,0.796109742327014,-0.3282,0.05792051665885474,0.8133662523548235,0.7499999403953552,0.9500000476837158,1.1624822616577148,0.0
28,-0.7238,0.7963189775803636,-0.3251,0.05707569933733419,0.8148499144020901,0.7499999403953552,0.949999988079071,1.2569637298583984,0.0
29,-0.7066,0.8019266812993628,-0.319,0.05670331082704033,0.8139781738267577,0.7499999403953552,0.9500000476837158,1.3751275539398193,0.0
30,-0.7019,0.8042064153899096,-0.3182,0.05455736867335748,0.8108114377999391,0.7499999403953552,0.9500000476837158,1.4333231449127197,0.0
31,-0.6655,0.8161001301102847,-0.3069,0.05188948488844338,0.8060343994034661,0.7499998807907104,0.9500000476837158,1.5096139907836914,0.0
32,-0.6477,0.8224438109196734,-0.3005,0.047866870231899734,0.8035280459884248,0.7499999403953552,0.9500000476837158,1.5330371856689453,0.0
33,-0.6631,0.8182719779478836,-0.3031,0.04875686893566748,0.8040298716996306,0.7499998807907104,0.9500000476837158,1.52579665184021,0.0
34,-0.6649,0.8189238182376821,-0.3029,0.04571894233826027,0.8028323267950379,0.7499998807907104,0.9500000476837158,1.5490562915802002,0.0
35,-0.6606,0.8220991429892602,-0.2952,0.04192133620381355,0.7972105825887359,0.7499998807907104,0.949616551399231,1.5828800201416016,0.0
36,-0.6276,0.830586299563959,-0.2898,0.04173991198260938,0.7973203891921642,0.7499999403953552,0.949999988079071,1.6348962783813477,0.0
37,-0.5993,0.8384981154116933,-0.2829,0.03788260241643289,0.7941791119327682,0.7499998807907104,0.9493464231491089,1.6473114490509033,0.0
38,-0.5911,0.8410200400503439,-0.279,0.036246457968347814,0.7914533213475272,0.7499999403953552,0.9474580883979797,1.6366571187973022,0.0
39,-0.5826,0.8437255534697962,-0.276,0.0365234786464322,0.7890530952843287,0.7499999403953552,0.9441153407096863,1.6800092458724976,0.0
40,-0.5897,0.8423100826394581,-0.2764,0.03464371299765016,0.7886923904060036,0.7499999403953552,0.9427454471588135,1.7250183820724487,0.0
41,-0.5944,0.841925744136184,-0.2764,0.03211966859957864,0.7889186199420669,0.7499998807907104,0.9427634477615356,1.787607192993164,0.0
42,-0.6011,0.8410938210094079,-0.2736,0.03104033570830113,0.7840996192347619,0.7499999403953552,0.9305338859558105,1.7641552686691284,0.0
43,-0.6012,0.8415973372786897,-0.272,0.027821505789421365,0.7822752993380298,0.7499999403953552,0.9295027256011963,1.7392736673355103,0.0
44,-0.6046,0.8412963677493038,-0.2719,0.02642770543507564,0.7823986207071598,0.7499999403953552,0.9243247509002686,1.7920856475830078,0.0
45,-0.6175,0.838647187030083,-0.2733,0.025884684829515368,0.7818421008979975,0.7499999403953552,0.920585036277771,1.7868106365203857,0.0
46,-0.6223,0.83770416350718,-0.2742,0.025202526827760068,0.7817333264803801,0.7499999403953552,0.9179490208625793,1.7787278890609741,0.0
47,-0.6166,0.8394530719594296,-0.2721,0.022443813181692553,0.7804186763942883,0.7499999403953552,0.9168070554733276,1.8390042781829834,0.0
48,-0.6271,0.8370316594356894,-0.2736,0.022341140409043614,0.780668573887972,0.7499999403953552,0.9169695973396301,1.8924723863601685,0.0
49,-0.6256,0.8376183190504263,-0.2729,0.021620471517832477,0.7797706763804173,0.7499999403953552,0.9142165184020996,1.9258098602294922,0.0
50,-0.6292,0.8368774824419664,-0.2733,0.021208940354245965,0.7789569483222073,0.7499999403953552,0.9130009412765503,1.918313980102539,0.0
51,-0.6458,0.8329190366690563,-0.2767,0.02051562114909131,0.7794062801800321,0.7499998807907104,0.9108945727348328,1.9299671649932861,0.0
52,-0.6481,0.8324623755919169,-0.2774,0.01989207686489201,0.7803011090097461,0.7499999403953552,0.9086822867393494,2.0038654804229736,0.010496671786994368
53,-0.6481,0.8325695099439787,-0.2772,0.020050162769934182,0.7797101949705445,0.7499999403953552,0.9068185091018677,2.046800136566162,0.013312852022529442
54,-0.6467,0.8330982130870164,-0.2768,0.01866058727532732,0.7804831149971186,0.7499999403953552,0.9058586359024048,2.1589105129241943,0.02048131080389145
