date,沪深300,等权,风险平价,MVO,动量,动态评分,LGB融合,PPO月度,PPO原生日频
2018-01-02,1113349.2847828672,2197927.189165222,2158609.4090756364,4603451.625448558,2284962.546641827,2934669.498574401,1956190.176282382,2785911.1721219704,2821904.690945814
2018-01-03,1119260.3103148125,2208987.167360339,2165455.2010397445,4618273.928248672,2299546.072398147,2945418.0481305826,1963053.6441450792,2800437.666786491,2836449.9785811896
2018-01-04,1122748.5774014627,2218161.1576062837,2166696.182350733,4616289.647174547,2312504.5946252886,2952229.1481908173,1965951.464562323,2816075.224281093,2852053.914821323
2018-01-05,1127044.314409538,2222259.733311937,2169986.8020677348,4622748.894717795,2318921.9782243455,2956864.548906098,1968865.8912436853,2820600.2789765373,2856578.7600034242
2018-01-08,1131609.143288958,2231501.426890234,2173963.4776975424,4629494.123021363,2332157.913295569,2965050.1063004965,1973482.3532070196,2833819.010037036,2869752.504859333
2018-01-09,1140749.846330283,2246468.334474431,2182040.368611722,4633561.706378549,2357867.347838144,2984425.525975388,1982615.3469369106,2855470.9626491615,2890686.2915153992
2018-01-10,1145583.6207393822,2248515.53527305,2180579.1135125705,4619924.521111478,2366356.936397385,2987823.6553543247,1982162.9636120691,2859937.765040403,2894562.8466918888
2018-01-11,1143957.2413195875,2245862.008392568,2178983.273017337,4622194.017561904,2361965.006974082,2982777.160607827,1980213.65792499,2854995.1311087646,2889759.860374208
2018-01-12,1150136.7199610432,2258345.311760921,2191214.0772419,4637126.9055073885,2387713.962772908,3005444.237966403,1992007.7999520262,2868233.8337235576,2901637.9676433126
2018-01-15,1147971.999844185,2247345.4534588815,2186879.134906537,4609714.622190817,2385007.2966547324,3005342.800114429,1987735.5530884864,2852202.620895371,2884203.5607840074
2018-01-16,1159534.5376089956,2261623.6844686903,2193644.7289858796,4617631.783089392,2405573.9728206773,3019291.136920318,1995104.931598513,2873246.7155156457,2904746.320926726
2018-01-17,1156023.9746362898,2252990.425161538,2186823.5932099298,4601315.551813699,2396730.3585204897,3010063.466044126,1988657.027589245,2861850.6480303947,2893147.6958852694
2018-01-18,1163548.867329534,2253545.6621278063,2185856.7330782884,4599844.010613619,2394140.6921273344,3007025.6521111345,1987274.4541782185,2864137.4081949657,2895804.874189017
2018-01-19,1166767.1614305042,2240449.2050676146,2181884.5203127665,4595549.721434749,2370851.9883381682,2993727.8380594016,1980861.192862876,2845210.4516120725,2876754.8017152026
2018-01-22,1181558.8606105947,2268139.763194902,2197957.426951587,4623851.077705481,2405929.7926814505,3022272.2170103397,1997685.7916262264,2885181.6086981697,2917120.2236945275
2018-01-23,1181008.8431880227,2271185.5128262485,2199248.9317751434,4627111.574222927,2411926.8386763367,3025098.81510697,1999330.2156723842,2888596.965467514,2920467.4027306037
2018-01-24,1181804.562229167,2271944.379641666,2202765.3703375375,4645512.588483891,2407150.56289003,3023583.069640991,2001302.7301490807,2887112.0169244227,2919700.3644214557
2018-01-25,1174256.8489676702,2263292.46809759,2195777.274096775,4636935.47748967,2399188.7598554,3011635.396992134,1994621.7864710197,2873000.09488944,2905441.044745684
2018-01-26,1180166.2746978328,2266397.0249496796,2197638.044854971,4636732.177503833,2399874.8576131356,3015156.8055873453,1996346.0643561708,2879832.3118857853,2912331.5282542943
2018-01-29,1157816.185672868,2237805.3150046794,2181493.8317888314,4609546.360276141,2359707.312074196,2986950.1668865555,1979954.4447425671,2840413.8490069835,2873448.517134519
2018-01-30,1145962.7858331688,2222699.450682867,2169526.725150547,4594076.859292203,2334489.208778497,2965453.520806588,1968403.3296237006,2821417.07896075,2854077.710821054
2018-01-31,1149450.1292768212,2223986.1548518366,2170037.962714459,4566745.855158133,2351749.5529451575,2979523.022594011,1970483.33565394,2824654.591439661,2857376.4379228316
2018-02-01,1141364.8548056846,2200330.3181058136,2155439.751981223,4510398.01847963,2334315.1545932274,2960193.3275923263,1962230.9321572592,2793362.3368256926,2825796.0397842308
2018-02-02,1148350.8168689653,2202044.6051170113,2158431.3856674386,4513914.248089053,2336095.6491241455,2963677.1799702304,1964790.7105492745,2795420.495291272,2827917.9803800453
2018-02-05,1147262.9297100909,2185206.627721477,2147171.346249839,4500222.9075076,2307682.5512327054,2952107.1546865394,1954818.3739399116,2774064.7744663814,2805427.1928172675
2018-02-06,1114957.0251296046,2136663.174030389,2123163.643938819,4429425.481572598,2258424.331777295,2938375.6906914716,1947566.905071568,2705025.330204824,2738091.3607709263
2018-02-07,1088572.3728187757,2113581.1827423275,2106324.31710238,4419718.5180724785,2215363.429431892,2926418.6627232013,1935170.8716279755,2676828.983251362,2707950.46415318
2018-02-08,1079680.760559391,2114924.0402554413,2106012.589947463,4432977.974271947,2210155.830439203,2928466.8199166963,1934465.7673316887,2679680.14279431,2709995.801119905
2018-02-09,1029884.1718974925,2069256.6970565433,2081381.1596045126,4375474.2058431525,2158246.927475929,2917510.9272512184,1927350.287289427,2616460.2396337665,2650971.2215038016
2018-02-12,1044675.0076941964,2105781.3094329443,2099469.3643454425,4418210.016175961,2203365.8877303237,2928072.070551102,1935085.751263811,2667016.355812505,2699752.864609152
2018-02-13,1057312.6926342333,2118929.6973241847,2109211.367577037,4434631.279994416,2221544.5528717823,2936979.915720819,1941674.610120266,2683537.580250294,2716505.792993908
2018-02-14,1066720.8708280372,2133674.558397587,2123831.3622890306,4459382.838023348,2240279.851075034,2956024.9795188615,1955293.6137097843,2702010.0440661795,2735486.7074570856
2018-02-22,1088776.6635087517,2160876.3469856014,2132727.197996284,4478676.67608429,2274543.7864764878,2950387.6732165487,1952914.5859433482,2742414.7257803995,2773939.1772454437
2018-02-23,1094686.0516233514,2164373.0967463064,2136247.739752103,4484365.437303136,2279588.6251075077,2954318.836770831,1955597.4357685617,2746152.5535796406,2777967.5986018633
2018-02-26,1108668.2286840805,2186142.2385889194,2156070.7376574026,4548705.851206129,2291538.918018948,2982966.531765548,1970282.6441926016,2773637.293381847,2806153.328331564
2018-02-27,1092780.6704058112,2171685.862791577,2146594.6295533148,4537226.94763035,2268616.6323610977,2976746.726445207,1964663.8468485035,2755430.2380493935,2787581.7359746476
2018-02-28,1081737.0769301355,2159612.3327943273,2137018.1133820196,4528802.127812812,2247622.586581132,2967994.8072683485,1956827.1460531391,2740654.406764633,2772436.7340937695
2018-03-01,1089529.9213396185,2168570.2183294687,2140551.268167366,4554920.280730576,2253436.933146358,2969547.769363833,1957285.8414009232,2752182.966391706,2784103.5151275015
2018-03-02,1082253.7857942719,2160786.262642567,2137537.179236143,4543598.05600807,2244350.039936601,2969221.730054692,1956706.5891480737,2740238.1373774405,2772052.8219961426
2018-03-05,1079821.297764154,2154252.7662056787,2135495.1235656305,4543850.756623066,2234685.559251299,2970424.894507796,1956267.4122856949,2729377.8198829982,2761585.4991879426
2018-03-06,1095955.43395944,2167307.1310374904,2142855.01415176,4586304.078188123,2246814.1176636326,2977230.5287898392,1959529.1201221105,2746105.615816826,2778829.8269317495
2018-03-07,1087064.9813904383,2157216.085018022,2138731.753816466,4565055.584087476,2236880.6126523903,2975877.796715543,1958635.3950053698,2731498.617349413,2763873.125547478
2018-03-08,1098086.2921237932,2172538.3780041505,2144285.0573749417,4591423.169848037,2257579.4313213276,2976339.3106400836,1959907.705559229,2753304.7559030904,2785581.0835079444
2018-03-09,1106147.58384643,2184637.2701342884,2148368.384068755,4615330.4289844725,2268348.38780811,2976198.5240405444,1959986.5773678736,2771136.361905958,2804060.867103955
