date,沪深300,等权,风险平价,MVO,动量,动态评分,LGB融合
2017-01-11,913613.36691353,1885649.95215342,1901855.9151407194,4145432.3770369026,1855961.3916893487,2521611.2742614867,1713111.9895207135
2017-01-12,909017.3489954354,1878728.830100579,1895139.6358814028,4125481.9008161225,1854442.8727410363,2523644.5105728908,1712554.8570964641
2017-01-13,910627.2398691098,1866209.8951378958,1881762.4129804163,4095779.9086701144,1844768.8076791023,2512662.766425327,1704128.2720190606
2017-01-16,909538.9439547954,1843572.3735742588,1856770.7695153102,4052915.9746620893,1832407.188092913,2512759.5503330324,1701286.6212255359
2017-01-17,910878.9847437997,1853834.0856340013,1867224.0449362227,4079621.5060350345,1840674.3333370583,2524020.8189212894,1709742.164122972
2017-01-18,916805.7710138153,1859717.1632103974,1874385.5198353552,4074019.4680992267,1848082.2259070782,2525317.6077718846,1709204.3758783273
2017-01-19,913558.986121009,1851814.0059489736,1867020.6823172309,4049442.3378881724,1839750.3164304588,2509034.1888462612,1697982.5601673294
2017-01-20,921374.261664745,1863980.13719637,1878966.3536861718,4079842.3896581777,1848024.956930239,2517614.23978466,1705206.2445834533
2017-01-23,906795.8062213315,1870030.6702454716,1885624.3573426085,4109437.0106997625,1850072.0494820848,2524874.4559518644,1712197.1765648448
2017-01-24,907326.4090447704,1864411.7151400058,1879547.3834466382,4097410.0131938183,1845333.7824032074,2519659.2425097586,1708410.324810749
2017-01-25,910015.3751087164,1865885.6029633316,1882273.821885402,4085385.952652076,1844898.957573359,2507692.5406486755,1700167.6434260763
2017-01-26,913783.4640629385,1872026.3087864418,1889151.5457657734,4091499.206744535,1848818.424483508,2505965.5626932844,1699334.9744741768
2017-02-03,908378.5707964818,1873568.4289047918,1890538.2853418402,4110393.191698507,1852841.9638898878,2519551.8184012417,1708480.883060178
2017-02-06,908099.770398996,1884044.8869658506,1900660.9559951685,4148796.9879319645,1861335.454636268,2535594.9151452854,1721095.6289027226
2017-02-07,906472.0453044331,1881407.5302652947,1897696.4444186501,4161683.6351690455,1858814.9094113342,2539663.0268269354,1724984.8563497278
2017-02-08,912668.0695029922,1888391.5794341755,1904620.4762514017,4175611.007717376,1863852.0655748341,2544287.201403023,1728809.0906185468
2017-02-09,915896.3835193617,1899256.4523765463,1915618.2546346178,4199491.485852178,1875136.4102426872,2560131.581236104,1739332.1790804947
2017-02-10,920743.3016355091,1898525.8290055392,1915030.6864898195,4182403.145499895,1872857.9706652279,2549507.727951041,1731803.0932676725
2017-02-13,925590.1237465753,1910085.7654785393,1927002.3944605594,4195928.131496497,1885620.477532255,2563352.1634229715,1739900.0896618278
2017-02-14,926660.0320932673,1906433.479229389,1923018.2591751239,4198201.029655343,1880347.1401546448,2558798.2076099995,1738141.9761462654
2017-02-15,923413.5987506045,1896437.260879603,1913292.7594863262,4168552.4201200847,1873042.3534169565,2548092.3575080205,1729332.8465685854
2017-02-16,927450.9479748139,1902196.4876859102,1918678.1581016614,4195920.716563582,1876563.8355427138,2556811.2658627164,1737065.685342314
2017-02-17,922046.4535997492,1903611.1074712635,1920628.4298548547,4190552.6397336973,1882763.5622899313,2566150.9174659257,1740882.6381464086
2017-02-20,937143.9772911469,1922666.2984139062,1940054.9420979018,4212441.829929366,1899714.6039306608,2579591.458560773,1749539.4876878632
2017-02-21,937404.4395765533,1935736.0822274126,1953282.4469747283,4233388.942299705,1912010.576951641,2592682.537581322,1758195.2413330965
2017-02-22,940092.7066619297,1944121.5635980843,1961878.88092127,4242285.360402657,1920126.0862020315,2599780.942191211,1762489.8868117472
2017-02-23,936037.0702736798,1948061.9740505607,1965892.9221472384,4248447.754399239,1924375.2221581533,2604878.2696561767,1765646.139072372
2017-02-24,935218.5302403881,1948934.078724825,1966331.0174098373,4276918.759458293,1925340.8649757504,2616865.8178765383,1775384.8827702217
2017-02-27,927926.0390349105,1940175.6165975772,1957547.7770922978,4266104.711828982,1919114.6214338073,2613889.9949631942,1772882.6455484263
2017-02-28,929265.5631273433,1940142.786446607,1957338.1933084696,4265667.33101955,1916888.2032622204,2608769.76546198,1770299.1091124641
2017-03-01,930335.3173005987,1939553.4939909938,1955503.6521161792,4251550.422592006,1919865.8732123845,2600903.1995117413,1765108.08675174
2017-03-02,927089.2006256591,1933582.7546953508,1950213.8203831604,4242868.125260141,1911305.3369893916,2597608.1753824623,1762598.4714569028
2017-03-03,923573.4104671989,1929666.4288257586,1945055.9856518693,4229335.923331947,1911011.192754762,2585686.047467855,1755069.9596307874
2017-03-06,928149.746857905,1938505.9011150575,1953211.9007039776,4237567.283981318,1922234.1686538244,2595084.0995879527,1760388.6480330855
2017-03-07,929489.201834591,1940860.0995219576,1954714.9823451533,4239223.643357782,1927702.6171225999,2592216.2287094733,1759082.3680446444
2017-03-08,930558.9002725951,1934693.7290520624,1948633.6848482229,4217627.769918603,1922378.60910259,2584440.513747541,1752616.890288181
2017-03-09,922188.1247958936,1921401.725912394,1935809.101882234,4203770.230070901,1906907.8903544494,2567536.1439818223,1743051.9624365317
2017-03-10,922988.1496562083,1921951.0827348516,1935139.2239877272,4197806.014663857,1911876.290567315,2560413.1620595003,1738698.58998863
2017-03-13,932958.7012502057,1941010.4123955655,1954458.5427693152,4235690.463218559,1930538.433508943,2587488.3594330857,1756265.088717579
2017-03-14,930791.6921342469,1933190.6482945457,1946853.0922334623,4216443.408622983,1922315.7684350067,2578648.44471413,1749675.5021099215
2017-03-15,932400.7571777161,1935424.2886168868,1948986.282054717,4224427.632744556,1925293.7300248872,2579096.025503011,1750870.4122418913
2017-03-16,938055.4978849085,1952164.6231466846,1966763.3221516677,4265709.984027463,1937800.960499302,2609263.4046982033,1770538.3605437144
2017-03-17,927527.4556035309,1942824.8688514873,1958059.8182127348,4270055.624713382,1924516.702789841,2598882.4642698984,1766467.7453646439
2017-03-20,928057.6708981262,1947074.9054566943,1962569.9192355957,4280602.291854945,1927351.3336380185,2607301.9762954907,1771846.8781886885
2017-03-21,934521.4032681437,1961286.6872335877,1974696.6772736087,4319069.54119485,1949609.0008205594,2606072.4255414493,1775744.7826063228
2017-03-22,929657.4755821225,1961363.8115748186,1976041.1125450304,4338583.13453863,1943822.224998081,2613854.8955960437,1782223.264874606
2017-03-23,932345.2573605852,1967934.4324519068,1982248.0197754784,4356934.137020378,1951821.188405551,2618277.1269305884,1786557.5875436773
2017-03-24,941236.0349481852,1977058.162940045,1990576.0881168412,4362829.913891954,1965308.0315601812,2624461.433224252,1789965.947020069
2017-03-27,936911.57506585,1980543.1362192794,1995173.6622793516,4401301.850321626,1963565.3748836564,2632228.0242593563,1798811.9682584782
2017-03-28,935553.8180527409,1978068.2249589383,1992458.4742482232,4398357.390236101,1961946.9676835707,2626403.4596291278,1795645.9064754064
2017-03-29,933656.7083629121,1968128.615415461,1983091.594507252,4366075.503032608,1950458.0874226175,2619542.6120175025,1788413.4611201042
2017-03-30,924747.7718990401,1957152.849199877,1972791.488169981,4371092.172404582,1936438.6229202978,2603969.038031682,1781897.3426800366
2017-03-31,931480.7075537145,1960887.8398697355,1975176.11000742,4367627.529333797,1946715.1777948793,2597501.3393676346,1778030.8261391814
2017-04-05,946843.3254839171,1989736.5899726993,2003842.438290679,4414414.595616085,1977633.1163899105,2625739.8622441725,1801692.9677851708
2017-04-06,945755.2157908241,1986039.4175721875,2000629.1715837189,4403921.564792759,1972278.3287372217,2622116.2232912756,1800181.9645945278
2017-04-07,947633.5682602621,1985662.2517588302,2002029.7063799321,4400251.997269154,1965913.401574208,2628244.6084486516,1806401.2971394581
2017-04-10,945197.1033560339,1979770.0788973507,1995983.855446934,4384351.768238978,1960709.2686281765,2618478.936858773,1800347.0166190313
2017-04-11,947614.7660383622,1990068.7748342135,2005474.7661134633,4398376.673689073,1972928.9996806916,2625929.26516281,1807486.4057424963
2017-04-12,944099.6758670053,1988964.8281166593,2005636.7644126508,4406547.552860242,1964942.9995119348,2637691.84663234,1814060.1349099467
2017-04-13,947595.964122206,1998041.5803599805,2014546.6507870923,4424841.207338722,1974380.9506282604,2648379.1856949325,1821817.095210583
2017-04-14,939766.334865593,1987685.093951951,2004872.89170268,4413870.321165647,1959368.7247909962,2645734.840146723,1817665.012003538
2017-04-17,936521.0875348261,1970575.5850429952,1989353.433556868,4379806.626804074,1938496.991579662,2629825.045169858,1806478.4932201563
2017-04-18,934354.5352918854,1971132.7127102902,1989004.8855335624,4388171.076121079,1941283.4951595117,2630495.965477795,1804486.0277230782
2017-04-19,927064.5812110683,1961122.152365616,1979239.0595580747,4375654.25991904,1928610.1140715883,2624807.822548469,1798461.1016315185
2017-04-20,932178.7776970777,1970893.9168646885,1988106.4596898176,4405397.456878914,1942571.1316592004,2635327.788776983,1802553.229909793
2017-04-21,932978.4787876332,1965483.5030804933,1983094.3203276936,4398350.585744255,1937532.5219399978,2629742.22533542,1797277.5074901937
2017-04-24,922992.2855588308,1936234.87666713,1955343.3339041704,4350623.944667928,1904131.6265533196,2603807.6756160194,1775617.007878736
2017-04-25,925949.2156965608,1944693.930002416,1963144.4324212181,4371466.128456508,1914787.1750551467,2612809.075888619,1780759.508934319
2017-04-26,928097.1624022715,1946527.0374778165,1964293.6894730283,4374261.2488722075,1920166.1650404024,2609982.1397254635,1778449.4061731095
2017-04-27,928627.2329290144,1949309.3341516252,1967199.6779843592,4377417.717605335,1922009.5074404357,2613660.2905711946,1781993.166921472
2017-04-28,925112.7491528231,1946074.5812243442,1964453.058807219,4362792.171535761,1915486.9584555756,2610775.4273364735,1782744.4072062057
2017-05-02,923755.4036399937,1940355.018765891,1958091.1478652172,4347276.012862523,1908036.0824703122,2595023.4310233714,1771981.5832688098
2017-05-03,919162.5143964107,1934551.0024536627,1952341.3604499972,4331067.9300067285,1900922.292863896,2589912.2063629506,1769483.6982812556
2017-05-04,915648.229194667,1922602.545951531,1939339.2538523339,4302312.312330027,1888301.3421953553,2561879.079267799,1749803.8885171567
2017-05-05,909707.3841807838,1909526.3228088026,1927259.7102634015,4279744.277168815,1878396.1451775802,2555679.1092033163,1744905.981434884
2017-05-08,901879.297616183,1892608.3445093094,1910993.8034480992,4255570.170172122,1867786.0370835196,2544091.777285022,1734618.5738035515
2017-05-09,902679.2107575351,1892647.9999081646,1911326.2929901127,4250269.910064002,1865459.732633825,2543721.1536967047,1735625.3282109015
2017-05-10,899434.8462490807,1880351.412381382,1899488.0189123289,4240043.398017877,1860971.277351922,2533864.5825894237,1725273.4582921548
2017-05-11,904009.3742394425,1879827.4512078732,1900094.7653334073,4242603.980861631,1862095.1269633984,2536844.5035821567,1726713.096677232
2017-05-12,911279.9326161455,1889926.7137649064,1910366.153875195,4276915.498361485,1877154.5833310944,2551114.3810919854,1733716.1130461819
2017-05-15,915045.4244058975,1896134.166494805,1916878.1418082498,4288458.277636477,1882220.753338131,2559564.3810428195,1740063.0884685582
2017-05-16,925820.6179285301,1923209.7774787627,1942206.7034114131,4340224.291966372,1904941.055176541,2578848.4414859503,1753996.6915343665
2017-05-17,919610.5379723511,1920811.731858722,1939651.3167351608,4329117.125660759,1900066.077369196,2580239.4324631565,1756684.2962291562
2017-05-18,915557.3931370166,1916984.455483666,1936845.5468160538,4331114.45330639,1900942.7121181984,2591016.73308947,1762811.6021798856
2017-05-19,917165.9027937502,1920588.4857761748,1939834.8893059515,4342447.3520406755,1905916.7647525421,2591457.585334486,1761975.973208052
2017-05-22,917965.5921997353,1914948.0248161294,1935453.201267745,4346754.334180023,1907807.1156996905,2595428.131604437,1761562.1614714772
