date,沪深300,等权,风险平价,MVO,动量,动态评分,LGB融合,PPO月度,SASF硬切换,PPO原生日频
2016-10-19,912258.4238797894,1888125.8625755198,1951985.0830405601,2132569.680861783,1874982.8933234757,1962439.6471575813,1812504.5117803426,1889786.936050494,2548284.533620915,1876469.333536866
2016-10-20,910899.4796101827,1889972.8172004675,1954009.201175196,2136410.0315228594,1878359.3793808839,1971159.961682835,1820715.7471267146,1891635.515528635,2550777.251928705,1878304.8858074232
2016-10-21,915480.0372046016,1889582.5555667728,1953738.4812639535,2132240.7762671094,1874693.7161424991,1969955.637934211,1816998.2348998245,1891244.9105633537,2550250.540386365,1877917.033491961
2016-10-24,926539.86733663,1902810.563204161,1967317.7486788805,2143556.62080187,1884642.7532673301,1982441.3180072887,1826079.5189192686,1904484.5555036615,2568103.548991943,1891063.376734933
2016-10-25,924100.9380585223,1907642.2689203883,1972165.5465345026,2152694.80676505,1892677.16476194,1985250.4417176594,1831746.9254291542,1909320.5118995511,2574624.5978222755,1895865.2534449992
2016-10-26,921392.0890055647,1910070.6277390262,1975291.6900239098,2158451.965333632,1897738.9331660932,1989236.4444956386,1837394.7532958046,1911751.0070601043,2577902.000744545,1898278.6205537906
2016-10-27,920033.1209490831,1910151.1472771468,1975521.177509801,2159634.457788148,1898778.5958526626,1983065.527814376,1833532.327114598,1911831.5974350646,2578010.672892792,1898358.6429966947
2016-10-28,918674.1797852175,1904663.4796471547,1970433.0400762458,2152425.215362972,1892440.1365083638,1983402.1084807848,1832107.2300011907,1906339.1020447412,2570604.313589982,1892904.8540176714
2016-10-31,916775.345337408,1906147.6527042333,1972472.919798945,2156144.5011241008,1895710.1807372023,1987973.56069896,1837325.7732252907,1907824.5807989377,2572607.408469161,1894379.864387727
2016-11-01,922435.3558362718,1917906.5126081563,1984119.5014417786,2167300.0153357647,1907401.5491913348,1996896.1538352966,1846823.3196241772,1919593.7855271487,2588477.6009283164,1906066.1298239566
2016-11-02,916217.2456095642,1912190.1791377466,1978505.2565232574,2152690.3082116432,1904107.4310618974,2001376.2955454965,1850099.7374348354,1913872.4231282708,2580762.625745573,1900385.0866953684
2016-11-03,923226.9093601428,1918312.9008125926,1984633.7956649158,2169159.803074353,1907380.6617865127,2005841.6753877793,1853372.9423333362,1920000.531250477,2589026.0774872876,1906470.009151204
2016-11-04,920248.3070873062,1911696.2677022377,1977988.0214858642,2162161.4538558917,1900660.0183582343,1996200.3654089295,1844528.6369502537,1913378.0771755506,2580096.0245951773,1899894.224470246
2016-11-07,921049.0177457883,1910065.1537092447,1976246.0299939325,2164042.7566609373,1897946.4984043804,1991803.6102231354,1840407.7849880166,1911745.52821456,2577894.6127913864,1898273.180318465
2016-11-08,925898.8728281929,1918707.5798457167,1985025.0984452355,2175437.691740093,1906065.3610729368,1998506.9327409195,1846967.1585396766,1920395.5575013827,2589558.7509153625,1906862.2515948499
2016-11-09,922380.4496130745,1920318.7537997344,1986609.4405672639,2167171.0108937467,1910613.7930770244,2020322.113444267,1865569.4123350817,1922008.1488812044,2591733.250904678,1908463.4788094296
2016-11-10,931819.1526090614,1923276.2961333806,1988793.0742854443,2189347.6339151035,1908020.1611407725,2006259.4714077874,1853729.9980545272,1924968.2931044912,2595724.859481068,1911402.7624672225
2016-11-11,939907.9890719787,1924680.3523003713,1990053.5312528666,2208352.6896940377,1904356.4066387785,1994895.4107999096,1842924.6748004924,1926373.5844859886,2597619.825640684,1912798.15055662
2016-11-14,941248.3314303955,1911697.8523759423,1976818.2911993864,2211501.8794942466,1886323.967484939,1961850.796564584,1812551.9115259952,1913379.6632433676,2580098.1633294495,1899895.7993608129
2016-11-15,940159.2708716635,1916169.1749686985,1980866.1059315647,2208943.086674015,1892934.1171926854,1970807.625968534,1822102.785754256,1917854.9194697358,2586132.8257604847,1904339.5178077456
2016-11-16,940419.8719082272,1920038.9190524186,1984894.1590275755,2209555.379586432,1897856.311397829,1976722.0570454428,1827789.4277032644,1921728.0679500483,2591355.575574506,1908185.3716492006
2016-11-17,942569.9450369547,1918805.4768641968,1983470.2409290504,2214607.065317449,1894784.3717391759,1974901.3657852367,1825454.4907550637,1920493.540644493,2589690.876354151,1906959.5442365452
2016-11-18,939321.5221685708,1911435.0468292169,1976488.7348172043,2206974.7614514697,1887256.8514112982,1962151.2856958157,1813432.0521328999,1913116.626494194,2579743.4712385545,1899634.616269745
2016-11-21,943630.9231448306,1917114.9568716898,1982324.9105234973,2217099.8772580605,1891848.1626920009,1973520.4046762632,1822585.5967077727,1918801.5334217255,2587409.2880151165,1905279.4608339784
2016-11-22,953068.6676508752,1927238.3615779066,1992236.6286266935,2239274.2482676604,1898861.0194493984,1981941.918974179,1829956.0291360845,1928933.84416507,2601072.209619955,1915340.3677145645
2016-11-23,954678.7005699909,1925407.7087891854,1990843.7793473431,2243057.087193134,1895386.8313566253,1983736.1763240416,1829433.4146828123,1927101.5808646507,2598601.4928735807,1913521.0166392592
2016-11-24,957368.3494283485,1920972.3242003536,1986700.6049429607,2249376.52841477,1887785.2143644667,1972745.962810225,1817998.0254956095,1922662.2942585659,2592615.3337025163,1909113.014329481
2016-11-25,967885.3151117822,1929555.3609641246,1996164.799178493,2274086.5742112338,1892118.9331282638,1973356.1419317327,1816892.383408475,1931252.8819250523,2604199.3177314103,1917643.0628792455
2016-11-28,972194.2197792729,1937519.2260824197,2004446.7522480115,2284210.523919847,1899723.5786942628,1983493.3382395026,1825741.1460707213,1939223.7532315303,2614947.6447953237,1925557.7623000355
2016-11-29,979741.8870869122,1944123.9399728987,2013042.924371939,2301944.0803887076,1903441.8851710518,1987883.7591412335,1826184.0902658827,1945834.2776006807,2623861.611067223,1932121.7013455837
2016-11-30,970825.4229972711,1930311.5936184113,1998548.6413338159,2280994.4792747083,1891185.099940375,1974294.422724683,1814544.6490610957,1932009.7798729131,2605219.9573057815,1918394.6268575352
2016-12-01,979992.3456936806,1938033.3865750073,2007764.785139512,2297109.2029109825,1896988.7564843707,1975747.1349728268,1815596.8992988328,1939738.366055381,2615641.574822463,1926068.7485727095
2016-12-02,969186.783881256,1919135.5456794177,1987129.8048335225,2271474.3409637166,1882367.0749217772,1964964.7211198956,1804405.6113781203,1920823.8998368361,2590136.3494412643,1907287.5753397655
2016-12-05,949744.852464206,1896946.1633763395,1961585.5672854441,2230032.9763665986,1857493.784539848,1945243.319332462,1789406.8631305583,1898614.996486406,2560188.7379740896,1885235.1813510219
2016-12-06,948116.0870802975,1900076.9624326227,1966517.7909815996,2236424.9655565983,1860765.1222314371,1946818.0607439028,1790343.6180583746,1901748.549854449,2564414.180234659,1888346.6521141878
2016-12-07,952424.887085689,1907616.1075518513,1973923.5242941254,2243253.3715281263,1863210.8272185256,1947324.2226559252,1793223.8407884021,1909294.327515623,2574589.2894712053,1895839.253586221
2016-12-08,954574.5200630133,1914355.921456413,1981817.3552793493,2254381.2953963988,1875069.7232242636,1961227.722748002,1803301.1455614017,1916040.0707527178,2583685.591721443,1902537.4585927476
2016-12-09,959962.7007424565,1916548.949253775,1984841.1177973545,2263282.292873969,1879586.678148851,1964159.2493574806,1804249.2100802914,1918235.0278601835,2586645.3831890486,1904716.9475192586
2016-12-12,934584.4694396558,1878951.8300541297,1948222.2550255032,2224140.784307537,1855715.6983164034,1944165.036416727,1779444.3296060606,1880604.832699515,2535902.9198479294,1867351.937799393
2016-12-13,933225.8121641742,1876480.2742065268,1943799.0171537208,2214735.7649627016,1850669.8307861544,1941060.9361225602,1778562.8473400366,1878131.1025075307,2532567.216616877,1864895.6403427052
2016-12-14,926739.5674210031,1871308.4235479555,1936983.950571238,2201573.4172382173,1847637.6707966872,1943212.2784396934,1780468.680926981,1872954.7019277303,2525587.095585403,1859755.718608249
2016-12-15,916205.3755768398,1864321.3885266888,1931540.225967741,2191607.2061416963,1834571.527032527,1925578.971797727,1767055.345180919,1865961.520081841,2516157.134567722,1852811.8187286765
2016-12-16,916196.2862377964,1866539.7983969543,1934658.7582774044,2195023.447636074,1833572.432232105,1921743.8693630279,1764784.8772300882,1868181.8815920183,2519151.1826201743,1855016.5330293907
2016-12-19,913488.5334064865,1867184.5327745478,1934295.6269332138,2190138.837362932,1833960.0049591644,1925122.3847305242,1768659.277825182,1868827.183172887,2520021.339994362,1855657.287076465
2016-12-20,906732.8791930157,1853842.334488806,1919113.6337330302,2169713.5779571193,1819084.1417924918,1911216.2718043348,1757270.556801833,1855473.2471253204,2502014.215464178,1842397.4581522369
2016-12-21,916708.739937312,1861966.4254505932,1927432.3855650749,2183180.7442676816,1824741.453179929,1913779.4812791753,1760251.4847253507,1863604.4852335302,2512978.7892555734,1850471.3942466574
2016-12-22,915080.4956370668,1860302.7475596962,1928112.2898012116,2188017.9459585804,1823582.4516697864,1908628.6381041836,1754405.7116473152,1861939.343726637,2510733.4280101545,1848817.98723337
2016-12-23,907785.3150151399,1850546.2012618887,1916530.349829135,2170343.365701004,1815151.507738482,1904100.5933606203,1750500.8207026373,1852174.2141343663,2497565.6320887823,1839121.673925053
2016-12-26,911014.5445771059,1854304.304491058,1920107.516771734,2175149.2381878886,1819796.36411619,1909529.761065912,1755055.4405660292,1855935.6235443966,2502637.707274268,1842856.5761376538
2016-12-27,909656.2553354428,1852739.7740161307,1917209.5947578482,2168538.333513335,1816648.3980072378,1908002.3834384214,1754961.383725052,1854369.7166781363,2500526.1590503603,1841301.7044441001
2016-12-28,904789.9741906017,1849233.030046083,1913340.8470812368,2161597.1976187974,1814826.92138617,1908606.7429165938,1755114.385932138,1850859.8876598368,2495793.327622454,1837816.6096997363
2016-12-29,905320.6879141959,1849269.331726526,1911817.8304839937,2157409.3932199636,1815249.3479841053,1911988.5268752235,1758623.1332261292,1850896.2212765818,2495842.321713711,1837852.6872682169
2016-12-30,906121.2332537664,1859455.3541128866,1924143.77132077,2172281.135807217,1828771.4824318588,1926337.0997190862,1769795.0797103026,1861091.2047878,2509589.7544568195,1847975.8252525956
2017-01-03,916366.1471314111,1866644.7132413338,1931302.7117743937,2175397.2352189966,1832902.756766314,1924934.2893568596,1769206.2441244326,1868286.8887349402,2519292.779576489,1855120.8001717527
2017-01-04,924452.1635042264,1885611.9333592262,1951955.207064048,2193657.665162225,1850254.4081185528,1938655.9888951743,1781883.0862781785,1887270.7952119661,2544891.641723464,1873970.9243076087
2017-01-05,922554.1525548083,1883728.4662821537,1949997.5548530677,2192295.1538147465,1848072.8558216952,1936734.049298409,1780307.4754370416,1885385.6711599724,2542349.6448591547,1872099.0849981087
2017-01-06,919576.8529144919,1883274.095406992,1950973.0771344341,2185927.665685836,1850339.9823016396,1936910.6810742577,1779001.9746409021,1884930.9005532973,2541736.4091121885,1871647.51922583
2017-01-09,922805.6767934446,1890651.0428127148,1957823.737968366,2199243.17110684,1855284.804813259,1943797.525079688,1786553.6680983526,1892314.3378079783,2551692.610312513,1878978.92432775
2017-01-10,920368.0859836607,1892726.720757064,1960130.468712354,2202588.973714704,1860311.5569876737,1952822.0123346192,1793928.685946611,1894391.8418242245,2554494.0220759995,1881041.7878720039
2017-01-11,913613.36691353,1885649.95215342,1953176.5492105428,2194229.30270582,1855961.3916893487,1950749.0032584576,1791133.1813644255,1887308.8474530885,2544942.9532949803,1874008.7083890713
2017-01-12,909017.3489954354,1878728.830100579,1946417.8912751789,2183669.265646945,1854442.8727410363,1952321.9394791767,1790550.6751549123,1880381.6365623756,2535601.9508585753,1867130.3145577903
2017-01-13,910627.2398691098,1866209.8951378958,1932403.7021838734,2167947.6290146546,1844768.8076791023,1943826.3292839958,1781740.3135264525,1867851.6881014856,2518705.932973785,1854688.666460256
2017-01-16,909538.9439547954,1843572.3735742588,1906225.5786112791,2145259.2116252757,1832407.188092913,1943901.2024864655,1778769.2438840312,1845194.251241229,2488153.496177311,1832190.8998423566
2017-01-17,910878.9847437997,1853834.0856340013,1917033.9438807203,2159394.784022366,1840674.3333370583,1952613.0561723206,1787609.8821742842,1855464.9910136084,2502003.0825044867,1842389.2602225412
2017-01-18,916805.7710138153,1859717.1632103974,1924584.6576137622,2156429.5551449847,1848082.2259070782,1953616.2677234253,1787047.6011468775,1861353.2442111361,2509943.1017029807,1848236.0180461258
2017-01-19,913558.986121009,1851814.0059489736,1917121.6071422833,2143420.572153431,1839750.3164304588,1941019.2177486613,1775314.7041745386,1853443.1341690978,2499276.7082091756,1840381.651696336
2017-01-20,921374.261664745,1863980.13719637,1929244.4508872866,2159511.7004919415,1848024.956930239,1947656.8490072263,1782867.3807821225,1865619.968536614,2515696.569144428,1852472.6741467058
2017-01-23,906795.8062213315,1870030.6702454716,1936501.4106610715,2175176.5042532166,1850072.0494820848,1953273.4401115642,1790176.7045841438,1871675.8245253332,2523862.5924455207,1858485.853640314
2017-01-24,907326.4090447704,1864411.7151400058,1930121.9231562025,2168810.463765547,1845333.7824032074,1949238.887868,1786217.3861792993,1866051.926159745,2516279.042707561,1852901.5877018427
2017-01-25,910015.3751087164,1865885.6029633316,1933102.4449188942,2162445.9778498323,1844898.957573359,1939981.302463749,1777599.3038695531,1867527.1106317833,2518268.2562546656,1854366.3763350388
2017-01-26,913783.4640629385,1872026.3087864418,1940259.0696977326,2165681.7998448703,1848818.424483508,1938645.2914141808,1776728.7122223275,1873673.2187237581,2526555.9800683744,1860469.1719122464
2017-02-03,908378.5707964818,1873568.4289047918,1941664.979003038,2174972.258136507,1852841.9638898878,1951485.610835183,1789227.6647008331,1875216.6955179924,2528637.2824457576,1862001.7716017433
2017-02-06,908099.770398996,1884044.8869658506,1952061.4016800828,2194696.283090574,1861335.454636268,1970144.932831919,1803507.3125887474,1885702.3702138858,2542776.6979229166,1872413.5522278748
2017-02-07,906472.0453044331,1881407.5302652947,1949016.7194577737,2201207.4929175894,1858814.9094113342,1979008.6404724722,1809782.7934739701,1883062.6933061094,2539217.223725312,1869792.4775059596
2017-02-08,912668.0695029922,1888391.5794341755,1956128.0010580425,2208792.408070369,1863852.0655748341,1983629.3526892178,1812893.0420949275,1890052.8866728174,2548643.1549261217,1876733.4099665964
2017-02-09,915896.3835193617,1899256.4523765463,1967423.1974045513,2221287.5106341843,1875136.4102426872,1995490.3135249615,1824129.4103335156,1900927.317956934,2563306.789500267,1887531.2075569136
2017-02-10,920743.3016355091,1898525.8290055392,1966819.7393850135,2212840.1793424864,1872857.9706652279,1983673.3528938529,1813835.118644191,1900196.0518220486,2562320.713162273,1886805.0947604973
2017-02-13,925590.1237465753,1910085.7654785393,1979115.2037434275,2220123.802759553,1885620.477532255,1989684.3723074046,1821461.0773589464,1911766.158117002,2577922.4311979576,1898293.664838993
2017-02-14,926660.0320932673,1906433.479229389,1975023.3236607441,2221365.2096074973,1880347.1401546448,1990642.9635634103,1820167.9817914532,1908110.6587791843,2572993.1705244286,1894663.9263349716
2017-02-15,923413.5987506045,1896437.260879603,1965034.8128247263,2205902.2906007627,1873042.3534169565,1977932.4813066549,1811049.4819716837,1898105.6462841139,2559501.9043327193,1884729.4206134488
2017-02-16,927450.9479748139,1902196.4876859102,1970565.851244018,2220247.3634791677,1876563.8355427138,1990952.9813161872,1820013.831075298,1903869.9397541822,2567274.7699488434,1890453.0922717447
2017-02-17,922046.4535997492,1903611.1074712635,1972568.8650904314,2217119.6876610885,1882763.5622899313,1991784.8284316272,1824894.9562137912,1905285.8040473566,2569183.9931587055,1891858.9787639775
2017-02-20,937143.9772911469,1922666.2984139062,1992520.7374111118,2229403.8597841547,1899714.6039306608,1997524.000054266,1830905.3637717294,1924357.758741221,2594901.583986095,1910796.5306281229
2017-02-21,937404.4395765533,1935736.0822274126,2006105.9597671255,2240192.280660957,1912010.576951641,2005778.7208942296,1838834.4341218984,1937439.040660678,2612541.0478639407,1923785.6268574109
2017-02-22,940092.7066619297,1944121.5635980843,2014934.8710183434,2244948.8428860167,1920126.0862020315,2008493.8527260423,1842168.0219712835,1945831.8991352574,2623858.403823835,1932119.3396415503
2017-02-23,936037.0702736798,1948061.9740505607,2019057.4658016213,2247841.678212412,1924375.2221581533,2011401.8446400147,1845322.0183720912,1949775.7761528676,2629176.5275841155,1936035.4235860466
2017-02-24,935218.5302403881,1948934.078724825,2019507.4086752736,2262421.2558214553,1925340.8649757504,2028752.9253921423,1858617.595702471,1950648.648058793,2630353.552324455,1936902.1442371048
2017-02-27,927926.0390349105,1940175.6165975772,2010486.6391627158,2256361.743183073,1919114.6214338073,2027120.404202746,1857909.0619018304,1941882.4806988542,2618532.8077334533,1928197.7533294426
2017-02-28,929265.5631273433,1940142.786446607,2010271.3875085278,2256229.63055541,1916888.2032622204,2024774.8403253586,1854309.6194888882,1941849.6216656498,2618488.498946835,1928165.125858609
2017-03-01,930335.3173005987,1939553.4939909938,2007951.388083952,2248730.7211075793,1919865.8732123845,2018669.2709390991,1848686.8233670488,1941259.8107816381,2617693.1680421615,1927579.471457406
2017-03-02,927089.2006256591,1933582.7546953508,2002764.8757093167,2244138.4790313216,1911305.3369893916,2016111.8655123897,1846058.3765528803,1935283.8187447102,2609634.8373434786,1921645.5931027422
2017-03-03,923573.4104671989,1929666.4288257586,1997143.8592632746,2236981.0246498664,1911011.192754762,2006858.6056179262,1838173.3859865998,1931364.047498329,2604349.2190275006,1917753.4450526105
2017-03-06,928149.746857905,1938505.9011150575,2005292.4330728983,2241334.757224787,1922234.1686538244,2014152.8251894529,1843743.9169023687,1940211.2962887841,2616279.2979309615,1926538.3459981931
2017-03-07,929489.201834591,1940860.0995219576,2006546.658976735,2242210.839087831,1927702.6171225999,2011926.951186724,1842375.7839135819,1942567.5657951834,2619456.6112172673,1928878.0105317764
2017-03-08,930558.9002725951,1934693.7290520624,2000218.8028251696,2230788.346297019,1922378.60910259,2005891.8950353912,1835604.1626033294,1936395.7704780216,2611134.2494465453,1922749.708750982
2017-03-09,922188.1247958936,1921401.725912394,1987264.9313916035,2223458.814131786,1906907.8903544494,1992771.7097870307,1825586.330710473,1923092.0737355684,2593194.8701429567,1909539.7650882003
2017-03-10,922988.1496562083,1921951.0827348516,1986169.814566558,2220304.2203765633,1911876.290567315,1987243.2669265869,1821026.823934627,1923641.9138531622,2593936.302439318,1910085.7304027716
2017-03-13,932958.7012502057,1941010.4123955655,2006024.3196191941,2240342.06889048,1930538.433508943,2008257.4549797708,1839425.1050238404,1942718.0109061236,2619659.4790337686,1929027.3954342091
2017-03-14,930791.6921342469,1933190.6482945457,1998254.2414471093,2230161.9137334535,1922315.7684350067,2001396.4290852938,1832523.4982472092,1934891.36738939,2609105.6360351825,1921255.9074090198
2017-03-15,932400.7571777161,1935424.2886168868,2000371.1291778106,2234384.930817053,1925293.7300248872,2001743.8151721528,1833774.9879620094,1937126.9727505909,2612120.239669354,1923475.7581351295
2017-03-16,938055.4978849085,1952164.6231466846,2019005.0073331692,2256219.9985787175,1937800.960499302,2025157.9742910056,1854374.2232956123,1953882.034543121,2634713.614621453,1940112.7445781121
2017-03-17,927527.4556035309,1942824.8688514873,2010453.3330403513,2258518.4955367665,1924516.702789841,2017100.8941774503,1850110.8624844372,1944534.0636250647,2622108.336610057,1930830.6501663544
2017-03-20,928057.6708981262,1947074.9054566943,2015216.2493076844,2264096.8403872717,1927351.3336380185,2023635.6280366562,1855744.6998950702,1948787.8391881518,2627844.343283679,1935054.4487563495
2017-03-21,934521.4032681437,1961286.6872335877,2026908.9615549736,2284442.9439845597,1949609.0008205594,2022681.3224997527,1859827.1720052545,1963012.123740527,2647025.089872178,1949178.4927132928
2017-03-22,929657.4755821225,1961363.8115748186,2028839.4361881772,2294764.0768583897,1943822.224998081,2028721.6215597726,1866612.4135973614,1963089.315931683,2647129.1797370655,1949255.1409198863
2017-03-23,932345.2573605852,1967934.4324519068,2035075.0290227109,2304470.291989826,1951821.188405551,2032153.8994337453,1871151.9685779738,1969665.7172942087,2655997.132816491,1955785.197428585
2017-03-24,941236.0349481852,1977058.162940045,2043203.885288707,2307588.6872240584,1965308.0315601812,2036953.7970537096,1874721.7155530157,1978797.474358862,2668310.857103988,1964852.6016773107
2017-03-27,936911.57506585,1980543.1362192794,2048413.0623283044,2327937.2699176064,1963565.3748836564,2042981.7717455246,1883986.6002506816,1982285.5135336441,2673014.306001956,1968316.0601343433
2017-03-28,935553.8180527409,1978068.2249589383,2045548.0945188857,2326379.8856240525,1961946.9676835707,2038461.084609668,1880670.6238839868,1979808.4249770066,2669674.074181706,1965856.427979885
2017-03-29,933656.7083629121,1968128.615415461,2036075.4162415832,2309305.3447450176,1950458.0874226175,2033136.0951026443,1873095.7186816232,1969860.0710896845,2656259.2093297816,1955978.1815846872
2017-03-30,924747.7718990401,1957152.849199877,2025793.7465029606,2311958.7623016937,1936438.6229202978,2021048.7958714487,1866271.0588264752,1958874.6489743062,2641445.909090538,1945070.1753315874
2017-03-31,931480.7075537145,1960887.8398697355,2027619.0454588332,2310126.2427414064,1946715.1777948793,2016028.9456327867,1862221.460824483,1962612.9254918161,2646486.7907107053,1948782.1076725149
2017-04-05,946843.3254839171,1989736.5899726993,2057015.6493158217,2334872.8652300877,1977633.1163899105,2037946.0390479811,1887004.016522863,1991487.055202428,2685422.131388365,1977452.7572049769
2017-04-06,945755.2157908241,1986039.4175721875,2053717.1165692648,2329322.889709497,1972278.3287372217,2035133.5819736214,1885421.4665874946,1987786.630224782,2680432.2907039607,1973778.409658624
2017-04-07,947633.5682602621,1985662.2517588302,2055154.815431297,2327381.981475254,1965913.401574208,2039890.0768712389,1891935.2875893058,1987409.1326008497,2679923.253765354,1973403.572315176
2017-04-10,945197.1033560339,1979770.0788973507,2048948.5340665726,2318972.0298249563,1960709.2686281765,2032310.5325220795,1885594.3339065898,1981511.7761166869,2671970.959233544,1967547.7753571372
2017-04-11,947614.7660383622,1990068.7748342135,2058691.2919772007,2326390.0850310447,1972928.9996806916,2038093.0425395959,1893071.7766187398,1991819.5323026502,2685870.460369858,1977782.8912908724
2017-04-12,944099.6758670053,1988964.8281166593,2058857.589002468,2330711.827732961,1964942.9995119348,2047222.4717947545,1899956.7750975662,1990714.6143910424,2684380.5330286543,1976685.759895975
2017-04-13,947595.964122206,1998041.5803599805,2068003.9047784158,2340387.7103494504,1974380.9506282604,2055517.3606463706,1908081.031286068,1999799.3518818987,2696630.8537385315,1985706.475924657
2017-04-14,939766.334865593,1987685.093951951,2058073.446452899,2334584.987501786,1959368.7247909962,2053464.9739597314,1903732.344895699,1989433.7543837628,2682653.3564438135,1975413.9262948618
2017-04-17,936521.0875348261,1970575.5850429952,2042142.1697892162,2316568.012899239,1938496.991579662,2041116.7196176364,1892016.138942418,1972309.1934319416,2659561.7300884235,1958410.0446067322
2017-04-18,934354.5352918854,1971132.7127102902,2041784.3728263527,2320992.138753268,1941283.4951595117,2041637.4488047645,1889929.3292234503,1972866.8112307522,2660313.6502045346,1958963.7327920727
2017-04-19,927064.5812110683,1961122.152365616,2031759.404557286,2314371.742350484,1928610.1140715883,2037222.6442313783,1883619.119916255,1962847.4441234632,2646803.027525803,1949014.973617365
2017-04-20,932178.7776970777,1970893.9168646885,2040862.1066915416,2330103.5187848425,1942571.1316592004,2045387.6280573064,1887905.0124824692,1972627.8053051694,2659991.3624947467,1958726.411175898
2017-04-21,932978.4787876332,1965483.5030804933,2035716.9670800478,2326376.2865911503,1937532.5219399978,2041052.4396956326,1882379.482009826,1967212.631724499,2652689.2678409787,1953349.3991085251
2017-04-24,922992.2855588308,1936234.87666713,2007229.5908940076,2301132.704053987,1904131.6265533196,2020923.5557817577,1859693.3470814321,1937938.273913416,2613214.2392975106,1924281.3419410398
2017-04-25,925949.2156965608,1944693.930002416,2015237.696434037,2312156.555195749,1914787.1750551467,2027909.9173384397,1865079.348092907,1946404.769077341,2624630.8907033545,1932688.1724860994
2017-04-26,928097.1624022715,1946527.0374778165,2016417.449739729,2313634.950727548,1920166.1650404024,2025715.8144727354,1862659.8608290243,1948239.4892239436,2627104.9203857062,1934509.9630938368
2017-04-27,928627.2329290144,1949309.3341516252,2019400.5504717603,2315304.470668481,1922009.5074404357,2028570.5804969186,1866371.420392903,1951024.233615511,2630860.0109346705,1937275.0829879534
2017-04-28,925112.7491528231,1946074.5812243442,2016581.0480387707,2307568.724531059,1915486.9584555756,2026331.5180189742,1867158.232274846,1947786.6349233412,2626494.268683023,1934060.3001231442
2017-05-02,923755.4036399937,1940355.018765891,2010050.319815241,2299361.9154346217,1908036.0824703122,2014105.7377903312,1855885.7833270314,1942062.0406957264,2618774.9355385285,1928376.0479409848
2017-05-03,919162.5143964107,1934551.0024536627,2004147.958198708,2290789.1336902473,1900922.292863896,2010138.7035074737,1853269.622255969,1936252.918316294,2610941.6203477927,1922607.863289148
2017-05-04,915648.229194667,1922602.545951531,1990800.8325792504,2275579.707846346,1888301.3421953553,1988381.026310592,1832657.9638140139,1924293.9501927942,2594815.541303734,1910733.1717477879
2017-05-05,909707.3841807838,1909526.3228088026,1978400.7507543429,2263643.0191239496,1878396.1451775802,1983568.9713858785,1827528.1384208638,1911206.2232791332,2577167.386668885,1897737.675943104
2017-05-08,901879.297616183,1892608.3445093094,1961703.2179393722,2250856.8466326296,1867786.0370835196,1974575.5606045688,1816753.6169751836,1894273.3614352955,2554334.257111555,1880924.1424315523
2017-05-09,902679.2107575351,1892647.9999081646,1962044.53029911,2248053.432218994,1865459.732633825,1974287.9042054527,1817808.0416992013,1894313.0517208776,2554387.7775052856,1880963.553013938
2017-05-10,899434.8462490807,1880351.412381382,1949892.1202225657,2242644.423852141,1860971.277351922,1966637.808955914,1806966.0056450723,1882005.6463054267,2537791.8479478816,1868742.879668738
2017-05-11,904009.3742394425,1879827.4512078732,1950514.9670389995,2243998.767734338,1862095.1269633984,1968950.6497179177,1808473.8116162089,1881481.224178533,2537084.6905591,1868222.1532206016
2017-05-12,911279.9326161455,1889926.7137649064,1961058.9132929195,2262146.820990332,1877154.5833310944,1980026.095830085,1815808.4242568011,1891589.3715337054,2550715.029026028,1878259.0669959153
2017-05-15,915045.4244058975,1896134.166494805,1967743.7008942221,2268252.0296277995,1882220.753338131,1986584.4926375432,1822455.9320891257,1897802.2852528743,2559092.836935086,1884428.1974113765
2017-05-16,925820.6179285301,1923209.7774787627,1993744.3717038545,2295632.118104314,1904941.055176541,2001551.6549074764,1837049.2981175995,1924901.715930273,2595635.083443294,1911336.6544720028
2017-05-17,919610.5379723511,1920811.731858722,1991121.1762456386,2289757.313947421,1900066.077369196,2002631.2609237125,1839864.1622174066,1922501.5606362692,2592398.5923355813,1908953.4134203226
2017-05-18,915557.3931370166,1916984.455483666,1988240.953468789,2290813.7408012534,1900942.7121181984,2010995.9726907997,1846281.5991204903,1918670.9172254694,2587233.1585126766,1905149.765108993
2017-05-19,917165.9027937502,1920588.4857761748,1991309.6200292846,2296807.9393899767,1905916.7647525421,2011338.1364745982,1845406.402705581,1922278.118153602,2592097.291161426,1908731.5455692245
2017-05-22,917965.5921997353,1914948.0248161294,1986811.661161471,2299085.989063467,1907807.1156996905,2014419.8427624356,1844972.9967796193,1916632.6950137182,2584484.716326309,1903125.9065446628
2017-05-23,922000.3866854489,1914441.753969427,1987738.233994027,2312090.357339529,1918598.285081901,2024835.558027204,1849304.8688813217,1916125.9787766468,2583801.4344572094,1902622.7612103762
2017-05-24,921991.2398562159,1910298.3300076283,1982503.6864651355,2302113.845312768,1910319.6644800366,2009586.7417948695,1836503.6017327749,1911978.9096491444,2578209.316152298,1898504.917080244
2017-05-25,941662.0230912643,1927886.1867550637,2002044.4406694393,2324572.198288979,1928955.8554788618,2023986.79958162,1848609.0661571831,1929582.2392646251,2601946.538451607,1915984.19347985
2017-05-26,940035.1684266852,1929572.286625129,2003439.6301868318,2326657.7526262486,1930686.47165579,2026296.649363543,1850754.684705144,1931269.8224763605,2604222.1612298293,1917659.8840480319
