iter,val_sharpe,val_net,val_mdd,turn_mean,equity_mean,equity_min,equity_max,act_std,act_sat
0,0.4651,1.1392162777743964,-0.1632,0.0005891405597222448,0.8359330929549041,0.8359329700469971,0.8359332084655762,0.013632574118673801,0.0
1,0.4663,1.1392318252551397,-0.1628,0.0008459631753707558,0.8359330935239223,0.8359329700469971,0.8359332084655762,0.02079084888100624,0.0
2,0.4677,1.1396472817151195,-0.1626,0.0010888472306130894,0.8359330911055954,0.8359329700469971,0.8359332084655762,0.029692692682147026,0.0
3,0.4656,1.1391032455067247,-0.1626,0.0013439099800046134,0.8359330923858861,0.8359329700469971,0.8359332084655762,0.03662747144699097,0.0
4,0.4664,1.1392472226204091,-0.1625,0.0016999546269528337,0.835933094804213,0.8359329700469971,0.8359332084655762,0.04150092601776123,0.0
5,0.4666,1.1393848821676584,-0.1627,0.0018458220227521474,0.8359330930971587,0.8359329700469971,0.8359332084655762,0.05059850588440895,0.0
6,0.4674,1.1396658094447802,-0.1628,0.0020450015056673837,0.8359330935239223,0.8359329700469971,0.8359332084655762,0.06147928163409233,0.0
7,0.4683,1.1398219410202965,-0.1626,0.0020943925602623843,0.8359330902520683,0.8359329700469971,0.8359332084655762,0.07213404029607773,0.0
8,0.47,1.1401824300750667,-0.1623,0.0021591580568463818,0.8359330868379597,0.8359329700469971,0.8359332084655762,0.07165635377168655,0.0
9,0.4731,1.1410672254242702,-0.1622,0.0018779472192318172,0.8359330921013771,0.8359329700469971,0.8359332084655762,0.06618598103523254,0.0
10,0.4737,1.1414627927812555,-0.1623,0.0021173699018778836,0.8359330911055954,0.8359329700469971,0.8359332084655762,0.06859448552131653,0.0
11,0.4723,1.1409972932342078,-0.1625,0.0020503296843576544,0.8359330911055954,0.8359329700469971,0.8359332084655762,0.07256828248500824,0.0
12,0.4722,1.1411268862985577,-0.1627,0.00240846227205454,0.8359330895407957,0.8359329700469971,0.8359332084655762,0.08093668520450592,0.0
13,0.4724,1.141280053181933,-0.1629,0.002731517953064675,0.8359330896830501,0.8359329700469971,0.8359332084655762,0.08986616134643555,0.0
14,0.4817,1.1433968669145445,-0.162,0.003139481268520856,0.8359330909633409,0.8359329700469971,0.8359332084655762,0.09746604412794113,0.0
15,0.4821,1.1431280750800323,-0.1614,0.003536111201762015,0.8359330876914869,0.8359329700469971,0.8359332084655762,0.10095523297786713,0.0
16,0.485,1.1439080432978925,-0.161,0.004166363425072736,0.8359330942351949,0.8359329700469971,0.8359332084655762,0.12236763536930084,0.0
17,0.4912,1.1454703106076003,-0.1607,0.00392592892157434,0.835933094519704,0.8359329700469971,0.8359332084655762,0.11521515995264053,0.0
18,0.5025,1.1477164876470134,-0.159,0.0040660790370017075,0.8359330916746135,0.8359329700469971,0.8359332084655762,0.12828890979290009,0.0
19,0.5054,1.1482800855375057,-0.1586,0.004228543267898742,0.835933091816868,0.8359329700469971,0.8359332084655762,0.13440802693367004,0.0
20,0.5077,1.1485677757406525,-0.1584,0.004358879635043816,0.8359330959422492,0.8359329700469971,0.8359332084655762,0.13561661541461945,0.0
21,0.5079,1.148536112993883,-0.1579,0.0047242058205433845,0.835933094804213,0.8359329700469971,0.8359332084655762,0.1367473155260086,0.0
22,0.5142,1.1503506630521303,-0.1576,0.004416227127316459,0.8359330919591226,0.8359329700469971,0.8359332084655762,0.12980610132217407,0.0
23,0.5291,1.1530760592432832,-0.156,0.004959688017362626,0.8359330925281406,0.8359329700469971,0.8359332084655762,0.13100744783878326,0.0
24,0.5328,1.1541524837528483,-0.1559,0.005299405401532576,0.8359330942351949,0.8359329700469971,0.8359332084655762,0.14427922666072845,0.0
25,0.528,1.1528716604313087,-0.1557,0.005082616053503851,0.835933094519704,0.8359329700469971,0.8359332084655762,0.14226654171943665,0.0
26,0.5263,1.1522452013217541,-0.1559,0.005025263689013825,0.8359330932394132,0.8359329700469971,0.8359332084655762,0.13934992253780365,0.0
27,0.5325,1.154250705938889,-0.1552,0.005545465360108879,0.8359330929549041,0.8359329700469971,0.8359332084655762,0.15209947526454926,0.0
28,0.5275,1.154199365170911,-0.1557,0.0059948334545963985,0.8359330926703952,0.8359329700469971,0.8359332084655762,0.16361193358898163,0.0
29,0.5206,1.1530241121950344,-0.1565,0.0064327062812227056,0.8359330949464675,0.8359329700469971,0.8359332084655762,0.171294167637825,0.0
30,0.5242,1.1533683006640947,-0.1558,0.006980806411308434,0.8359330963690127,0.8359329700469971,0.8359332084655762,0.1728907823562622,0.0
31,0.5149,1.151369883458508,-0.1568,0.007015398976910939,0.8359330911055954,0.8359329700469971,0.8359332084655762,0.17460855841636658,0.0
32,0.5269,1.1537595522952726,-0.156,0.007018155869549954,0.8359330932394132,0.8359329700469971,0.8359332084655762,0.18116791546344757,0.0
33,0.5588,1.1609798395606326,-0.1532,0.007538351477046001,0.8359330946619584,0.8359329700469971,0.8359332084655762,0.2002134770154953,0.0
34,0.5683,1.1631507079206262,-0.1517,0.007406370380897795,0.8359330911055954,0.8359329700469971,0.8359332084655762,0.2047828584909439,0.0
35,0.5776,1.1644317683418188,-0.1505,0.007066017332395677,0.8359330929549041,0.8359329700469971,0.8359332084655762,0.23329029977321625,0.0
36,0.5824,1.1653184045923535,-0.1498,0.00676855039482754,0.8359330901098138,0.8359329700469971,0.8359332084655762,0.2175467312335968,0.0
37,0.5745,1.1633804422272302,-0.151,0.00725613902534107,0.8359330925281406,0.8359329700469971,0.8359332084655762,0.22492685914039612,0.0
38,0.5665,1.1612112867198288,-0.1513,0.007485141030786145,0.8359330922436315,0.8359329700469971,0.8359332084655762,0.22918124496936798,0.0
39,0.5405,1.1553794949158096,-0.1532,0.007345570780354639,0.8359330891140321,0.8359329700469971,0.8359332084655762,0.21236607432365417,0.0
40,0.5301,1.1530641677536677,-0.1541,0.0074406268168463055,0.8359330959422492,0.8359329700469971,0.8359332084655762,0.20026512444019318,0.0
41,0.5454,1.1574137699314795,-0.1524,0.007870813738332443,0.8359330921013771,0.8359329700469971,0.8359332084655762,0.21611280739307404,0.0
42,0.5705,1.1631966837833017,-0.1499,0.007926999277886457,0.8359330874069778,0.8359329700469971,0.8359332084655762,0.2096097469329834,0.0
43,0.5935,1.168206963364186,-0.1469,0.008381951466949571,0.8359330892562866,0.8359329700469971,0.8359332084655762,0.21087579429149628,0.0
44,0.5782,1.1652570381957745,-0.1471,0.009903066838271293,0.835933088545014,0.8359329700469971,0.8359332084655762,0.234152153134346,0.0
45,0.597,1.1696309338641615,-0.1453,0.00976161484502096,0.8359330889717775,0.8359329700469971,0.8359332084655762,0.2284790277481079,0.0
46,0.6174,1.174137036745004,-0.1442,0.009472043442413175,0.8359330919591226,0.8359329700469971,0.8359332084655762,0.2151869684457779,0.0
47,0.6358,1.1781032172608044,-0.1432,0.008221896316384928,0.8359330893985412,0.8359329700469971,0.8359332084655762,0.21533319354057312,0.0
48,0.6461,1.1795327861697138,-0.1423,0.008450896348048508,0.8359330871224688,0.8359329700469971,0.8359332084655762,0.21080052852630615,0.0
49,0.6623,1.1823865615619846,-0.1409,0.008311611300152072,0.8359330868379597,0.8359329700469971,0.8359332084655762,0.21487681567668915,0.0
50,0.6506,1.1800216802919277,-0.1415,0.009748196900602172,0.8359330862689417,0.8359329700469971,0.8359332084655762,0.24546989798545837,0.0
51,0.6538,1.1808201235403684,-0.1411,0.009723311179008575,0.8359330865534507,0.8359329700469971,0.8359332084655762,0.24415706098079681,0.0
52,0.645,1.179456415098661,-0.1415,0.010804790514465732,0.8359330868379597,0.8359329700469971,0.8359332084655762,0.26502227783203125,0.0
53,0.6705,1.1836766833128987,-0.1397,0.008404563338915887,0.8359330876914869,0.8359330296516418,0.8359331488609314,0.24616658687591553,0.0
54,0.646,1.1811274887649112,-0.1407,0.012836460175263853,0.835933091532359,0.8359329700469971,0.8359332084655762,0.2842819094657898,0.0
55,0.6681,1.1855191298497871,-0.1392,0.012330357189821457,0.8359330855576691,0.8359329700469971,0.8359331488609314,0.2949798107147217,0.0
56,0.6596,1.1825058439568734,-0.1391,0.01283982559718494,0.8359330872647233,0.8359329700469971,0.8359332084655762,0.2915426790714264,0.0
57,0.6698,1.1834046823227589,-0.1381,0.011691685774872581,0.8359330849886509,0.8359330296516418,0.8359332084655762,0.31103113293647766,0.0
58,0.6806,1.186912164712735,-0.1374,0.012184646789669138,0.8359330884027595,0.8359330296516418,0.8359331488609314,0.32774847745895386,0.0
59,0.6964,1.1910275541862962,-0.1363,0.012727510068467807,0.835933084704142,0.8359329700469971,0.8359331488609314,0.35228076577186584,0.00034094783498124785
