iter,val_sharpe,val_net,val_mdd,turn_mean,equity_mean,equity_min,equity_max,act_std,act_sat
31,0.5029,1.146415957047222,-0.1538,0.01889129431122527,0.8310314425420647,0.818773627281189,0.8481571078300476,0.266841858625412,0.0
32,0.5248,1.1522613700168585,-0.152,0.01877181514706418,0.829606493788289,0.8174917101860046,0.8473066091537476,0.2532660663127899,0.0
33,0.5221,1.1520676641465697,-0.1521,0.021092301603575597,0.8314129651873094,0.8183654546737671,0.8500708937644958,0.2969279885292053,0.0
34,0.5132,1.1494425161206485,-0.1534,0.021953148247234006,0.8296169352702139,0.8156192302703857,0.8502582907676697,0.32027870416641235,0.0
35,0.5159,1.150971800709769,-0.1528,0.02396370445629293,0.8280687682099445,0.8135981559753418,0.8503750562667847,0.345172256231308,0.0
36,0.5128,1.1497000314867487,-0.1521,0.025877828707558444,0.8275218041244725,0.8111013770103455,0.8539180755615234,0.37044769525527954,0.0
37,0.5143,1.1516765545114445,-0.1528,0.02720876265681729,0.8280389657453022,0.8121355175971985,0.8534219264984131,0.3959442973136902,0.0
38,0.5132,1.1524865647570508,-0.1525,0.027270703921027855,0.826759108922362,0.80990070104599,0.8533196449279785,0.40344858169555664,0.0
39,0.4876,1.1451830780652872,-0.155,0.02925144632064642,0.8310152349153396,0.8141870498657227,0.8508768081665039,0.43961474299430847,0.0
40,0.4661,1.1396988001420716,-0.1575,0.028256256853481466,0.8313168321418307,0.8133746385574341,0.8512563109397888,0.43402668833732605,0.0
41,0.464,1.141166791025024,-0.1591,0.028044316944330575,0.8311605638422089,0.8111214637756348,0.8499726057052612,0.44000935554504395,0.0
42,0.4547,1.1391941609377876,-0.1617,0.027958652960372143,0.8299419313740332,0.809842586517334,0.8506462574005127,0.46925726532936096,0.0
43,0.448,1.1377599706257362,-0.1634,0.027465568041886806,0.8315987969639762,0.8103055953979492,0.8515775203704834,0.48089399933815,0.0
44,0.432,1.1323669982322506,-0.1645,0.027909062127082614,0.8320595094298406,0.8073992729187012,0.850976288318634,0.4787878692150116,0.0
45,0.4406,1.1362408975991485,-0.1663,0.028522528903581076,0.8333104568620285,0.8068227171897888,0.8515397310256958,0.47720178961753845,0.0
46,0.4309,1.1342320845820484,-0.1681,0.028919759453196515,0.8324147559577924,0.8029412031173706,0.8516267538070679,0.4902683198451996,0.0
47,0.4452,1.13991786397159,-0.1681,0.029283369284541054,0.8322870177983669,0.8015887141227722,0.8530555963516235,0.5003331899642944,0.0
