date,hs300_ma5,hs300_ma20,hs300_std20,hs300_atr14,hs300_rsi14,hs300_macd_dif,hs300_macd_dea,hs300_macd_bar,hs300_ma20_vol,hs300_ma20_amt,hs300_obv,zz500_ma5,zz500_ma20,zz500_std20,zz500_atr14,zz500_rsi14,zz500_macd_dif,zz500_macd_dea,zz500_macd_bar,zz500_ma20_vol,zz500_ma20_amt,zz500_obv,kc50_ma5,kc50_ma20,kc50_std20,kc50_atr14,kc50_rsi14,kc50_macd_dif,kc50_macd_dea,kc50_macd_bar,kc50_ma20_vol,kc50_ma20_amt,kc50_obv,consume_ma5,consume_ma20,consume_std20,consume_atr14,consume_rsi14,consume_macd_dif,consume_macd_dea,consume_macd_bar,consume_ma20_vol,consume_ma20_amt,consume_obv,chip_ma5,chip_ma20,chip_std20,chip_atr14,chip_rsi14,chip_macd_dif,chip_macd_dea,chip_macd_bar,chip_ma20_vol,chip_ma20_amt,chip_obv,gold_ma5,gold_ma20,gold_std20,gold_atr14,gold_rsi14,gold_macd_dif,gold_macd_dea,gold_macd_bar,gold_ma20_vol,gold_ma20_amt,gold_obv,bond10_ma5,bond10_ma20,bond10_std20,bond10_atr14,bond10_rsi14,bond10_macd_dif,bond10_macd_dea,bond10_macd_bar,bond10_ma20_vol,bond10_ma20_amt,bond10_obv
2015-01-19,3.53120000000384,3.509100000005767,0.1246939762056704,0.1257372192906961,43.85733247426929,0.1019576974282463,0.1407763012594999,-0.0388186038312535,1688910819.2,5922981465.196797,8060795720.0,1.5163999999993003,1.507249999998611,0.0254392472722443,0.0390255534030519,45.64657634123874,0.0072811272358159,0.01031992458798,-0.00303879735216402,46123690.3,69289077.70310003,2823324691.0,,,,,,,,,,,,1.1575999999996145,1.158150000007523,0.0258984523257381,0.0291309742780843,43.02360648955321,0.0124687605950501,0.0191957669427226,-0.00672700634767243,1139910.95,1326694.597949986,640174748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,3.5000000000038405,3.506500000005768,0.1267578309297142,0.1251845607699321,48.60913437858832,0.0832889055468633,0.1292788221169725,-0.0459899165701092,1666788803.2,5842593126.393598,9761309512.0,1.5199999999993006,1.5064499999986114,0.0243744805437002,0.0399522995885481,54.00168171876647,0.0082507235016358,0.0099060843707111,-0.00165536086907535,44092275.3,66126080.48310002,2846283191.0,,,,,,,,,,,,1.1537999999996145,1.1591000000075231,0.0252248356358218,0.0293359046867925,50.72248294982125,0.0106864647422919,0.0174939065026365,-0.00680744176034454,1116615.9,1300718.5863999862,640564948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,3.5014000000038408,3.512850000005768,0.1249324825733119,0.1286713778577941,55.86036835139252,0.0800778702489495,0.1194386317433679,-0.0393607614944184,1642742403.2,5769409880.953597,11149495112.0,1.5323999999993003,1.5104999999986113,0.0276481066582714,0.0399557067607947,58.9657369128758,0.0119476923879431,0.0103144059741575,0.0016332864137855,42966575.5,64611819.74770002,2886260047.0,,,,,,,,,,,,1.1575999999996145,1.1612500000075232,0.0247364070313825,0.0290976257805931,56.77898200576394,0.0112423701027544,0.01624359922266,-0.00500122911990566,1115028.35,1301088.0403999863,641573389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,3.484000000003841,3.5229500000057685,0.1186378742299826,0.1242662794393802,56.11848252827142,0.0771281660098552,0.1109765385966654,-0.0338483725868101,1597084099.2,5626906820.025598,12143686472.0,1.5449999999993007,1.5174999999986114,0.0305355170548289,0.0392445848493094,61.98837092610052,0.0167820960180935,0.0116079439829447,0.0051741520351487,43407769.5,65608790.771700025,2936916127.0,,,,,,,,,,,,1.1607999999996146,1.1637000000075233,0.0243395220328003,0.0279477953676936,58.26618515806221,0.0121081948711763,0.0154165183523633,-0.00330832348118701,1068363.25,1250143.3017999865,642378893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,3.463600000003841,3.538550000005768,0.1005999264494334,0.1213186880508531,56.88773055939319,0.0752943160674326,0.1038400940908188,-0.0285457780233862,1541309993.6,5460955696.9791975,13118248776.0,1.5517999999993008,1.5227999999986113,0.0318689159185154,0.0391556859315016,59.275573973043215,0.0191819040358114,0.013122735993518,0.0060591680422933,41775050.7,63349233.29890002,2908859003.0,,,,,,,,,,,,1.1609999999996146,1.1659500000075234,0.0229771589355834,0.0268800956985726,55.33680311723571,0.0118508416855107,0.0147033830189928,-0.00285254133348205,1077878.0,1262454.9920499865,641677092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,3.523200000003841,3.549950000005768,0.0930346451678165,0.1167959246186493,58.45630298814432,0.0757117348753073,0.0982144222477165,-0.0225026873724092,1497269654.4,5322750268.9215975,13998455240.0,1.5787999999993008,1.528349999998611,0.037312133439907,0.03928742265068,63.20613724171685,0.0235557490179456,0.0152093385984036,0.008346410419542,41166089.1,62701124.94790002,2957105831.0,,,,,,,,,,,,1.1753999999996148,1.1689000000075234,0.0227286676403797,0.0266029460058174,60.09061341349844,0.0132691451248267,0.0144165354401596,-0.00114739031533281,1091455.05,1280386.3158499864,642527192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,3.5584000000038416,3.553000000005768,0.0922453126259767,0.1170962157173172,56.1277321507295,0.0723041657375991,0.093032370945693,-0.0207282052080939,1469009315.2,5227679159.769598,12767210312.0,1.5961999999993008,1.533349999998611,0.0421152621011816,0.0389097496042029,63.65062775056899,0.0270331973769633,0.0175741103541155,0.0094590870228477,42327379.5,64720712.10550002,3008223239.0,,,,,,,,,,,,1.184199999999615,1.171300000007523,0.0227181058336936,0.026274164148259,59.77915232552167,0.0141493641143213,0.0143631011749919,-0.000213737060670626,1056549.9,1241902.053949986,641895092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,3.551200000003842,3.5540500000057684,0.0915251069458557,0.1145179145946517,52.55785878419992,0.0642634301939519,0.0872785827953448,-0.0230151526013928,1393203894.4,4964882616.326398,11808809416.0,1.6043999999993008,1.5390999999986112,0.0444112350860254,0.0380590532039027,62.0364595355111,0.0288114466909858,0.0198215776214896,0.0089898690694962,43095093.1,66324704.11110003,2929007159.0,,,,,,,,,,,,1.1849999999996146,1.1731500000075232,0.0218272726799056,0.0254688667090977,55.44622077900738,0.0135609389452435,0.0142026687290422,-0.000641729783798705,1084764.4,1276997.2674499862,640356692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,3.535400000003842,3.553250000005768,0.0922360298444217,0.111266634980748,50.320518831855296,0.054279794879767,0.0806788252122293,-0.0263990303324622,1373469206.4,4895443456.774398,10855752776.0,1.605399999999301,1.5456499999986113,0.0433854272986269,0.0368405494036239,59.9885573282133,0.0290786055929583,0.0216729832157833,0.007405622377175,39807598.1,61741355.22610003,2890950859.0,,,,,,,,,,,,1.1817999999996145,1.1750000000075234,0.0195397628597426,0.0261496619441621,51.69896028396763,0.0119083444230858,0.0137438038678509,-0.00183545944476513,1149517.85,1353237.445949986,638697892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,3.507600000003842,3.5456000000057686,0.0964465536011812,0.1102475896249803,47.77516632293606,0.0424090857888272,0.0730248773275489,-0.0306157915387216,1355625219.2,4823116486.547198,9737771080.0,1.6055999999993014,1.5502999999986111,0.0420271079411541,0.0363519387319365,56.19294140592805,0.0274408684866067,0.022826560269948,0.0046143082166587,39991652.1,62287461.07250004,2832445603.0,,,,,,,,,,,,1.1795999999996143,1.1756000000075235,0.018937854487914,0.0254246860910077,50.291147781975496,0.0100790086074571,0.0130108448157722,-0.00293183620831508,1153732.45,1358934.551749986,637280699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,3.457600000003842,3.5284000000057683,0.1001216145582313,0.1086584760803388,43.52907600315403,0.0264829281159961,0.0637164874852383,-0.0372335593692421,1244747321.6,4399435345.043199,8879430664.0,1.5975999999993014,1.5533999999986112,0.0414440321627412,0.0360410859653696,54.81681983925828,0.025286620115686,0.0233185722390956,0.0019680478765904,40191288.7,62693510.358300045,2798897503.0,,,,,,,,,,,,1.1701999999996144,1.1730500000075232,0.0190486176045462,0.02496577994165,46.4750005110271,0.0074140986823068,0.0118914955890791,-0.00447739690677233,1035361.9,1215747.2872999862,636786199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,3.4306000000038424,3.516400000005768,0.0976213998152285,0.1073971563603146,48.578616155059166,0.0200053638069004,0.0549742627495707,-0.0349688989426703,1208255385.6,4255295339.3151984,9751934344.0,1.5945999999993012,1.5567999999986113,0.0426488898087088,0.0357524369678432,59.267263102052105,0.025624042387863,0.0237796662688491,0.0018443761190139,41080386.9,64208597.99510004,2842848327.0,,,,,,,,,,,,1.1629999999996143,1.1706500000075235,0.017723708209059,0.0241825099458178,49.42695289542248,0.0060394359354531,0.0107210836583539,-0.00468164772290075,966214.55,1131187.7023999863,637272816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,3.4072000000038423,3.502500000005768,0.0956726068529809,0.1061545023345779,46.3740450315577,0.0115912565697811,0.0462976615136128,-0.0347064049438317,1177692121.6,4128179175.692799,8658877448.0,1.5915999999993014,1.5597499999986113,0.0432140637052697,0.0344129771844258,57.58229336895694,0.0249582160496784,0.0240153762250149,0.0009428398246634,42010212.1,65736558.85230005,2809350183.0,,,,,,,,,,,,1.1571999999996143,1.1684500000075233,0.0172901657803874,0.023598044949688,47.454037034006696,0.0043351909236966,0.0094439051114224,-0.00510871418772587,919952.4,1075433.1931499862,637058616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,3.383200000003842,3.490600000005768,0.099758396650021,0.108572037882108,44.16047736461848,0.0016760300270832,0.0373733352163069,-0.0356973051892236,1189123904.0,4151697030.783999,7194105224.0,1.5883999999993017,1.5628499999986114,0.0426871795968265,0.0350977645283954,55.25610499207689,0.0232746402456913,0.0238672290291502,-0.000592588783458896,45563407.1,71423597.25730005,2720471983.0,,,,,,,,,,,,1.1515999999996145,1.1657000000075235,0.0173813789083033,0.0235553274532817,44.19712076078865,0.0019932873854406,0.0079537815662261,-0.00596049418078543,935152.65,1090478.341899986,635929907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,3.3578000000038424,3.477500000005768,0.1072326801974778,0.1073883208905289,41.49423121018969,-0.0101000139026896,0.0278786653925076,-0.0379786792951972,1151839916.8,4001661039.155199,5861728648.0,1.5827999999993014,1.5647999999986113,0.041325873274946,0.0355907813477957,49.22130675227942,0.0192174268352092,0.022937268590362,-0.00371984175515283,47439934.9,74414092.87510005,2644802239.0,,,,,,,,,,,,1.1449999999996143,1.1632000000075235,0.0188245141448992,0.0233728040637616,41.63279923038857,-0.000661973647499758,0.0062306305234809,-0.0068926041709807,931747.65,1085645.096899986,635602407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,3.355400000003842,3.466850000005768,0.1105265814293495,0.1054320122554911,44.24919503613916,-0.0161798202419394,0.0190669682656182,-0.0352467885075576,1145300224.0,3965145554.963198,7113585288.0,1.5767999999993014,1.5673999999986112,0.0382479777497367,0.0344057255372389,47.59606114989941,0.0151017476465384,0.0213701644015973,-0.00626841675505885,47927187.4,75241825.63520005,2606238863.0,,,,,,,,,,,,1.1439999999996144,1.1618000000075237,0.0192292052049031,0.0231318894877786,46.32784920085077,-0.00161795338957571,0.0046609137408696,-0.00627886713044532,790661.25,920155.156899986,635800811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,3.350600000003842,3.459900000005768,0.1102038461331387,0.1028297256658132,48.8248399009319,-0.0154140865163725,0.01217075730922,-0.0275848438255926,1166489948.8,4030429735.891199,8507119880.0,1.5687999999993014,1.5698999999986112,0.0362582101316569,0.0340196022845789,51.25528651004751,0.0132207824970496,0.0197402880206877,-0.00651950552363818,46893883.4,73748259.17920005,2634581183.0,,,,,,,,,,,,1.1413999999996145,1.1606000000075236,0.0194895441924767,0.0220510402386515,46.98394223612821,-0.00218895799217566,0.0032909393942605,-0.00547989738643622,784794.05,912613.652899986,636369767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,3.358000000003842,3.4544500000057683,0.1092938479631739,0.0980561738325408,50.26817807655996,-0.0128835078252147,0.007159904282333,-0.0200434121075478,1177888092.8,4064173547.423999,9698245896.0,1.5657999999993013,1.5735499999986111,0.0334053184681917,0.0330182021213947,54.32822004770047,0.0129525530209879,0.0183827410207478,-0.00543018799975986,46336053.8,73055983.32600006,2675384247.0,,,,,,,,,,,,1.1431999999996143,1.1607500000075237,0.0194727972522875,0.0216188230787479,51.748006746654966,-0.00141479968376034,0.0023497915786563,-0.00376459126241672,762703.25,887073.3630499862,636494872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,3.376200000003842,3.4447000000057684,0.1016272980193323,0.0948378757016451,51.2111941929258,-0.00963723098370694,0.003800477229125,-0.013437708212832,1151217299.2,3959768072.783999,10476758088.0,1.567599999999301,1.5765999999986111,0.0323312202363234,0.0317311876841522,56.58231113436625,0.0136318313172816,0.0174325590800545,-0.00380072776277296,45408624.4,71706920.74080005,2699215947.0,,,,,,,,,,,,1.1495999999996145,1.1609500000075237,0.0195563246246773,0.0208603357159802,54.94539585093703,8.535055427172367e-05,0.0018969033737794,-0.00181155281950772,761601.5,885886.9007999862,636991272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,3.408800000003842,3.434450000005768,0.0887110207518269,0.092920884580099,52.72812882682821,-0.00522903994282542,0.0019945737947349,-0.0072236137375604,1139616384.0,3906201401.577599,11558135624.0,1.5805999999993012,1.5801999999986112,0.0328394245074452,0.0318932457067128,60.608611355182376,0.0160029829019301,0.0171466438444297,-0.00114366094249956,46298195.2,73297227.72840007,2758699547.0,,,,,,,,,,,,1.1597999999996145,1.1613500000075234,0.0198577398718863,0.020584597450553,57.43087142680834,0.0019776579994046,0.0019130542989044,6.460370050015147e-05,754711.5,878102.6207999863,637718272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,3.439600000003842,3.443950000005768,0.0833897188070649,0.0894265356815205,54.726388038095855,0.0005976514988095,0.0017151893355498,-0.00111753783674036,1117897760.0,3842617287.017599,12400290376.0,1.6017999999993011,1.5887499999986112,0.027458246520922,0.0319722995848047,65.07330439251855,0.0202310591246384,0.0177635269004714,0.0024675322241669,46073342.0,73290262.71520007,2796806883.0,,,,,,,,,,,,1.1693999999996143,1.1647500000075233,0.0187933454384493,0.0198999833469421,60.31262942328479,0.0043151905219516,0.0023934815435139,0.0019217089784377,704291.5,822555.0207999863,638034172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,3.463200000003842,3.4507000000057677,0.0835655892257568,0.0861103545614118,56.827294306342615,0.0076288467707588,0.0028979208225916,0.0047309259481671,1077737372.8,3712851673.331198,13297596424.0,1.6207999999993017,1.595099999998611,0.0282729164046167,0.0309742781858901,66.10753679313468,0.023951277713659,0.0190010770631089,0.00495020065055,46576042.0,74270028.49020007,2829819383.0,,,,,,,,,,,,1.1789999999996144,1.1669000000075234,0.0194317351962264,0.0188356988221605,60.83180977259458,0.0062569588456342,0.0031661770039379,0.0030907818416962,775761.5,908657.6607999865,639853772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,3.471600000003842,3.4470000000057666,0.0812692912648744,0.0851739006641681,52.27652333651511,0.0087429872627904,0.0040669341106314,0.004676053152159,1077227120.0,3705948381.164798,11919615880.0,1.6355999999993014,1.5993499999986112,0.0304827049658299,0.0301904011726122,65.07001733556113,0.0262739415345309,0.0204556499573933,0.0058182915771376,47408279.8,75817283.68720005,2773197771.0,,,,,,,,,,,,1.1841999999996144,1.1674000000075235,0.0197849016355521,0.018276006049149,57.97325616215903,0.007148578371646,0.0039626572774795,0.0031859210941664,820534.5,962262.6592999862,637949871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,3.497800000003842,3.4481500000057665,0.0827685036875788,0.0879471934738704,59.01792351344884,0.0177327783917289,0.0068001029668509,0.010932675424878,1090102755.2,3753006216.3519983,13171319944.0,1.6517999999993012,1.603299999998611,0.0346291467126358,0.0296768010888542,67.79187497048777,0.0293897158496354,0.0222424631358417,0.0071472527137936,47902863.8,76845803.40320006,2833745531.0,,,,,,,,,,,,1.1895999999996143,1.1681500000075236,0.0206283744564842,0.0178277199027812,61.32814758650036,0.0087229403550268,0.004914713892989,0.0038082264620378,1010861.5,1190878.5332999865,642561915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,3.518200000003842,3.448100000005766,0.0827011952917533,0.0847366796543083,58.41400201007796,0.0240155745367185,0.0102431972808244,0.013772377255894,1093033580.8,3763388296.547198,12138141128.0,1.666399999999301,1.6088499999986108,0.039203256268595,0.0289141724396503,69.93631016903954,0.032852049391673,0.024364380387008,0.008487669004665,48763115.6,78457066.48700006,2879007691.0,,,,,,,,,,,,1.1945999999996144,1.1697500000075234,0.0221289365468242,0.0174114541954397,63.17485733577384,0.0104154126741426,0.0060148536492197,0.0044005590249229,1078764.8,1273824.8913999863,644621782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,3.538400000003842,3.4477500000057666,0.0820955857685849,0.0820412025361434,60.1697193930519,0.0308979296413487,0.0143741437529293,0.0165237858884194,1106585369.6,3811690490.710398,13289383368.0,1.6817999999993014,1.614499999998611,0.0470416602818891,0.0294917315511039,73.89941838672647,0.0380621164187202,0.0271039275933504,0.0109581888253697,49530719.2,80056080.08600006,2942606591.0,,,,,,,,,,,,1.1981999999996145,1.1704500000075233,0.0231160081476637,0.0166677788957655,64.22613200743082,0.0119418179079324,0.0072002465009623,0.0047415714069701,1380226.4,1638887.0357999862,651501114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,3.532800000003842,3.444300000005766,0.0787725060076566,0.0834668309264189,51.90924612371559,0.0281203112231374,0.0171233772469709,0.0109969339761664,1104848288.0,3801382018.006398,12092880072.0,1.6931999999993017,1.619349999998611,0.0519951469090178,0.0296708935831679,70.5604051275403,0.0407530564949685,0.029833753373674,0.0109193031212944,52648446.8,85654020.07640007,2829134631.0,,,,,,,,,,,,1.1985999999996146,1.1705000000075234,0.0231679160194011,0.0164772232603536,57.986598458076784,0.0118848212346005,0.0081371614476899,0.0037476597869105,1442441.4,1713265.5657999865,649624714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,3.5438000000038423,3.4451500000057664,0.0794683912176259,0.0813620572888175,53.92505065030823,0.0279370453829645,0.0192861108741696,0.0086509345087949,1100412576.0,3786591823.951998,12962566728.0,1.7119999999993012,1.6262499999986109,0.0591003832653399,0.0307658297557987,74.03484937212484,0.0450293992157331,0.0328728825420858,0.0121565166736472,53231872.4,87221022.40280005,2920019223.0,,,,,,,,,,,,1.2047999999996146,1.172350000007523,0.025237468824236,0.0168717073131855,63.9186212345915,0.013459711918063,0.0092016715417645,0.0042580403762984,1620574.3,1932899.3450999868,654725772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
