date,year,month,margin_total,margin_5d_chg
2020-03-06,2020,3,1127053629855.0,2.242870536359587
2020-03-09,2020,3,1123647358141.0,1.0886468274633243
2020-03-10,2020,3,1129251655400.0,1.001140655511712
2020-03-11,2020,3,1127659884901.0,0.5725721523950345
2020-03-12,2020,3,1124017628251.0,-0.716146310474163
2020-03-13,2020,3,1115184582974.0,-1.05310400202757
2020-03-16,2020,3,1097554812399.0,-2.32212940767897
2020-03-17,2020,3,1098685080152.0,-2.70679924194335
2020-03-18,2020,3,1090429740485.0,-3.3015401997091
2020-03-19,2020,3,1094388946705.0,-2.63596235515478
2020-03-20,2020,3,1088919388944.0,-2.35523288530006
2020-03-23,2020,3,1078719473959.0,-1.71611825006081
2020-03-24,2020,3,1078220502924.0,-1.86264268057311
2020-03-25,2020,3,1080769772928.0,-0.885886288529091
2020-03-26,2020,3,1076986032344.0,-1.59019463906291
2020-03-27,2020,3,1071310361955.0,-1.61711024413632
2020-03-30,2020,3,1067251295848.0,-1.06312886601654
2020-03-31,2020,3,1065119532546.0,-1.21505483734281
2020-04-01,2020,4,1061138733488.0,-1.81639419714857
2020-04-02,2020,4,1062902872882.0,-1.3076455069105
2020-04-03,2020,4,1055661046786.0,-1.46076391349767
2020-04-07,2020,4,1062077450898.0,-0.484782259822791
2020-04-08,2020,4,1062066778284.0,-0.286611424231686
2020-04-09,2020,4,1064831590282.0,0.3480088585458896
2020-04-10,2020,4,1057925581895.0,-0.46827335911741
2020-04-13,2020,4,1057414609794.0,0.1661104208911412
2020-04-14,2020,4,1058289985759.0,-0.356609128251206
2020-04-15,2020,4,1058194653955.0,-0.36458388570032
2020-04-16,2020,4,1060310223839.0,-0.424608593909447
2020-04-17,2020,4,1058227281091.0,0.0285179979729433
2020-04-20,2020,4,1062517675624.0,0.4825983850359483
2020-04-21,2020,4,1063569028826.0,0.4988276500806021
2020-04-22,2020,4,1067232690367.0,0.8540996099555276
2020-04-23,2020,4,1067270942713.0,0.6564794639815741
2020-04-24,2020,4,1060281536630.0,0.1941223379614776
2020-04-27,2020,4,1058668344091.0,-0.362283999721635
2020-04-28,2020,4,1054486211235.0,-0.853994178546724
2020-04-29,2020,4,1050361577141.0,-1.58082800295391
2020-04-30,2020,4,1043052909200.0,-2.26915514550014
2020-05-06,2020,5,1055869290755.0,-0.416139084061006
2020-05-07,2020,5,1062468435000.0,0.3589500838681259
2020-05-08,2020,5,1064384681061.0,0.9387007360112332
2020-05-11,2020,5,1071149738038.0,1.979143311161824
2020-05-12,2020,5,1074190725654.0,2.985257620141435
2020-05-13,2020,5,1077957086491.0,2.0919062548174105
2020-05-14,2020,5,1079815635828.0,1.6327262304032697
2020-05-15,2020,5,1079243262147.0,1.395978479433646
2020-05-18,2020,5,1080582325821.0,0.880604032100818
2020-05-19,2020,5,1084704222490.0,0.9787365115816904
2020-05-20,2020,5,1084449934832.0,0.6023290186936592
2020-05-21,2020,5,1083534419017.0,0.3443905668349067
2020-05-22,2020,5,1077949478589.0,-0.119878770929382
2020-05-25,2020,5,1078015730192.0,-0.237519675055764
2020-05-26,2020,5,1081108621135.0,-0.331482193988896
2020-05-27,2020,5,1080954987669.0,-0.322278332151992
2020-05-28,2020,5,1080536813762.0,-0.276650672317313
2020-05-29,2020,5,1078051720181.0,0.0094848222510268
2020-06-01,2020,6,1089009191494.0,1.0197867242662584
2020-06-02,2020,6,1093147842756.0,1.1135996314931562
2020-06-03,2020,6,1095857637059.0,1.3786558700410234
2020-06-04,2020,6,1097818981646.0,1.5994057457265454
2020-06-05,2020,6,1096667585937.0,1.7268063681466383
2020-06-08,2020,6,1101420985409.0,1.139732704916141
2020-06-09,2020,6,1103335836186.0,0.9319867845427376
2020-06-10,2020,6,1105522298812.0,0.8819267600249203
2020-06-11,2020,6,1108542150091.0,0.9767701801732808
2020-06-12,2020,6,1107948719772.0,1.028673955505055
2020-06-15,2020,6,1112371096965.0,0.9941803997800092
2020-06-16,2020,6,1120285423267.0,1.5362128669355268
2020-06-17,2020,6,1124727846045.0,1.7372374355214992
2020-06-18,2020,6,1130492371996.0,1.9800980867708209
2020-06-19,2020,6,1130509406207.0,2.03625727729011
2020-06-22,2020,6,1141886718492.0,2.6533970189921874
2020-06-23,2020,6,1146890600025.0,2.3748569967476207
2020-06-24,2020,6,1141624575700.0,1.5022949520113515
2020-06-29,2020,6,1150248326868.0,1.7475531336066386
2020-06-30,2020,6,1163768006533.0,2.941912746890507
2020-07-01,2020,7,1176277335564.0,3.011736323320835
2020-07-02,2020,7,1190315272428.0,3.786295955521246
2020-07-03,2020,7,1202867591573.0,5.364549535511554
2020-07-06,2020,7,1241829467662.0,7.96185820529427
2020-07-07,2020,7,1268546289730.0,9.003365156011345
2020-07-08,2020,7,1301341206765.0,10.632175543961695
2020-07-09,2020,7,1326527456086.0,11.443370240907267
2020-07-10,2020,7,1342288934752.0,11.590747323791264
2020-07-13,2020,7,1374777949810.0,10.705856609950072
2020-07-14,2020,7,1387784595595.0,9.399602271540196
2020-07-15,2020,7,1388858031893.0,6.725125176475255
2020-07-16,2020,7,1382585444706.0,4.225919965908775
2020-07-17,2020,7,1376121071849.0,2.5204809650949622
2020-07-20,2020,7,1388822673098.0,1.0215994001024686
2020-07-21,2020,7,1390438260187.0,0.1912158846857803
2020-07-22,2020,7,1397657711647.0,0.6335910188031368
2020-07-23,2020,7,1406344955169.0,1.71848405854238
2020-07-24,2020,7,1387626567172.0,0.8360816179888042
2020-07-27,2020,7,1392030721060.0,0.2309904658198025
2020-07-28,2020,7,1394529347868.0,0.2942300854444024
2020-07-29,2020,7,1409374898200.0,0.8383444998985023
2020-07-30,2020,7,1416987438499.0,0.7567477161903868
2020-07-31,2020,7,1424862401395.0,2.683418947425253
2020-08-03,2020,8,1449418738237.0,4.122611398497034
2020-08-04,2020,8,1453634277829.0,4.2383424953631454
2020-08-05,2020,8,1466306471434.0,4.039491075562007
2020-08-06,2020,8,1472038334654.0,3.885065926435805
2020-08-07,2020,8,1463596439834.0,2.7184406298515373
2020-08-10,2020,8,1470004939696.0,1.420307390536424
2020-08-11,2020,8,1463677272066.0,0.6908886499291444
2020-08-12,2020,8,1460259833089.0,-0.412372069741095
2020-08-13,2020,8,1462683636516.0,-0.635492834512274
2020-08-14,2020,8,1455895914886.0,-0.526137174047336
2020-08-17,2020,8,1474292083130.0,0.2916414304625858
2020-08-18,2020,8,1481650484164.0,1.227949114262783
2020-08-19,2020,8,1481371989697.0,1.445780821303555
2020-08-20,2020,8,1479444811186.0,1.1459193397366452
2020-08-21,2020,8,1478378297957.0,1.5442301088371746
2020-08-24,2020,8,1486055821585.0,0.7979245489825093
2020-08-25,2020,8,1485288025872.0,0.2455060587418067
2020-08-26,2020,8,1478364764354.0,-0.20300271396485
2020-08-27,2020,8,1481602059322.0,0.1458147083074124
2020-08-28,2020,8,1484744743138.0,0.4306370832011019
2020-08-31,2020,8,1495423567537.0,0.6303764512700871
2020-09-01,2020,9,1499023102117.0,0.9247415993228758
2020-09-02,2020,9,1508918103936.0,2.066698308745929
2020-09-03,2020,9,1509711539287.0,1.8972354815613104
2020-09-04,2020,9,1506466837843.0,1.4630187987122012
2020-09-07,2020,9,1503657408512.0,0.5506025953945226
2020-09-08,2020,9,1502802787477.0,0.2521432361290543
2020-09-09,2020,9,1497208713605.0,-0.776012316404461
2020-09-10,2020,9,1486366499333.0,-1.5463245359458
2020-09-11,2020,9,1484397559870.0,-1.46496938522718
2020-09-14,2020,9,1488145472205.0,-1.03161373190389
2020-09-15,2020,9,1491044770902.0,-0.782405826831078
2020-09-16,2020,9,1491218201813.0,-0.400112004262653
2020-09-17,2020,9,1494878398578.0,0.5726649012083973
2020-09-18,2020,9,1498653135026.0,0.9603609936712942
2020-09-21,2020,9,1500612231524.0,0.8377379464473922
2020-09-22,2020,9,1501060950443.0,0.6717557873826108
2020-09-23,2020,9,1505789201203.0,0.9771205429416564
2020-09-24,2020,9,1503604998250.0,0.5837665244411205
2020-09-25,2020,9,1499105315711.0,0.0301724711630591
2020-09-28,2020,9,1494506486144.0,-0.406883620680542
2020-09-29,2020,9,1490435173862.0,-0.707884418541704
2020-09-30,2020,9,1472347334879.0,-2.22088631644341
2020-10-09,2020,10,1485559680205.0,-1.20013687544284
2020-10-12,2020,10,1502386573406.0,0.2188810659672579
2020-10-13,2020,10,1513580826793.0,1.2762969465735852
2020-10-14,2020,10,1521460773370.0,2.0816470284720223
2020-10-15,2020,10,1524550508399.0,3.5455746265394827
2020-10-16,2020,10,1521240216560.0,2.40182449957691
2020-10-19,2020,10,1523871794843.0,1.4300727800230284
2020-10-20,2020,10,1528251502173.0,0.9692693723588164
2020-10-21,2020,10,1528835061956.0,0.4846847657903108
2020-10-22,2020,10,1529435856634.0,0.320445154692206
2020-10-23,2020,10,1517947532538.0,-0.216447342514114
2020-10-26,2020,10,1515990671142.0,-0.517177608226027
2020-10-27,2020,10,1516474942571.0,-0.77059041559947
2020-10-28,2020,10,1521422403516.0,-0.48485664833695
2020-10-29,2020,10,1526056753610.0,-0.220937871264292
2020-10-30,2020,10,1518543041136.0,0.0392311713834026
2020-11-02,2020,11,1521745962241.0,0.3796389521753873
2020-11-03,2020,11,1527582528331.0,0.7324608833409796
2020-11-04,2020,11,1532902891626.0,0.7545891320824838
2020-11-05,2020,11,1540077236589.0,0.9187392897304524
2020-11-06,2020,11,1540289073457.0,1.43203266103884
2020-11-09,2020,11,1553843832329.0,2.1092791362318453
2020-11-10,2020,11,1556837672614.0,1.9151269237782875
2020-11-11,2020,11,1553833407179.0,1.3654169267564242
2020-11-12,2020,11,1554168238638.0,0.9149542447760116
2020-11-13,2020,11,1553359959222.0,0.8485995252607959
2020-11-16,2020,11,1560678880868.0,0.43988001862163
2020-11-17,2020,11,1563283751239.0,0.4140495016527135
2020-11-18,2020,11,1565224950358.0,0.7331251295260355
2020-11-19,2020,11,1564003314753.0,0.6328192708158209
2020-11-20,2020,11,1563419426768.0,0.6475941063292412
2020-11-23,2020,11,1573724281092.0,0.8358798458748096
2020-11-24,2020,11,1577090235379.0,0.8831719851918995
2020-11-25,2020,11,1576773834870.0,0.7378418360478145
2020-11-26,2020,11,1573696973933.0,0.619797866702787
2020-11-27,2020,11,1570222492391.0,0.4351401489914863
2020-11-30,2020,11,1574676764964.0,0.0605241898751884
2020-12-01,2020,12,1581970153887.0,0.3094254468468893
2020-12-02,2020,12,1588990510735.0,0.7747893575369424
2020-12-03,2020,12,1587927541891.0,0.904276248459368
2020-12-04,2020,12,1586604130970.0,1.0432686232927146
2020-12-07,2020,12,1590173680287.0,0.9841331038725531
2020-12-08,2020,12,1589879200427.0,0.4999491627934338
2020-12-09,2020,12,1583781814774.0,-0.327799060209033
2020-12-10,2020,12,1583936018362.0,-0.251366855457813
2020-12-11,2020,12,1578231718424.0,-0.527693857754008
2020-12-14,2020,12,1582821785103.0,-0.462332842955437
2020-12-15,2020,12,1584467393819.0,-0.340391056537281
2020-12-16,2020,12,1586623087000.0,0.1793979574393311
2020-12-17,2020,12,1591995736362.0,0.5088411341472421
2020-12-18,2020,12,1594138315413.0,1.0078746234351454
2020-12-21,2020,12,1601596400157.0,1.1861483857943167
2020-12-22,2020,12,1601840019566.0,1.0964331493832358
2020-12-23,2020,12,1607841891042.0,1.3373563145435252
2020-12-24,2020,12,1609383748924.0,1.0922147694776283
2020-12-25,2020,12,1611381231017.0,1.0816448884821472
2020-12-28,2020,12,1615288968317.0,0.854932501013228
2020-12-29,2020,12,1609041906646.0,0.4496008959715691
2020-12-30,2020,12,1616438967200.0,0.5346966145053367
2020-12-31,2020,12,1619008122286.0,0.5980160647474309
2021-01-04,2021,1,1643646221827.0,2.0023188919506385
2021-01-05,2021,1,1655687080768.0,2.5009836161446364
2021-01-06,2021,1,1663093415016.0,3.359235589001464
2021-01-07,2021,1,1673031399620.0,3.5010559364347493
2021-01-08,2021,1,1672599746717.0,3.310151672082396
2021-01-11,2021,1,1673642943510.0,1.8250108377736665
2021-01-12,2021,1,1684483829088.0,1.7392627299261498
2021-01-13,2021,1,1686058153338.0,1.3808447628168352
2021-01-14,2021,1,1682663831690.0,0.5757472377498685
2021-01-15,2021,1,1680173262896.0,0.4527990748453447
2021-01-18,2021,1,1689283516593.0,0.934522691572326
2021-01-19,2021,1,1691279668233.0,0.4034374820136577
2021-01-20,2021,1,1698542527659.0,0.7404474333393418
2021-01-21,2021,1,1709628072866.0,1.6024734512132488
2021-01-22,2021,1,1708509832950.0,1.686526662444221
2021-01-25,2021,1,1715652911328.0,1.5609810002871871
2021-01-26,2021,1,1706481850040.0,0.8988567705589867
2021-01-27,2021,1,1706083743135.0,0.4439815520188128
2021-01-28,2021,1,1698045714188.0,-0.677478269211118
2021-01-29,2021,1,1682493500836.0,-1.52274991997435
2021-02-01,2021,2,1680669671226.0,-2.03906278892513
2021-02-02,2021,2,1682471162179.0,-1.40702861037972
2021-02-03,2021,2,1681160553042.0,-1.46084213001189
2021-02-04,2021,2,1670824295085.0,-1.60310284202314
2021-02-05,2021,2,1659483782315.0,-1.36759627954383
2021-02-08,2021,2,1657105193498.0,-1.4020885919129
2021-02-09,2021,2,1660549708031.0,-1.30293193968383
2021-02-10,2021,2,1639715093793.0,-2.46528858733962
2021-02-18,2021,2,1664801330301.0,-0.360478645284101
2021-02-19,2021,2,1672052802674.0,0.7574054349278381
2021-02-22,2021,2,1681961677222.0,1.499994316687303
2021-02-23,2021,2,1681104833540.0,1.2378506593080818
2021-02-24,2021,2,1680067143744.0,2.460918369523424
2021-02-25,2021,2,1680362000076.0,0.9346862890953213
2021-02-26,2021,2,1670059962876.0,-0.119185219199591
2021-03-01,2021,3,1677784655763.0,-0.248342249146782
2021-03-02,2021,3,1679751683334.0,-0.0804917206234323
2021-03-03,2021,3,1682936675825.0,0.1707986547850204
2021-03-04,2021,3,1675034460738.0,-0.317047120665614
2021-03-05,2021,3,1668091349418.0,-0.117876812914541
2021-03-08,2021,3,1663232572772.0,-0.867339139204503
2021-03-09,2021,3,1651547272702.0,-1.67908214719091
2021-03-10,2021,3,1646207161139.0,-2.18246563959363
2021-03-11,2021,3,1653813251244.0,-1.26691181533364
2021-03-12,2021,3,1651070716458.0,-1.02036575910177
2021-03-15,2021,3,1652313361619.0,-0.656505369829407
2021-03-16,2021,3,1651035600183.0,-0.0309814031640098
2021-03-17,2021,3,1652636060936.0,0.3905279936063488
2021-03-18,2021,3,1652703466894.0,-0.0671045747858922
2021-03-19,2021,3,1648248036108.0,-0.170960596772951
2021-03-22,2021,3,1656556399216.0,0.2567937593170866
2021-03-23,2021,3,1653925015675.0,0.1750062501183924
2021-03-24,2021,3,1652510207099.0,-0.00761533891066035
2021-03-25,2021,3,1648485710846.0,-0.255203436822615
2021-03-26,2021,3,1649283974683.0,0.0628508909038982
2021-03-29,2021,3,1652620451517.0,-0.237598170570152
2021-03-30,2021,3,1654048135752.0,0.0074441148076864
2021-03-31,2021,3,1654778849977.0,0.1372846514505088
2021-04-01,2021,4,1654029317053.0,0.3362847594326368
2021-04-02,2021,4,1652293768860.0,0.1824909611201741
2021-04-06,2021,4,1659035720703.0,0.3881876918630178
2021-04-07,2021,4,1664623601021.0,0.6393686520006936
2021-04-08,2021,4,1666578640560.0,0.7130735676954103
2021-04-09,2021,4,1663355811410.0,0.5638651177971354
2021-04-12,2021,4,1660239689225.0,0.4809023985173244
2021-04-13,2021,4,1655179329096.0,-0.232447774262867
2021-04-14,2021,4,1657338208596.0,-0.437660046423193
2021-04-15,2021,4,1658015773692.0,-0.513799148723204
2021-04-16,2021,4,1656810730550.0,-0.393486517743424
2021-04-19,2021,4,1665161341019.0,0.2964422442097714
2021-04-20,2021,4,1667762178855.0,0.760210663449512
2021-04-21,2021,4,1668920710545.0,0.6988616981691287
2021-04-22,2021,4,1672273926599.0,0.85995279015052
2021-04-23,2021,4,1669290758861.0,0.7532561252097336
2021-04-26,2021,4,1671060217645.0,0.3542525568357435
2021-04-27,2021,4,1668694792130.0,0.0559200398488668
2021-04-28,2021,4,1670656037009.0,0.1039789639516897
2021-04-29,2021,4,1669543669874.0,-0.163266118162397
2021-04-30,2021,4,1654253558570.0,-0.90081372649905
2021-05-06,2021,5,1661074014679.0,-0.597596834665448
2021-05-07,2021,5,1658474966847.0,-0.612444248714583
2021-05-10,2021,5,1664291067147.0,-0.380986254561133
2021-05-11,2021,5,1667258646234.0,-0.136865161494847
2021-05-12,2021,5,1671671184030.0,1.052899379890504
2021-05-13,2021,5,1671507193083.0,0.6280983455162925
2021-05-14,2021,5,1675776084830.0,1.0431944002080362
2021-05-17,2021,5,1682413400275.0,1.0888920505393471
2021-05-18,2021,5,1687761513235.0,1.2297352331812397
2021-05-19,2021,5,1692401962178.0,1.2401229587521545
2021-05-20,2021,5,1693364835847.0,1.3076607061250467
2021-05-21,2021,5,1690902629254.0,0.902659046213472
2021-05-24,2021,5,1696708520972.0,0.849679436377726
2021-05-25,2021,5,1699401957275.0,0.6896972083270336
2021-05-26,2021,5,1704439390294.0,0.7112629496428102
2021-05-27,2021,5,1711767424851.0,1.086746849493614
2021-05-28,2021,5,1715069899414.0,1.4292526217587254
2021-05-31,2021,5,1726568764006.0,1.7598923247520435
2021-06-01,2021,6,1734910552568.0,2.0894759559968
2021-06-02,2021,6,1732464336631.0,1.6442324964201838
2021-06-03,2021,6,1732013891804.0,1.1827814140558557
2021-06-04,2021,6,1729226512430.0,0.8254248424998334
2021-06-07,2021,6,1736238082009.0,0.5600308661072528
2021-06-08,2021,6,1734618131010.0,-0.0168551374344461
2021-06-09,2021,6,1734368161220.0,0.1098911272656932
2021-06-10,2021,6,1741127317334.0,0.526175082840008
2021-06-11,2021,6,1735411923570.0,0.3576981439700422
2021-06-15,2021,6,1740721108093.0,0.2582034186701332
2021-06-16,2021,6,1733763668089.0,-0.0492594252143874
2021-06-17,2021,6,1739989829346.0,0.3241334943582918
2021-06-18,2021,6,1743524249860.0,0.1376655516306613
2021-06-21,2021,6,1750763332312.0,0.8845973992399392
2021-06-22,2021,6,1759093835408.0,1.0554664517814505
2021-06-23,2021,6,1764800105273.0,1.7901192506940111
2021-06-24,2021,6,1765960333941.0,1.4925664596994404
2021-06-25,2021,6,1767799270419.0,1.3922961244129173
2021-06-28,2021,6,1777282924428.0,1.514744547509972
2021-06-29,2021,6,1779420945087.0,1.1555443643678889
2021-06-30,2021,6,1784202844383.0,1.0994298477219555
2021-07-01,2021,7,1774090749408.0,0.4603962677268036
2021-07-02,2021,7,1768198585991.0,0.0225882869555382
2021-07-05,2021,7,1776351593939.0,-0.0524019263449471
2021-07-06,2021,7,1776038669263.0,-0.19007733011902
2021-07-07,2021,7,1786147377069.0,0.1089860770103534
2021-07-08,2021,7,1790805458107.0,0.9421563527445054
2021-07-09,2021,7,1792813134324.0,1.3920692238991172
2021-07-12,2021,7,1804529044690.0,1.5862541428815602
2021-07-13,2021,7,1809324388867.0,1.8741551172313464
2021-07-14,2021,7,1807209605040.0,1.1791987739310894
2021-07-15,2021,7,1808200503832.0,0.9713531777699512
2021-07-16,2021,7,1803993797080.0,0.6236379320266217
2021-07-19,2021,7,1804613108778.0,0.0046585056775461
2021-07-20,2021,7,1806702294387.0,-0.144921192470193
2021-07-21,2021,7,1816717132186.0,0.5260887901151756
2021-07-22,2021,7,1826065849217.0,0.988017940883168
2021-07-23,2021,7,1823490507337.0,1.0807526216862762
2021-07-26,2021,7,1822882876076.0,1.0123924739952497
2021-07-27,2021,7,1811396369397.0,0.2598145264210538
2021-07-28,2021,7,1795310844769.0,-1.17829501564959
2021-07-29,2021,7,1803933682122.0,-1.21201363600825
2021-07-30,2021,7,1803160458759.0,-1.11489741768328
2021-08-02,2021,8,1817340100780.0,-0.304066452581508
2021-08-03,2021,8,1815414094515.0,0.2218026482706081
2021-08-04,2021,8,1826859492525.0,1.7572805204136843
2021-08-05,2021,8,1831823991133.0,1.5460828348297315
2021-08-06,2021,8,1832666643306.0,1.6363593380539945
2021-08-09,2021,8,1839850744168.0,1.2386588167145218
2021-08-10,2021,8,1842797962461.0,1.5084089095009467
2021-08-11,2021,8,1850322827192.0,1.2843535456889432
2021-08-12,2021,8,1857714306176.0,1.4133625920570436
2021-08-13,2021,8,1854061048041.0,1.1673920520758774
2021-08-16,2021,8,1854949362816.0,0.820643668833454
2021-08-17,2021,8,1842389795596.0,-0.0221493008628503
2021-08-18,2021,8,1847290126722.0,-0.163901154189527
2021-08-19,2021,8,1845731394601.0,-0.64503522070981
2021-08-20,2021,8,1841139574096.0,-0.696928181445422
2021-08-23,2021,8,1858637534690.0,0.1988287091784002
2021-08-24,2021,8,1865455477053.0,1.2519436175849163
2021-08-25,2021,8,1870016641303.0,1.2302623314145
2021-08-26,2021,8,1870600552952.0,1.347387730617
2021-08-27,2021,8,1867056338028.0,1.4076479750170456
2021-08-30,2021,8,1873071862854.0,0.7766080203694736
2021-08-31,2021,8,1871570227488.0,0.3277886023128173
2021-09-01,2021,9,1873526808858.0,0.1877078244904906
2021-09-02,2021,9,1877899564474.0,0.390196159756373
2021-09-03,2021,9,1871484094902.0,0.2371517550818325
2021-09-06,2021,9,1883187338866.0,0.5400474062210892
2021-09-07,2021,9,1893221132435.0,1.1568310196972795
2021-09-08,2021,9,1902766404561.0,1.5606713266528072
2021-09-09,2021,9,1911876120311.0,1.8092850373772065
2021-09-10,2021,9,1915364518391.0,2.344685889050946
2021-09-13,2021,9,1925963955913.0,2.271500883855704
2021-09-14,2021,9,1924909149971.0,1.6737620869065497
2021-09-15,2021,9,1926736154531.0,1.259731615638349
2021-09-16,2021,9,1912238594916.0,0.0189591052029536
2021-09-17,2021,9,1891889992595.0,-1.2255905113936
2021-09-22,2021,9,1898555115282.0,-1.42312323898122
2021-09-23,2021,9,1905588330127.0,-1.0037263236185
2021-09-24,2021,9,1895315343927.0,-1.63077910434749
2021-09-27,2021,9,1880670630487.0,-1.6508381596799
2021-09-28,2021,9,1877404557782.0,-0.76565946591488
2021-09-29,2021,9,1862669441194.0,-1.89015708836399
2021-09-30,2021,9,1841524604094.0,-3.3618869836766
2021-10-08,2021,10,1854227162611.0,-2.16788100448062
2021-10-11,2021,10,1858246664985.0,-1.19233879332678
2021-10-12,2021,10,1852770963237.0,-1.31210902002403
2021-10-13,2021,10,1852236833210.0,-0.560089071806135
2021-10-14,2021,10,1854704181182.0,0.7156883518525836
2021-10-15,2021,10,1851096805926.0,-0.168822717524641
2021-10-18,2021,10,1858549650958.0,0.0163049383437252
2021-10-19,2021,10,1863427384685.0,0.5751612940534168
2021-10-20,2021,10,1868339377644.0,0.8693566689359944
2021-10-21,2021,10,1867648606547.0,0.6979239868187825
2021-10-22,2021,10,1860975826475.0,0.5336847061360617
2021-10-25,2021,10,1868782868631.0,0.55060232949522
2021-10-26,2021,10,1870534149454.0,0.381381363578126
2021-10-27,2021,10,1868545297585.0,0.01102154905388
2021-10-28,2021,10,1851962801226.0,-0.839869195201592
2021-10-29,2021,10,1846701337317.0,-0.767043233712405
2021-11-01,2021,11,1851484310089.0,-0.925659092469755
2021-11-02,2021,11,1843973130108.0,-1.41996976391759
2021-11-03,2021,11,1839543520471.0,-1.55210457843775
2021-11-04,2021,11,1842928884960.0,-0.487802252832481
2021-11-05,2021,11,1830743994262.0,-0.864099826677111
2021-11-08,2021,11,1834667230264.0,-0.908302583681719
2021-11-09,2021,11,1837030397470.0,-0.376509425470494
2021-11-10,2021,11,1838620229523.0,-0.0501913076654814
2021-11-11,2021,11,1841246491932.0,-0.0912890910620523
2021-11-12,2021,11,1839044275069.0,0.45338293245889
2021-11-15,2021,11,1838837257215.0,0.2272906433500754
2021-11-16,2021,11,1834025300455.0,-0.163584501330993
2021-11-17,2021,11,1837568303720.0,-0.0572127830483437
2021-11-18,2021,11,1837267677968.0,-0.216093498694192
2021-11-19,2021,11,1836092437783.0,-0.160509310516154
2021-11-22,2021,11,1847221021222.0,0.4559274603614272
2021-11-23,2021,11,1849724235756.0,0.8559824827446549
2021-11-24,2021,11,1852121664850.0,0.7919902133998402
2021-11-25,2021,11,1853753600844.0,0.8973065315247553
2021-11-26,2021,11,1849288270403.0,0.7186910826741055
2021-11-29,2021,11,1851183037354.0,0.2144852232884853
2021-11-30,2021,11,1852685196949.0,0.1600758175604344
2021-12-01,2021,12,1853221653112.0,0.0593907129793791
2021-12-02,2021,12,1845977456403.0,-0.419481016110212
2021-12-03,2021,12,1844171711869.0,-0.276677174450745
2021-12-06,2021,12,1841699556340.0,-0.512292994406171
2021-12-07,2021,12,1837356384051.0,-0.827383568630191
2021-12-08,2021,12,1841596436259.0,-0.62729770254295
2021-12-09,2021,12,1842328690713.0,-0.197660360225082
2021-12-10,2021,12,1842345268722.0,-0.0990386705991164
2021-12-13,2021,12,1847463776354.0,0.3129837325614115
2021-12-14,2021,12,1848394634374.0,0.6007680610477406
2021-12-15,2021,12,1849421708740.0,0.4249178770619366
2021-12-16,2021,12,1849977775325.0,0.4151856642388596
2021-12-17,2021,12,1841959398082.0,-0.020944534477385
2021-12-20,2021,12,1837936014294.0,-0.515721183925088
2021-12-21,2021,12,1837217486164.0,-0.604694906712133
2021-12-22,2021,12,1839620664557.0,-0.529951829627728
2021-12-23,2021,12,1841579703557.0,-0.453955278815421
2021-12-24,2021,12,1831997081384.0,-0.540854304843718
2021-12-27,2021,12,1834913965908.0,-0.164426202136358
2021-12-28,2021,12,1838372786876.0,0.0628831763632042
2021-12-29,2021,12,1837478575612.0,-0.116441883170292
2021-12-30,2021,12,1840760958362.0,-0.0444588520072564
2021-12-31,2021,12,1832191166901.0,0.0105942044871243
2022-01-04,2022,1,1834876061632.0,-0.0020657249715339
2022-01-05,2022,1,1829538307654.0,-0.480559725702456
2022-01-06,2022,1,1830956424351.0,-0.354951145965209
2022-01-07,2022,1,1814599413568.0,-1.42123531440387
2022-01-10,2022,1,1816207967429.0,-0.872354356943783
2022-01-11,2022,1,1814213595731.0,-1.12609599814725
2022-01-12,2022,1,1817143256885.0,-0.677496104735519
2022-01-13,2022,1,1814775481800.0,-0.883742635040341
2022-01-14,2022,1,1809974379632.0,-0.25487906043714
2022-01-17,2022,1,1815333579590.0,-0.0481435966960153
2022-01-18,2022,1,1812231342638.0,-0.109262387717989
2022-01-19,2022,1,1806556698936.0,-0.582593469661152
2022-01-20,2022,1,1795770015068.0,-1.04726270123228
2022-01-21,2022,1,1781878331084.0,-1.55228984808681
2022-01-24,2022,1,1777155562079.0,-2.1030855122298
2022-01-25,2022,1,1764347423823.0,-2.64226303167768
2022-01-26,2022,1,1757189066148.0,-2.73269213288881
2022-01-27,2022,1,1743671775039.0,-2.90116438028548
2022-01-28,2022,1,1713210200774.0,-3.85369354978496
2022-02-07,2022,2,1717973637422.0,-3.33014880181711
2022-02-08,2022,2,1717608085203.0,-2.64910062433876
2022-02-09,2022,2,1722487744296.0,-1.97482004187916
2022-02-10,2022,2,1721351601217.0,-1.2800673923566
2022-02-11,2022,2,1714053020190.0,0.0491953302413916
2022-02-14,2022,2,1715895472516.0,-0.120966053304427
2022-02-15,2022,2,1718151852542.0,0.0316584058775992
2022-02-16,2022,2,1720239913155.0,-0.130499107958459
2022-02-17,2022,2,1721282350417.0,-0.00402304793227781
2022-02-18,2022,2,1716786541237.0,0.1594770415384916
2022-02-21,2022,2,1723187857817.0,0.4249900659920369
2022-02-22,2022,2,1725288468627.0,0.4153658522348502
2022-02-23,2022,2,1733921734099.0,0.795343768004253
2022-02-24,2022,2,1727121320487.0,0.3392220961648373
2022-02-25,2022,2,1725245309618.0,0.4927093833637208
2022-02-28,2022,2,1727160179233.0,0.2305216693571754
2022-03-01,2022,3,1729768996558.0,0.2596973209103792
2022-03-02,2022,3,1731695533583.0,-0.12839106126995
