日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB中位数,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2024-05-10,=6116.5457,=6626.9278,=1886468280174.6196,=1378947963651,=935768438747.2200,=4.4831,=0.0542,=6.9637,=5.8661,=5.0931
2024-05-09,=6243.9448,=6764.9574,=1929931668695.1504,=1408416560561,=954797119919.8700,=4.5728,=0.0682,=6.9637,=5.8664,=5.0945
2024-05-08,=6102.4890,=6611.6981,=1881959407884.2495,=1375651224601,=934612502037.2300,=4.4395,=0.0490,=6.9643,=5.8666,=5.0945
2024-05-07,=6191.5994,=6708.2441,=1907934602304.9900,=1395604662517,=948258780762.2698,=4.5615,=0.0631,=6.9643,=5.8666,=5.0973
2024-05-06,=6237.7924,=6758.2916,=1923762612289.9900,=1405952842279,=954961831467.5598,=4.6633,=0.0842,=6.9643,=5.8666,=5.1005
2024-04-30,=6177.9081,=6693.4103,=1907065820255.8501,=1393378262567,=945209425650.2300,=4.5766,=0.0676,=6.9643,=5.8705,=5.1026
2024-04-29,=6267.0107,=6789.9479,=1938161734092.7800,=1413582342286,=970504820108.3500,=4.7383,=0.0984,=6.9643,=5.8743,=5.1063
2024-04-26,=6050.9764,=6555.8871,=1875568705374.5601,=1362330555124,=928034362499.8199,=4.4665,=0.0528,=6.9671,=5.8746,=5.1063
2024-04-25,=5877.7787,=6368.2373,=1820222732385.7000,=1323705419659,=901273428219.8098,=4.5632,=0.0625,=6.9671,=5.8748,=5.1065
2024-04-24,=5875.3252,=6365.5791,=1820054328220.7395,=1322557394226,=900837966371.2800,=4.5946,=0.0687,=6.9671,=5.8757,=5.1102
2024-04-23,=5766.8233,=6248.0235,=1788428514277.5498,=1300257064548,=884462257170.7401,=4.5316,=0.0573,=6.9671,=5.8766,=5.1109
2024-04-22,=5818.9703,=6304.5218,=1803485005603.2195,=1311409926143,=892948311494.5796,=4.5571,=0.0600,=6.9671,=5.8766,=5.1122
2024-04-19,=5817.0404,=6302.4309,=1805353736556.1799,=1310517803908,=892485967422.8701,=4.5353,=0.0574,=6.9679,=5.8766,=5.1122
2024-04-18,=5989.2087,=6488.9654,=1855850646372,=1348754994425,=918508734916.1300,=4.6415,=0.0725,=6.9679,=5.8794,=5.1135
2024-04-17,=6068.3595,=6574.7207,=1877873121879.6704,=1366895734359,=930658404864.1600,=4.8749,=0.1257,=6.9679,=5.8822,=5.1149
2024-04-16,=5864.6025,=6353.9616,=1821617148432.9104,=1322568034040,=899466669580.3499,=4.7659,=0.0965,=6.9679,=5.8829,=5.1207
2024-04-15,=6021.7507,=6524.2227,=1863295401842.5601,=1358694278634,=923508013905.9000,=4.8851,=0.1277,=6.9679,=5.8835,=5.1239
2024-04-12,=5915.4611,=6409.0640,=1828588288777.1001,=1332715104638,=904989499978.4900,=4.6970,=0.0861,=6.9683,=5.8894,=5.1239
2024-04-11,=5876.7241,=6367.0946,=1821542928868.3799,=1326031995361,=898865434626.8000,=4.7289,=0.0915,=6.9683,=5.8953,=5.1246
2024-04-10,=5854.1577,=6342.6452,=1823504202049.2705,=1322060896650,=895458117125.1801,=4.7137,=0.0898,=6.9683,=5.8957,=5.1297
2024-04-09,=6016.5119,=6518.5467,=1869819519088.6499,=1357633533635,=919761721352.5200,=4.8864,=0.1254,=6.9683,=5.8962,=5.1303
2024-04-08,=5966.1411,=6463.9729,=1854079721889.6201,=1345929933761,=910549314140.6899,=4.8436,=0.1158,=6.9683,=5.8976,=5.1367
2024-04-03,=6107.0840,=6616.6765,=1899163871722.6804,=1376204412244,=932206876832.1600,=4.9949,=0.1488,=6.9697,=5.8990,=5.1367
2024-04-02,=6161.0291,=6675.1229,=1915415401364.3999,=1388163727905,=940211406669.2800,=5.0512,=0.1641,=6.9697,=5.9025,=5.1384
2024-04-01,=6273.6999,=6797.1953,=1948292144456.2695,=1414158502739,=957420522214.4900,=5.0931,=0.1830,=6.9697,=5.9060,=5.1395
2024-03-29,=6189.0804,=6705.5149,=1920509270640.9497,=1394125347290,=944380613740.6002,=5.0837,=0.1796,=6.9697,=5.9063,=5.1408
2024-03-28,=6205.4419,=6723.2416,=1924272090110.5696,=1397640582747,=946806817482.6400,=5.1303,=0.1959,=6.9697,=5.9066,=5.1430
2024-03-27,=6111.1903,=6621.1254,=1895782848830.9199,=1378012957043,=932496078881.1500,=4.9091,=0.1253,=6.9755,=5.9097,=5.1430
2024-03-26,=6281.2347,=6805.3588,=1946138124762.5896,=1414861501045,=958711745667.5200,=5.1207,=0.1918,=6.9755,=5.9129,=5.1431
2024-03-25,=6359.5754,=6890.2365,=1973573582613.0701,=1431835725043,=970528518846.7296,=5.1991,=0.2179,=6.9755,=5.9163,=5.1440
2024-03-22,=6506.5549,=7049.4804,=2017356331192.9504,=1463672299896,=993261595109.4298,=5.3534,=0.2621,=6.9755,=5.9197,=5.1440
2024-03-21,=6568.4803,=7116.5730,=2042139187615.6904,=1476813077433,=1003015083754.6100,=5.3678,=0.2668,=6.9755,=5.9211,=5.1440
2024-03-20,=6568.7207,=7116.8335,=2045571831835.4004,=1477972567547,=1002894746200.3800,=5.3472,=0.2608,=6.9794,=5.9225,=5.1431
2024-03-19,=6588.6274,=7138.4013,=2049379771014.7805,=1482559829779,=1005942088600.9600,=5.3772,=0.2700,=6.9794,=5.9241,=5.1431
2024-03-18,=6685.1042,=7242.9284,=2080692944452.9600,=1502994012742,=1021267198677.9399,=5.5827,=0.3757,=6.9794,=5.9257,=5.1431
2024-03-15,=6498.6463,=7040.9119,=2022578681046.5095,=1460182992566,=993618097802.7400,=5.4371,=0.2949,=6.9794,=5.9260,=5.1431
2024-03-14,=6494.7982,=7036.7427,=2022138189279.5100,=1459633922206,=992962193513.3199,=5.4305,=0.2942,=6.9794,=5.9263,=5.1431
2024-03-13,=6594.9283,=7145.2280,=2053343420029.1699,=1482974085052,=1008201823342.5295,=5.5476,=0.3523,=6.9884,=5.9265,=5.1430
2024-03-12,=6615.5967,=7167.6210,=2056781955315.0801,=1487398021033,=1011089588046.7800,=5.6286,=0.4005,=6.9884,=5.9266,=5.1430
2024-03-11,=6589.0587,=7138.8686,=2056677273147.3501,=1481533952010,=1006740166542.3500,=5.4870,=0.3231,=6.9884,=5.9267,=5.1430
2024-03-08,=6513.3154,=7056.8050,=2030830180971.0601,=1463909452801,=995407728443.9102,=5.4768,=0.3179,=6.9884,=5.9268,=5.1430
2024-03-07,=6367.5830,=6898.9123,=1991485912144.9600,=1430637833853,=973179073903.8600,=5.3693,=0.2684,=6.9884,=5.9273,=5.1430
2024-03-06,=6510.0113,=7053.2252,=2034328455817.7900,=1461331907338,=994995070622.4596,=5.4515,=0.3058,=6.9953,=5.9277,=5.1408
2024-03-05,=6603.1310,=7154.1151,=2059733344499.1304,=1480320834143,=1009039853444.5900,=5.5599,=0.3597,=6.9953,=5.9283,=5.1408
2024-03-04,=6610.7693,=7162.3907,=2064079054919.5500,=1482958048985,=1010362830003.9402,=5.6075,=0.3882,=6.9953,=5.9289,=5.1408
2024-03-01,=6574.3770,=7122.9617,=2059023201336.2305,=1474738592263,=1004874981592.2500,=5.6425,=0.4040,=6.9953,=5.9318,=5.1408
2024-02-29,=6439.3320,=6976.6482,=2025458452301.1799,=1444916427387,=984138933852.2600,=5.4557,=0.3087,=6.9953,=5.9347,=5.1408
2024-02-28,=6060.1296,=6565.8041,=1907101948488.8201,=1358742577488,=926169943148.9502,=4.9590,=0.1422,=7.0001,=5.9352,=5.1395
2024-02-27,=6323.4822,=6851.1315,=1989674481419.5801,=1416405403403,=966474745367.4700,=5.1026,=0.1870,=7.0001,=5.9356,=5.1408
2024-02-26,=6036.0599,=6539.7259,=1897173430372.8301,=1353566372249,=922885500018.3900,=4.7178,=0.0922,=7.0001,=5.9362,=5.1430
2024-02-23,=6009.2341,=6510.6616,=1887045378129.3999,=1347279796836,=918950760269.6200,=4.6742,=0.0832,=7.0001,=5.9368,=5.1431
2024-02-22,=5994.5380,=6494.7392,=1885042133965.1296,=1342855320139,=916609385161.6598,=4.5647,=0.0622,=7.0001,=5.9379,=5.1440
2024-02-21,=5896.7244,=6388.7638,=1856802341804.6399,=1322015679570,=902126388514.2196,=4.4988,=0.0559,=7.0131,=5.9390,=5.1440
2024-02-20,=5876.0794,=6366.3961,=1849699473473.3201,=1314799984895,=898807941562.3597,=4.4348,=0.0495,=7.0131,=5.9404,=5.1442
2024-02-19,=5916.5203,=6410.2115,=1867777861733.6499,=1324260920255,=904633827697.1100,=4.4657,=0.0532,=7.0131,=5.9417,=5.1463
2024-02-08,=5778.4203,=6260.5881,=1821419529506.3201,=1297113626699,=884076120838.8998,=4.3738,=0.0386,=7.0131,=5.9425,=5.1465
2024-02-07,=5603.6257,=6071.2081,=1772079662955.0002,=1259549627365,=857364791188.0601,=4.3301,=0.0331,=7.0131,=5.9432,=5.1480
2024-02-06,=5533.4514,=5995.1782,=1759027239189.4795,=1240654088992,=846455597835.8900,=4.1590,=0.0074,=7.0142,=5.9451,=5.1480
2024-02-05,=5193.2244,=5626.5617,=1652295750177.5503,=1166877944756,=794498570726.9600,=3.9130,=0,=7.0142,=5.9471,=5.1481
2024-02-02,=5221.1194,=5656.7844,=1652642390315.6602,=1172085663934,=798522911876.4601,=3.9971,=0.0009,=7.0142,=5.9474,=5.1495
2024-02-01,=5411.9289,=5863.5155,=1706417924456.2195,=1215878244713,=827478115073.2100,=4.1866,=0.0083,=7.0142,=5.9477,=5.1513
2024-01-31,=5347.6110,=5793.8308,=1690656775978.2500,=1201749516532,=817794748783.2100,=4.1112,=0.0046,=7.0142,=5.9485,=5.1613
2024-01-30,=5460.1429,=5915.7527,=1718981826477.1194,=1228956630153,=834851555457.9799,=4.1776,=0.0065,=7.0327,=5.9493,=5.1613
2024-01-29,=5697.8640,=6173.3099,=1798594905998.9998,=1282750408772,=871075453693.2699,=4.4020,=0.0361,=7.0327,=5.9498,=5.1629
2024-01-26,=5837.3943,=6324.4830,=1840378930799.4800,=1314503845927,=892458601289.2200,=4.5659,=0.0519,=7.0327,=5.9503,=5.1643
2024-01-25,=6042.2340,=6546.4151,=1900819089819.7900,=1358772632087,=923598506929.3696,=4.7504,=0.0806,=7.0327,=5.9506,=5.1705
2024-01-24,=5912.7635,=6406.1412,=1858316477913.1101,=1330675456699,=903971429369.6500,=4.6696,=0.0705,=7.0327,=5.9510,=5.1726
2024-01-23,=5944.4626,=6440.4854,=1860819312424.4800,=1336482220961,=908944143141.5100,=4.8176,=0.0938,=7.0386,=5.9537,=5.1726
2024-01-22,=5919.3735,=6413.3028,=1849066134404.6899,=1331329051458,=905130466318.5300,=4.8163,=0.0929,=7.0386,=5.9563,=5.1730
2024-01-19,=6090.2899,=6598.4810,=1901030852846.5896,=1369780109715,=931399544902.5800,=4.9270,=0.1181,=7.0386,=5.9565,=5.1736
2024-01-18,=6095.7493,=6604.3959,=1903996540880.7195,=1372637275676,=932160426861.9000,=4.9267,=0.1173,=7.0386,=5.9567,=5.1766
2024-01-17,=5960.3196,=6457.6655,=1861663310147.8999,=1342828046683,=911746457849.1802,=4.7989,=0.0876,=7.0386,=5.9568,=5.1807
2024-01-16,=6098.4383,=6607.3092,=1906324457477.3899,=1373692425921,=933068783228.1899,=4.9425,=0.1213,=7.0412,=5.9568,=5.1807
2024-01-15,=6087.1511,=6595.0802,=1900318065732.3601,=1369740601366,=931297103512.5902,=4.9156,=0.1148,=7.0412,=5.9569,=5.1838
2024-01-12,=6065.3683,=6571.4797,=1893722538526.0500,=1363503558086,=928108518170.1300,=4.7655,=0.0813,=7.0412,=5.9570,=5.1900
2024-01-11,=6182.7760,=6698.6842,=1935184584633.5400,=1387378490064,=946218149798.6400,=4.8615,=0.1057,=7.0412,=5.9572,=5.1931
2024-01-10,=6105.8036,=6615.2890,=1914828161312.7000,=1370294596617,=934580475452.9500,=4.7963,=0.0861,=7.0412,=5.9574,=5.2071
2024-01-09,=6172.0354,=6687.0474,=1936673609932.1299,=1383800857129,=944746982113.5601,=4.8085,=0.0872,=7.0446,=5.9580,=5.2071
2024-01-08,=6169.5680,=6684.3741,=1943209859695.0105,=1382589820974,=944521147416.6804,=4.8259,=0.0929,=7.0446,=5.9585,=5.2078
2024-01-05,=6373.8507,=6905.7027,=2005981181686.7705,=1429040599531,=975734458338.7196,=5.0216,=0.1362,=7.0446,=5.9586,=5.2089
2024-01-04,=6468.7885,=7008.5624,=2039844278258.7600,=1448646209724,=990139700966.2300,=5.0642,=0.1457,=7.0446,=5.9587,=5.2166
2024-01-03,=6573.6982,=7122.2260,=2066552960140.3401,=1473372913945,=1006257448835.2598,=5.1480,=0.1816,=7.0446,=5.9589,=5.2173
2024-01-02,=6704.4698,=7263.9096,=2100798174973.8899,=1501565710134,=1026204765480.3800,=5.2281,=0.2024,=7.0470,=5.9592,=5.2173
2023-12-29,=6829.0608,=7398.8969,=2130869374158.1899,=1522765802373,=1044997503904.2900,=5.4199,=0.2686,=7.0470,=5.9614,=5.2173
2023-12-28,=6814.6461,=7383.2794,=2127149446544.5400,=1520081324922,=1042807673996.1100,=5.4759,=0.2925,=7.0470,=5.9637,=5.2173
2023-12-27,=6667.0848,=7223.4052,=2082126567881.0696,=1483967358396,=1020083155293.9700,=5.2822,=0.2238,=7.0470,=5.9644,=5.2173
2023-12-26,=6569.7562,=7117.9552,=2056532185990.7896,=1461267407427,=1005067119246.2400,=5.1430,=0.1767,=7.0470,=5.9651,=5.2173
2023-12-25,=6711.1808,=7271.1807,=2102316352110.6101,=1493259488616,=1026719309891.1400,=5.2478,=0.2091,=7.0568,=5.9654,=5.2173
2023-12-22,=6771.7610,=7336.8159,=2129132581248.9800,=1503116406199,=1036051662275.6600,=5.2166,=0.1989,=7.0568,=5.9656,=5.2173
2023-12-21,=6841.3984,=7412.2641,=2149579817752.1001,=1519448410953,=1046858155281.1504,=5.2659,=0.2123,=7.0568,=5.9664,=5.2193
2023-12-20,=6770.8922,=7335.8747,=2127489954014.5601,=1503549828245,=1036135329631.8300,=5.1440,=0.1784,=7.0568,=5.9673,=5.2193
2023-12-19,=6849.7481,=7421.3105,=2150132832166.9905,=1519937867056,=1048106104411.9000,=5.1931,=0.1947,=7.0568,=5.9694,=5.2212
2023-12-18,=6761.2465,=7325.4241,=2120980416760.7700,=1500378164161,=1034580547302.3800,=5.0797,=0.1549,=7.0626,=5.9715,=5.2212
2023-12-15,=6841.6727,=7412.5613,=2139578026928.1299,=1520139765968,=1046916223492.5000,=5.1891,=0.1075,=7.0626,=5.9721,=5.2298
2023-12-14,=6890.4786,=7465.4397,=2151282363347,=1529900550627,=1054309357527.6100,=5.2262,=0.1114,=7.0626,=5.9727,=5.2356
2023-12-13,=6905.1220,=7481.3050,=2162275252657.7600,=1532513675960,=1056611376468.5698,=5.2351,=0.0991,=7.0626,=5.9731,=5.2374
2023-12-12,=6987.9063,=7570.9971,=2191391782529.9497,=1551235683268,=1069103550727.4000,=5.2962,=0.1097,=7.0626,=5.9735,=5.2413
2023-12-11,=7004.8747,=7589.3813,=2194679027121.8601,=1554788452638,=1071282879588.2600,=5.3192,=0.1242,=7.0647,=5.9737,=5.2413
2023-12-08,=6913.7918,=7490.6982,=1953786677046.4397,=1452770731100,=985168845462.7800,=4.8474,=0.1013,=7.0647,=5.9740,=5.2446
2023-12-07,=6770.9720,=7335.9611,=1919210048752.1299,=1422778072443,=964957895594.9000,=4.7787,=0.0833,=7.0647,=5.9742,=5.2459
2023-12-06,=6852.5530,=7424.3495,=1931781943058.9604,=1440074115968,=976339398852.8900,=4.8306,=0.0948,=7.0647,=5.9744,=5.2468
2023-12-05,=6865.8776,=7438.7859,=1936011586747.7400,=1442774001393,=977803909796.2000,=4.8023,=0.0872,=7.0647,=5.9773,=5.2545
2023-12-04,=7061.8518,=7651.1128,=1984819268999.2097,=1483109745559,=1005229265617.5298,=4.9869,=0.1180,=7.0650,=5.9803,=5.2545
2023-12-01,=7155.3182,=7752.3784,=2011334920747.3501,=1501982382912,=1018615280473.9602,=5.0013,=0.1220,=7.0650,=5.9809,=5.2594
2023-11-30,=7129.6052,=7724.5198,=1998115173563.5105,=1497409174245,=1014780252477.0498,=5.0314,=0.1317,=7.0650,=5.9815,=5.2625
2023-11-29,=7137.8694,=7733.4735,=2000404533978.2800,=1500657252236,=1015899666733.4700,=5.0877,=0.1492,=7.0650,=5.9824,=5.2635
2023-11-28,=7137.1120,=7732.6530,=2005172099122.5801,=1500759291691,=1016030275081.2400,=5.0759,=0.1435,=7.0650,=5.9832,=5.2662
2023-11-27,=7152.3136,=7749.1231,=2010439832172.4497,=1504447543137,=1017974939403.5402,=5.0123,=0.1244,=7.0716,=5.9843,=5.2662
2023-11-24,=7068.0138,=7656.6062,=1984469866475.2495,=1485777747207,=1005800876586.0400,=4.8376,=0.0965,=7.0716,=5.9854,=5.2680
2023-11-23,=7163.5647,=7760.1141,=2003869669147.6499,=1506640557744,=1019263486409.9900,=4.9293,=0.1063,=7.0716,=5.9857,=5.2720
2023-11-22,=7099.1734,=7690.3606,=1984995799417.1704,=1494176093601,=1009931506707.2198,=4.8811,=0.1025,=7.0716,=5.9861,=5.2724
2023-11-21,=7208.3974,=7808.6802,=2017683959624.7695,=1517482093491,=1025539799049.1500,=5.0235,=0.1268,=7.0716,=5.9871,=5.2736
2023-11-20,=7275.5271,=7881.4001,=2037693556674.0500,=1531955947448,=1035216445969.7300,=5.1109,=0.1512,=7.0770,=5.9880,=5.2736
2023-11-17,=7327.2240,=7937.4021,=2042868567694.1101,=1540612062976,=1042403763095.7100,=5.1643,=0.1697,=7.0770,=5.9940,=5.2741
2023-11-16,=7301.4788,=7909.5130,=2035308526396.7400,=1534841655410,=1038723079944.8098,=5.1481,=0.1650,=7.0770,=5.9999,=5.2768
2023-11-15,=7431.5114,=8050.3741,=2071511148623.9800,=1562591602119,=1057053979678.9399,=5.2825,=0.2021,=7.0770,=6.0026,=5.2788
2023-11-14,=7453.7816,=8074.4989,=2080678901609.9104,=1568077915237,=1060654898622.1801,=5.2173,=0.1800,=7.0770,=6.0053,=5.2788
2023-11-13,=7387.2238,=8002.3985,=2060796895317.7000,=1555742089954,=1051174522336.7600,=5.2545,=0.1889,=7.0844,=6.0067,=5.2788
2023-11-10,=7376.3065,=7990.5720,=2056069749064.2505,=1552194502918,=1049095218575.5304,=5.2635,=0.1910,=7.0844,=6.0080,=5.2794
2023-11-09,=7415.7497,=8033.2998,=2074185086042.2700,=1554930177652,=1053734664422.7500,=5.1408,=0.1610,=7.0844,=6.0088,=5.2850
2023-11-08,=7515.7978,=8141.6795,=2105591118078.4304,=1574761622050,=1068053550393.5100,=5.1613,=0.1670,=7.0844,=6.0096,=5.2952
2023-11-07,=7502.7948,=8127.5936,=2099235592743.1404,=1574088840660,=1066430077310.1200,=5.2356,=0.1818,=7.0844,=6.0101,=5.3008
2023-11-06,=7481.7293,=8104.7739,=2092787678343.9597,=1569779067031,=1063659269219.6600,=5.1726,=0.1693,=7.0921,=6.0107,=5.3008
2023-11-03,=7326.7619,=7936.9015,=2057545676667.6899,=1535901683367,=1041833811237.4398,=5.1246,=0.1567,=7.0921,=6.0116,=5.3017
2023-11-02,=7161.9791,=7758.3963,=2015893425986.7500,=1500772449676,=1018838489413.4000,=4.7561,=0.0843,=7.0921,=6.0126,=5.3096
2023-11-01,=7247.3502,=7850.8767,=2041092902006.2000,=1517833155153,=1030795374595.3298,=4.8370,=0.0962,=7.0921,=6.0145,=5.3198
2023-10-31,=7296.8478,=7904.4962,=2047691098684.3799,=1528456807258,=1037402901956.4100,=4.7910,=0.0864,=7.0921,=6.0164,=5.3211
2023-10-30,=7309.1741,=7917.8489,=2057138644411.2900,=1532191685520,=1028372764193.8101,=4.7808,=0.0855,=7.0943,=6.0181,=5.3211
2023-10-27,=6995.6312,=7578.1956,=1980054384774.2195,=1468819962062,=983111744675.2000,=4.6637,=0.0728,=7.0943,=6.0198,=5.3236
2023-10-26,=6832.0961,=7401.0421,=1935143284202.2805,=1438240363694,=959454165939.0898,=4.5250,=0.0502,=7.0943,=6.0198,=5.3264
2023-10-25,=6836.0022,=7405.2735,=1929156735131.5105,=1436427862272,=959433840140.0400,=4.6324,=0.0641,=7.0943,=6.0198,=5.3271
2023-10-24,=6818.5925,=7386.4140,=1926525835879.3799,=1430989876408,=956618327510.4000,=4.6511,=0.0691,=7.0943,=6.0209,=5.3303
2023-10-23,=6714.4033,=7273.5484,=1908576911791.2500,=1406722879862,=941884982906.3700,=4.6501,=0.0682,=7.0995,=6.0220,=5.3303
2023-10-20,=6870.9006,=7443.0781,=1949454528335.8899,=1438802801338,=963700073885.7900,=4.8464,=0.0910,=7.0995,=6.0236,=5.3314
2023-10-19,=6999.0938,=7581.9466,=1975165390919.9199,=1467504061008,=982090070613.7998,=4.9655,=0.1040,=7.0995,=6.0252,=5.3325
2023-10-18,=6946.1495,=7524.5933,=1953332365788.1299,=1458501218140,=974602687735.6500,=5.0065,=0.1120,=7.0995,=6.0258,=5.3353
2023-10-17,=7033.4943,=7619.2117,=1972254297729.7495,=1477206374965,=986915453039.2700,=5.1122,=0.1429,=7.0995,=6.0263,=5.3397
2023-10-16,=6959.1260,=7538.6503,=1950285809580.1399,=1463002392184,=976451095127.4698,=5.1463,=0.1519,=7.0999,=6.0280,=5.3397
2023-10-13,=7158.5469,=7754.6780,=2003448629093.5205,=1504812318746,=1004359588071.0402,=5.2078,=0.1640,=7.0999,=6.0296,=5.3510
2023-10-12,=7173.8707,=7771.2779,=2004591020593.4199,=1507705956615,=1006420570762.4399,=5.2468,=0.1721,=7.0999,=6.0299,=5.3555
2023-10-11,=7140.0602,=7734.6518,=1996544002570.8501,=1497515708924,=1001553031442.5699,=5.1705,=0.1564,=7.0999,=6.0301,=5.3581
2023-10-10,=7055.4431,=7642.9882,=1961093649552.6799,=1482866023319,=989276138729.0800,=5.0713,=0.1266,=7.0999,=6.0301,=5.3596
2023-10-09,=6985.3256,=7567.0317,=1945575716756.5901,=1469296743387,=979164335783.9100,=5.0723,=0.1277,=7.1005,=6.0302,=5.3596
2023-09-28,=6929.1540,=7506.1824,=1936887330904.0095,=1457543364479,=971601594764.2000,=5.1005,=0.1379,=7.1005,=6.0307,=5.3614
2023-09-27,=6849.1484,=7419.5142,=1909562527183.5500,=1440452108095,=959993540053.1400,=5.0945,=0.1360,=7.1005,=6.0313,=5.3640
2023-09-26,=6835.5773,=7404.8129,=1903423217414.4600,=1438452575926,=957975421125,=5.1149,=0.1411,=7.1005,=6.0326,=5.3697
2023-09-25,=6909.2839,=7483.9867,=1927082665864.6599,=1453894519296,=968085704949.4200,=5.1065,=0.1383,=7.1005,=6.0340,=5.3751
2023-09-22,=6973.6746,=7553.7333,=1942560874081.6011,=1467258404156,=977252964198.0702,=5.1807,=0.1545,=7.1012,=6.0357,=5.3751
2023-09-21,=6822.7857,=7390.2938,=1897348447405,=1437527383013,=956035864312.7198,=5.0730,=0.1285,=7.1012,=6.0373,=5.3768
2023-09-20,=6843.7449,=7412.9964,=1902697235666.9705,=1435573411999,=959151252432.5502,=5.1900,=0.1548,=7.1012,=6.0389,=5.3791
2023-09-19,=6942.8882,=7520.3863,=1928696017148.3401,=1456980197442,=972801430838.3101,=5.2724,=0.1690,=7.1012,=6.0405,=5.3823
2023-09-18,=6976.9641,=7557.2965,=1940312841434.6499,=1465054372523,=977622585449.5900,=5.3581,=0.1913,=7.1012,=6.0417,=5.3869
2023-09-15,=7073.8683,=7662.2610,=1975013939818.2800,=1483289683139,=991432719850.5002,=5.3596,=0.1915,=7.1118,=6.0429,=5.3869
2023-09-14,=6978.6385,=7559.1102,=1947421809809.4504,=1464967847690,=977909702886.2500,=5.3823,=0.1978,=7.1118,=6.0440,=5.3877
2023-09-13,=7080.4722,=7669.4143,=1971242008672.4299,=1486152243763,=992016039603.9800,=5.4426,=0.2283,=7.1118,=6.0450,=5.3881
2023-09-12,=7162.9024,=7758.7010,=1995377362573.7800,=1503511360766,=1003492623517.1302,=5.5148,=0.2609,=7.1118,=6.0478,=5.3881
2023-09-11,=7214.0773,=7814.1326,=2010694408141.2400,=1513918152182,=1010717241322.7798,=5.5531,=0.2824,=7.1118,=6.0505,=5.3881
2023-09-08,=7216.9577,=7817.2526,=2012285148741.7495,=1507724044477,=1011002802608.6200,=5.5154,=0.2614,=7.1146,=6.0505,=5.3877
2023-09-07,=7174.9591,=7771.7606,=2001100690959.3789,=1500027595109,=1005210412111.6998,=5.5383,=0.2748,=7.1146,=6.0505,=5.3877
2023-09-06,=7467.5620,=8088.7017,=2096665773454.3999,=1559146564507,=1046340255820.9800,=5.7266,=0.3685,=7.1146,=6.0509,=5.3877
2023-09-05,=7326.8265,=7936.2600,=2054096273655.1799,=1529469584292,=1025081086000.2100,=5.7299,=0.3689,=7.1146,=6.0514,=5.3877
2023-09-04,=7353.8554,=7965.5371,=2068513325479.4099,=1534971141475,=1028840870967.8198,=5.7215,=0.3662,=7.1146,=6.0515,=5.3877
2023-09-01,=7238.5635,=7840.6554,=2026840846108.4004,=1514592278644,=1012742599196.3900,=5.6889,=0.3585,=7.1148,=6.0517,=5.3869
2023-08-31,=7293.0992,=7899.7273,=2043946858773.7104,=1525490432719,=1020084229703.9301,=5.7213,=0.3649,=7.1148,=6.0528,=5.3869
2023-08-30,=7251.8853,=7855.0852,=2027697951038.8799,=1517536008210,=1006773019663.8300,=5.7573,=0.3735,=7.1148,=6.0539,=5.3869
2023-08-29,=7083.3558,=7672.5377,=1976265398917.7695,=1483597627089,=980683244085.2800,=5.5948,=0.3105,=7.1148,=6.0539,=5.3869
2023-08-28,=6837.1673,=7405.8717,=1905247300916.7605,=1435171244853,=941750236741.5958,=5.3017,=0.1800,=7.1148,=6.0539,=5.3869
2023-08-25,=6772.7337,=7336.0786,=1888676330674.2505,=1422634609704,=932278079659.7140,=5.2952,=0.1781,=7.1224,=6.0561,=5.3869
2023-08-24,=6930.3968,=7506.8559,=1929326106115.3596,=1456262955114,=952812424513.0404,=5.4502,=0.2326,=7.1224,=6.0583,=5.3877
2023-08-23,=6809.2217,=7375.6016,=1899581180696.9104,=1433028619757,=938890336635.7704,=5.3928,=0.2031,=7.1224,=6.0625,=5.3877
2023-08-22,=6966.5064,=7545.9690,=1940350270737.7600,=1463914366059,=960310509512.9139,=5.5081,=0.2577,=7.1224,=6.0667,=5.3877
2023-08-21,=6871.9566,=7443.5547,=1913510976641.6201,=1444533167068,=947380338911.6692,=5.4010,=0.2076,=7.1224,=6.0668,=5.3877
